Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
173,Andrew Copp,28,DET,C,82,9,33,42,2,25,2.7,7,1,1,2,29,4,0,120,7.5,1489,18:09,45,32,647,652,49.8,coppan01
174,Anthony DeAngelo,27,PHI,D,70,11,31,42,-27,73,4.9,7,4,0,1,16,15,0,174,6.3,1544,22:04,79,52,0,0,,deangan01
175,Filip Forsberg,28,NSH,C,50,19,23,42,-4,20,4.4,15,4,0,2,14,9,0,157,12.1,874,17:28,20,86,0,1,0.0,forsbfi01
176,Erik Gustafsson,30,TOT,D,70,7,35,42,9,23,6.8,7,0,0,2,21,14,0,122,5.7,1384,19:46,63,52,0,0,,gustaer02
177,Moritz Seider,21,DET,D,82,5,37,42,-11,40,6.1,3,1,1,1,22,14,1,140,3.6,1898,23:09,190,207,0,0,,seidemo01
178,Thomas Chabot,26,OTT,D,68,11,30,41,-11,52,6.1,6,5,0,0,15,15,0,165,6.7,1698,24:58,123,79,0,0,,chaboth01
179,Gustav Forsling,26,FLA,D,82,13,28,41,19,40,7.2,12,1,0,3,22,4,2,209,6.2,1922,23:26,106,69,0,0,,forslgu02
180,Shayne Gostisbehere,29,TOT,D,75,13,28,41,-5,32,6.2,6,5,2,2,18,10,0,155,8.4,1561,20:49,89,46,0,0,,gostish01
181,Mikael Granlund,30,TOT,C,79,10,31,41,-15,20,2.2,9,1,0,1,20,11,0,121,8.3,1408,17:50,60,78,171,213,44.5,granlmi01
182,Erik Haula,31,NJD,LW,80,14,27,41,13,47,3.4,10,2,2,0,21,5,1,164,8.5,1330,16:38,54,92,573,484,54.2,haulaer01
183,Wyatt Johnston,19,DAL,C,82,24,17,41,6,20,4.4,21,3,0,3,13,4,0,160,15.0,1270,15:29,31,22,145,190,43.3,johnswy01
184,Kris Letang,35,PIT,D,64,12,29,41,-13,30,5.5,5,6,1,3,14,15,0,161,7.5,1591,24:51,108,162,0,0,,letankr01
185,Nino Niederreiter,30,TOT,RW,78,24,17,41,-13,22,3.9,20,4,0,2,14,3,0,181,13.3,1270,16:17,33,165,8,5,61.5,niedeni01
186,Morgan Rielly,28,TOR,D,65,4,37,41,-9,21,4.9,3,1,0,1,21,16,0,126,3.2,1411,21:42,85,70,0,0,,riellmo01
187,Ryan Strome,29,ANA,C,82,15,26,41,-30,79,1.9,14,1,0,2,23,3,0,130,11.5,1397,17:02,24,29,402,516,43.8,stromry01
188,Shea Theodore,27,VEG,D,55,8,33,41,16,18,6.8,6,2,0,2,26,7,0,136,5.9,1179,21:26,86,16,0,0,,theodsh01
189,Frank Vatrano,28,ANA,LW,81,22,19,41,-29,66,2.7,17,5,0,1,15,4,0,231,9.5,1351,16:41,75,86,7,10,41.2,vatrafr01
190,Gabriel Vilardi,23,LAK,C,63,23,18,41,10,18,4.8,18,5,0,6,14,4,0,122,18.9,983,15:36,33,41,52,61,46.0,vilarga01
191,Andreas Athanasiou,28,CHI,C,81,20,20,40,-29,34,3.1,17,3,0,4,16,4,0,175,11.4,1296,16:00,44,43,81,93,46.6,athanan01
192,Anthony Beauvillier,25,TOT,LW,82,18,22,40,-10,24,3.0,15,3,0,5,21,1,0,176,10.2,1334,16:16,30,78,3,10,23.1,beauvan01
193,Sam Bennett,26,FLA,C,63,16,24,40,5,54,3.5,12,4,0,3,19,5,0,193,8.3,1097,17:24,35,150,425,479,47.0,bennesa01
194,Evan Bouchard,23,EDM,D,82,8,32,40,6,28,5.4,6,2,0,2,20,11,1,156,5.1,1518,18:31,77,95,0,0,,bouchev01
195,Kent Johnson,20,CBJ,C,79,16,24,40,-19,14,3.1,11,5,0,3,17,7,0,126,12.7,1147,14:31,30,15,41,98,29.5,johnske01
196,Kaapo Kakko,21,NYR,RW,82,18,22,40,12,8,3.9,18,0,0,2,19,3,0,125,14.4,1255,15:18,27,26,1,3,25.0,kakkoka01
197,Victor Olofsson,27,BUF,RW,75,28,12,40,-23,4,3.7,21,7,0,5,7,5,0,161,17.4,1077,14:21,15,16,1,5,16.7,olofsvi01
198,Jean-Gabriel Pageau,30,NYI,C,70,13,27,40,-2,14,3.2,5,5,3,2,23,3,1,123,10.6,1233,17:37,61,175,719,537,57.2,pageaje01
199,Jaden Schwartz,30,SEA,C,71,21,19,40,-17,22,3.0,15,6,0,2,17,2,0,167,12.6,1237,17:25,25,55,73,84,46.5,schwaja01
200,André Burakovsky,27,SEA,LW,49,13,26,39,-9,14,3.2,9,4,0,3,16,10,0,105,12.4,811,16:33,15,17,0,6,0.0,burakan01
201,Joel Farabee,22,PHI,LW,82,15,24,39,-1,41,3.0,15,0,0,1,22,2,0,145,10.3,1395,17:01,45,71,16,29,35.6,farabjo01
202,Filip Hronek,25,TOT,D,64,9,30,39,7,34,6.8,5,4,0,1,18,12,0,124,7.3,1389,21:42,58,102,0,0,,hronefi01
203,Calle Järnkrok,31,TOR,C,73,20,19,39,9,14,4.2,16,3,1,2,15,2,2,106,18.9,1050,14:23,19,50,42,52,44.7,jarnkca01
204,Seth Jarvis,20,CAR,C,82,14,25,39,10,12,3.6,13,0,1,0,20,5,0,187,7.5,1329,16:12,48,73,9,17,34.6,jarvise01
205,Alexis Lafrenière,21,NYR,LW,81,16,23,39,10,33,3.6,13,3,0,2,22,1,0,135,11.9,1233,15:13,28,141,28,48,36.8,lafreal01
206,Evan Rodrigues,29,COL,C,69,16,23,39,7,30,3.5,10,6,0,2,18,5,0,184,8.7,1232,17:51,27,34,119,122,49.4,rodriev01
207,Noah Cates,23,PHI,LW,82,13,25,38,3,12,2.8,9,3,1,5,19,5,1,107,12.1,1457,17:46,65,86,416,638,39.5,catesno01
208,Blake Coleman,31,CGY,C,82,18,20,38,9,54,3.7,16,0,2,2,20,0,0,188,9.6,1247,15:12,39,107,20,22,47.6,colembl01
209,Kirby Dach,22,MTL,C,58,14,24,38,-2,43,3.1,8,6,0,2,12,10,2,107,13.1,1073,18:30,38,53,87,140,38.3,dachki01
210,Sean Durzi,24,LAK,D,72,9,29,38,-12,50,4.8,8,1,0,1,14,15,0,110,8.2,1425,19:47,142,68,0,0,,durzise01
211,Nikolaj Ehlers,26,WPG,LW,45,12,26,38,-2,11,3.6,9,3,0,0,17,9,0,132,9.1,704,15:39,10,36,1,1,50.0,ehlerni01
212,Aaron Ekblad,26,FLA,D,71,14,24,38,-14,68,4.6,5,8,1,2,13,11,0,216,6.5,1661,23:24,80,77,0,0,,ekblaaa01
213,Frédérick Gaudreau,29,MIN,C,82,19,19,38,10,10,3.9,12,3,4,3,17,1,1,138,13.8,1316,16:03,52,42,500,515,49.3,gaudrfr01
214,Noah Hanifin,26,CGY,D,81,7,31,38,2,33,6.3,6,1,0,0,23,7,1,176,4.0,1834,22:39,129,76,0,0,,hanifno01
215,Adam Henrique,32,ANA,C,62,22,16,38,-8,22,3.6,18,4,0,1,10,6,0,132,16.7,1127,18:11,46,28,342,327,51.1,henriad01
216,Brady Skjei,28,CAR,D,81,18,20,38,7,40,8.2,13,4,1,3,17,3,0,188,9.6,1766,21:49,62,71,0,0,,skjeibr01
217,Mark Stone,30,VEG,RW,43,17,21,38,11,10,4.3,12,3,2,1,15,6,0,113,15.0,833,19:23,23,31,0,3,0.0,stonema01
218,Alexander Wennberg,28,SEA,C,82,13,25,38,-7,20,1.8,9,4,0,3,20,5,0,101,12.9,1533,18:42,63,43,627,748,45.6,wennbal01
219,Samuel Girard,24,COL,D,76,6,31,37,-10,16,4.8,5,1,0,1,23,7,1,119,5.0,1634,21:30,116,67,0,0,,girarsa01
220,Ryan Hartman,28,MIN,RW,59,15,22,37,7,90,3.9,12,1,2,6,17,3,2,149,10.1,962,16:18,48,62,242,322,42.9,hartmry01
221,Seth Jones,28,CHI,D,72,12,25,37,-38,30,4.4,10,2,0,1,14,10,1,178,6.7,1760,24:27,125,106,0,0,,jonesse01
222,Jack Quinn,21,BUF,RW,75,14,23,37,-7,15,2.7,13,1,0,2,17,5,1,126,11.1,1039,13:51,19,43,11,22,33.3,quinnja01
223,Taylor Raddysh,24,CHI,RW,78,20,17,37,-28,16,2.8,13,7,0,1,9,8,0,129,15.5,1292,16:34,38,82,10,9,52.6,raddyta01
224,Brandon Saad,30,STL,LW,71,19,18,37,-8,12,3.1,15,2,2,1,15,2,1,127,15.0,1183,16:39,31,24,4,4,50.0,saadbr01
225,Conor Sheary,30,WSH,LW,82,15,22,37,9,22,3.4,11,2,2,1,17,5,0,154,9.7,1293,15:46,39,57,20,19,51.3,shearco01
226,Teuvo Teräväinen,28,CAR,F,68,12,25,37,11,16,3.5,5,5,2,2,18,6,1,144,8.3,1150,16:55,18,15,33,20,62.3,teravte01
227,Cole Caufield,22,MTL,RW,46,26,10,36,-10,2,4.2,19,7,0,3,7,3,0,158,16.5,830,18:03,12,18,0,0,,caufico01
228,Taylor Hall,31,BOS,LW,61,16,20,36,11,24,3.7,12,4,0,5,16,4,0,150,10.7,972,15:56,33,35,4,5,44.4,hallta02
229,Alex Iafallo,29,LAK,C,59,14,22,36,14,20,3.6,7,7,0,5,21,1,0,133,10.5,962,16:18,33,27,7,6,53.8,iafalal01
230,Phil Kessel,35,VEG,RW,82,14,22,36,-7,30,2.8,12,2,0,0,15,7,0,149,9.4,1050,12:49,28,10,5,7,41.7,kesseph01
231,Adam Lowry,29,WPG,LW,82,13,23,36,4,48,2.9,10,0,3,2,19,2,2,126,10.3,1283,15:39,46,161,595,585,50.4,lowryad01
232,Stefan Noesen,29,CAR,RW,78,13,23,36,11,32,3.8,6,7,0,4,15,8,0,134,9.7,962,12:20,18,99,53,55,49.1,noesest01
233,Dmitry Orlov,31,TOT,D,66,7,29,36,12,22,6.4,6,1,0,2,21,7,1,124,5.6,1488,22:33,85,137,0,0,,orlovdm01
234,Cody Glass,23,NSH,C,72,14,21,35,9,20,3.5,8,6,0,2,18,3,0,131,10.7,1063,14:46,31,62,362,365,49.8,glassco01
235,T.J. Oshie,36,WSH,C,58,19,16,35,-18,59,3.1,10,9,0,2,14,2,0,126,15.1,970,16:43,34,125,83,97,46.1,oshietj01
236,Shane Pinto,22,OTT,C,82,20,15,35,-21,18,2.6,15,5,0,2,11,4,0,158,12.7,1310,15:59,49,71,449,413,52.1,pintosh01
237,Owen Power,20,BUF,D,79,4,31,35,10,24,5.3,4,0,0,1,22,8,1,130,3.1,1880,23:48,86,27,0,0,,powerow01
238,Rasmus Sandin,22,TOT,D,71,7,28,35,3,39,5.5,7,0,0,0,17,11,0,81,8.6,1372,19:20,87,136,0,0,,sandira01
239,Brandon Tanev,31,SEA,LW,82,16,19,35,21,44,3.5,15,0,1,3,19,0,0,115,13.9,1166,14:13,68,190,3,22,12.0,tanevbr01
240,Travis Boyd,29,ARI,C,82,15,19,34,-32,26,1.1,13,2,0,3,11,8,0,94,16.0,1355,16:32,59,39,502,654,43.4,boydtr01
241,Mike Hoffman,33,MTL,C,67,14,20,34,-10,28,2.5,13,1,0,3,11,9,0,148,9.5,1050,15:40,24,24,16,12,57.1,hoffmmi02
242,Kasperi Kapanen,26,TOT,RW,66,15,19,34,-8,18,2.9,11,3,1,5,16,3,0,116,12.9,903,13:41,20,99,30,49,38.0,kapanka01
243,Blake Lizotte,25,LAK,C,81,11,23,34,11,70,2.9,11,0,0,1,21,0,2,108,10.2,1048,12:57,39,96,413,394,51.2,lizotbl01
244,Jordan Martinook,30,CAR,LW,82,13,21,34,7,61,2.9,12,0,1,3,20,0,1,162,8.0,1282,15:38,31,81,32,39,45.1,martijo01
245,Mike Matheson,28,MTL,D,48,8,26,34,7,33,5.4,8,0,0,2,15,9,2,126,6.3,1174,24:27,80,53,0,0,,mathemi01
246,Zach Parise,38,NYI,LW,82,21,13,34,7,24,3.6,16,3,2,2,11,1,1,182,11.5,1324,16:09,83,89,11,18,37.9,parisza01
247,Justin Schultz,32,SEA,D,73,7,27,34,4,40,4.8,6,1,0,4,15,12,0,98,7.1,1299,17:47,72,30,0,0,,schulju01
248,Jared Spurgeon,33,MIN,D,79,11,23,34,32,14,8.9,10,1,0,3,19,3,1,149,7.4,1723,21:49,179,66,0,0,,spurgja01
249,Jordan Staal,34,CAR,C,81,17,17,34,7,32,3.3,16,0,1,3,16,0,1,124,13.7,1318,16:16,39,155,821,653,55.7,staaljo01
250,Juuso Välimäki,24,ARI,D,78,4,30,34,-10,59,4.0,3,1,0,1,19,11,0,93,4.3,1418,18:11,98,53,0,0,,valimju01
251,Jakob Chychrun,24,TOT,D,48,9,24,33,7,30,5.4,5,4,0,0,20,4,0,144,6.3,1090,22:42,83,55,0,0,,chychja01
252,Evgenii Dadonov,33,TOT,RW,73,7,26,33,-8,18,1.8,7,0,0,0,18,8,0,110,6.4,1075,14:43,43,33,2,6,25.0,dadonev01
253,John Klingberg,30,TOT,D,67,10,23,33,-25,34,3.8,8,2,0,3,15,8,0,112,8.9,1382,20:37,84,55,0,0,,klingjo01
254,Kevin Labanc,27,SJS,RW,72,15,18,33,-17,36,2.4,13,2,0,0,17,1,0,129,11.6,1031,14:20,28,70,5,3,62.5,labanke01
255,Adam Larsson,30,SEA,D,82,8,25,33,27,47,6.7,7,0,1,2,25,0,0,143,5.6,1938,23:38,173,222,0,0,,larssad01
256,Anton Lundell,21,FLA,C,73,12,21,33,1,43,2.1,10,0,2,1,16,5,0,152,7.9,1195,16:22,32,29,269,310,46.5,lundean01
257,Sonny Milano,26,WSH,LW,64,11,22,33,-5,18,2.8,10,1,0,3,18,4,0,80,13.8,826,12:54,15,39,0,0,,milanso01
258,Kyle Palmieri,31,NYI,RW,55,16,17,33,13,24,3.8,13,3,0,3,15,2,0,122,13.1,940,17:06,17,76,9,15,37.5,palmiky01
259,Neal Pionk,27,WPG,D,82,10,23,33,-12,44,5.6,9,1,0,2,20,2,1,142,7.0,1799,21:56,129,169,0,0,,pionkne01
260,Damon Severson,28,NJD,D,81,7,26,33,9,38,5.6,5,1,1,2,23,3,0,102,6.9,1616,19:57,115,44,0,0,,severda01
261,Josh Anderson,28,MTL,RW,69,21,11,32,-8,72,2.8,16,4,1,5,11,0,0,164,12.8,1170,16:58,49,139,19,25,43.2,anderjo05
262,Ross Colton,26,TBL,C,81,16,16,32,-8,50,2.6,12,4,0,3,11,5,0,153,10.5,1000,12:21,28,188,106,83,56.1,coltoro01
263,Mattias Ekholm,32,TOT,D,78,9,23,32,28,28,7.7,9,0,0,0,18,4,1,135,6.7,1675,21:28,104,91,0,0,,ekholma01
264,Tyler Johnson,32,CHI,C,56,12,20,32,-21,16,2.3,8,4,0,0,15,5,0,125,9.6,928,16:34,25,49,58,55,51.3,johnsty01
265,Alexander Kerfoot,28,TOR,C,82,10,22,32,8,30,2.3,7,2,1,1,20,1,1,133,7.5,1199,14:37,46,54,65,80,44.8,kerfoal01
266,Torey Krug,31,STL,D,63,7,25,32,-26,49,2.5,3,4,0,1,15,10,0,126,5.6,1171,18:35,87,40,0,0,,krugto01
267,Nick Paul,27,TBL,LW,80,17,15,32,11,33,2.9,12,4,1,4,15,0,0,120,14.2,1293,16:10,46,111,495,426,53.7,paulni01
268,John-Jason Peterka,21,BUF,RW,77,12,20,32,-15,26,1.7,10,2,0,1,17,3,0,125,9.6,1051,13:39,10,18,5,4,55.6,peterjo01
269,Jake Sanderson,20,OTT,D,77,4,28,32,-6,12,4.9,2,2,0,0,13,15,0,132,3.0,1688,21:55,147,43,0,0,,sandeja01
270,Trent Frederic,24,BOS,C,79,17,14,31,28,57,4.0,17,0,0,6,13,0,1,120,14.2,942,11:55,36,105,24,48,33.3,fredetr01
271,Barclay Goodrow,29,NYR,RW,82,11,20,31,3,58,2.2,10,1,0,2,18,1,1,89,12.4,1162,14:10,64,122,272,321,45.9,goodrba01
272,Mason Marchment,27,DAL,F,68,12,19,31,-6,80,2.2,10,2,0,2,16,3,0,148,8.1,1068,15:42,39,88,10,15,40.0,marchma01
273,J.J. Moser,22,ARI,D,82,7,24,31,-12,35,4.1,4,3,0,1,16,8,0,93,7.5,1726,21:03,137,80,0,0,,moserja01
274,Jeff Petry,35,PIT,D,61,5,26,31,2,24,4.8,3,2,0,0,19,7,0,113,4.4,1363,22:21,111,190,0,0,,petryje01
275,Jonathan Toews,34,CHI,C,53,15,16,31,-31,43,2.1,6,9,0,1,13,3,0,87,17.2,939,17:43,23,9,594,347,63.1,toewsjo01
276,Eeli Tolvanen,23,TOT,RW,61,18,13,31,8,14,3.4,14,4,0,4,10,3,0,116,15.5,886,14:31,51,91,3,9,25.0,tolvaee01
277,MacKenzie Weegar,29,CGY,D,81,4,27,31,15,43,6.1,4,0,0,1,23,3,1,160,2.5,1709,21:06,117,186,0,0,,weegama01
278,Tyler Bertuzzi,27,TOT,LW,50,8,22,30,-8,29,2.0,4,4,0,0,16,6,0,107,7.5,824,16:29,22,54,4,13,23.5,bertuty01
279,Jason Dickinson,27,CHI,C,78,9,21,30,-29,28,1.1,8,1,0,1,17,0,4,114,7.9,1243,15:56,80,112,368,403,47.7,dickija01
280,Pierre Engvall,26,TOT,LW,76,17,13,30,8,31,3.1,16,1,0,4,11,2,0,131,13.0,1036,13:38,6,47,33,31,51.6,engvapi01
281,Alex Newhook,22,COL,C,82,14,16,30,0,22,2.3,13,1,0,3,15,1,0,116,12.1,1144,13:57,26,60,208,295,41.4,newhoal01
282,Ryan O'Reilly,31,TOT,C,53,16,14,30,-21,16,2.0,14,1,1,4,10,4,0,102,15.7,951,17:56,23,18,499,396,55.8,oreilry01
283,Cole Perfetti,21,WPG,C,51,8,22,30,10,16,2.8,7,1,0,0,18,4,0,90,8.9,763,14:58,22,35,3,8,27.3,perfeco01
284,Brett Pesce,28,CAR,D,82,5,25,30,11,43,6.4,4,1,0,2,20,3,2,144,3.5,1805,22:01,110,37,0,0,,pescebr01
285,Nicolas Roy,25,VEG,C,65,14,16,30,10,24,2.8,11,3,0,5,12,3,1,101,13.9,1059,16:18,41,83,369,399,48.0,royni01
286,Yegor Sharangovich,24,NJD,C,75,13,17,30,-3,16,2.1,11,0,2,2,15,0,2,131,9.9,1081,14:25,41,22,26,53,32.9,sharaye01
287,Colton Sissons,29,NSH,C,82,12,18,30,-4,20,2.0,11,0,1,1,16,2,0,87,13.8,1298,15:50,72,164,593,515,53.5,sissoco01
288,Jacob Trouba,28,NYR,D,82,8,22,30,7,63,5.8,5,2,1,2,18,3,1,199,4.0,1738,21:12,196,218,0,1,0.0,troubja01
289,Calen Addison,22,MIN,D,62,3,26,29,-17,22,3.2,3,0,0,1,8,18,0,77,3.9,999,16:07,38,19,0,0,,addisca01
290,Nick Bjugstad,30,TOT,C,78,17,12,29,13,34,2.6,15,1,1,1,12,0,0,145,11.7,1264,16:12,44,168,530,578,47.8,bjugsni01
291,John Carlson,33,WSH,D,40,9,20,29,-7,12,4.2,5,3,1,0,11,9,0,124,7.3,936,23:23,87,42,0,0,,carlsjo01
292,Jeff Carter,38,PIT,C,79,13,16,29,-16,30,1.7,9,4,0,2,10,5,1,139,9.4,1083,13:42,54,80,557,381,59.4,carteje01
293,Anthony Cirelli,25,TBL,C,58,11,18,29,13,33,2.7,8,1,2,1,17,1,0,111,9.9,961,16:34,46,34,427,404,51.4,cirelan01
294,Jonathan Drouin,27,MTL,LW,58,2,27,29,-18,18,0.9,2,0,0,0,18,9,0,69,2.9,865,14:54,23,29,169,211,44.5,drouijo01
295,Jesper Fast,31,CAR,RW,80,10,19,29,9,16,2.4,10,0,0,1,16,0,3,76,13.2,1179,14:44,40,104,10,15,40.0,fastje01
296,Nick Jensen,32,WSH,D,77,5,24,29,-1,18,4.9,5,0,0,0,23,0,1,109,4.6,1587,20:37,128,107,0,0,,jenseni02
297,Trevor Moore,27,LAK,LW,59,10,19,29,-2,14,1.9,7,2,1,1,13,5,1,163,6.1,1002,16:59,23,60,14,25,35.9,mooretr01
298,Michael Rasmussen,23,DET,C,56,10,19,29,2,43,2.5,10,0,0,0,18,1,0,88,11.4,845,15:05,48,119,203,195,51.0,rasmumi01
299,Eric Staal,38,FLA,C,72,14,15,29,-5,26,2.0,12,0,2,1,15,0,0,106,13.2,1025,14:14,45,27,343,400,46.2,staaler01
300,James van Riemsdyk,33,PHI,LW,61,12,17,29,-3,28,2.4,10,2,0,1,15,2,0,119,10.1,937,15:21,20,18,7,7,50.0,vanrija01
301,Jonatan Berggren,22,DET,RW,67,15,13,28,-14,16,2.2,10,5,0,0,9,4,0,98,15.3,902,13:28,28,20,3,3,50.0,berggjo02
302,Ty Dellandrea,22,DAL,C,82,9,19,28,9,54,2.0,9,0,0,2,16,0,3,92,9.8,1164,14:12,39,125,102,99,50.7,dellaty01
303,Christian Dvorak,26,MTL,C,64,10,18,28,-12,6,1.4,9,0,1,1,15,3,0,88,11.4,1079,16:52,66,13,477,440,52.0,dvorach01
304,Warren Foegele,26,EDM,LW,67,13,15,28,7,28,2.6,12,0,1,4,15,0,0,126,10.3,851,12:42,22,96,7,6,53.8,foegewa01
305,Morgan Geekie,24,SEA,C,69,9,19,28,14,24,2.7,8,1,0,3,19,0,0,81,11.1,721,10:27,33,53,297,307,49.2,geekimo01
306,Ryan Johansen,30,NSH,C,55,12,16,28,-13,32,2.1,7,5,0,1,11,5,0,86,14.0,867,15:46,19,49,502,346,59.2,johanry01
307,Arthur Kaliyev,21,LAK,RW,56,13,15,28,-5,12,2.6,5,8,0,1,11,4,0,122,10.7,654,11:41,10,40,0,0,,kaliyar01
308,Evander Kane,31,EDM,LW,41,16,12,28,-4,53,2.6,15,0,1,3,9,2,1,146,11.0,767,18:42,15,124,12,22,35.3,kaneev01
309,Ilya Mikheyev,28,VAN,F,46,13,15,28,3,2,2.6,12,1,0,2,13,2,0,91,14.3,778,16:55,14,13,2,8,20.0,mikheil01
310,Kyle Okposo,34,BUF,RW,75,11,17,28,-7,34,1.5,9,1,1,3,14,3,0,150,7.3,1100,14:40,25,78,164,186,46.9,okposky01
311,Sam Steel,24,MIN,C,65,10,18,28,11,18,2.6,9,0,1,2,15,3,0,85,11.8,972,14:58,15,46,308,325,48.7,steelsa01
312,Oskar Sundqvist,28,TOT,C,67,10,18,28,-4,28,2.1,7,3,0,0,13,5,0,69,14.5,929,13:52,28,63,27,36,42.9,sundqos01
313,Michael Amadio,26,VEG,C,67,16,11,27,2,12,2.8,15,1,0,2,10,1,0,99,16.2,818,12:13,27,56,31,32,49.2,amadimi01
314,Nick Cousins,29,FLA,C,79,9,18,27,-1,38,1.8,9,0,0,2,18,0,0,102,8.8,871,11:02,36,87,71,73,49.3,cousini01
315,Dylan DeMelo,29,WPG,D,75,6,21,27,10,50,5.8,5,0,1,1,19,0,2,93,6.5,1467,19:34,102,120,0,0,,demeldy01
316,Ryan Donato,26,SEA,C,71,14,13,27,16,46,3.0,14,0,0,0,11,2,0,122,11.5,799,11:15,12,69,62,85,42.2,donatry01
317,Christian Fischer,25,ARI,RW,80,13,14,27,-7,20,1.5,12,0,1,0,13,1,0,122,10.7,1188,14:51,37,126,9,40,18.4,fischch01
318,David Kämpf,28,TOR,C,82,7,20,27,6,8,1.4,7,0,0,1,17,0,3,107,6.5,1255,15:18,29,74,591,556,51.5,kampfda01
319,Sam Lafferty,27,TOT,C,70,12,15,27,-11,37,2.0,8,0,4,1,14,0,1,102,11.8,1023,14:37,33,125,248,237,51.1,laffesa01
320,Anthony Mantha,28,WSH,RW,67,11,16,27,-8,31,2.0,10,1,0,2,15,1,0,119,9.2,953,14:13,24,68,9,8,52.9,manthan01
321,Gustav Nyquist,33,TOT,RW,51,11,16,27,-9,16,2.0,9,0,2,2,15,1,0,102,10.8,899,17:37,30,41,14,18,43.8,nyquigu01
322,Colton Parayko,29,STL,D,79,4,23,27,-19,30,2.5,4,0,0,1,20,2,1,133,3.0,1817,23:00,144,115,0,0,,parayco01
323,Ivan Provorov,26,PHI,D,82,6,21,27,-17,24,4.1,6,0,0,1,17,2,2,115,5.2,1888,23:01,162,97,0,0,,provoiv01
324,Kevin Shattenkirk,34,ANA,D,75,4,23,27,-20,56,3.0,3,1,0,0,16,7,0,145,2.8,1448,19:18,115,79,0,0,,shattke01
325,Jaccob Slavin,28,CAR,D,76,7,20,27,18,8,6.7,7,0,0,1,19,0,1,131,5.3,1671,22:00,103,36,0,0,,slavija01
326,Miles Wood,27,NJD,LW,76,13,14,27,1,76,2.3,11,2,0,2,13,1,0,167,7.8,920,12:06,19,100,1,5,16.7,woodmi01
327,Nick Foligno,35,BOS,LW,60,10,16,26,18,45,2.8,8,2,0,1,13,3,0,71,14.1,742,12:22,29,147,40,32,55.6,foligni01
328,Ryan Graves,27,NJD,D,78,8,18,26,34,28,6.8,8,0,0,2,16,0,2,141,5.7,1556,19:57,152,83,0,0,,gravery01
329,Matt Grzelcyk,29,BOS,D,75,4,22,26,46,28,7.1,4,0,0,2,22,0,0,102,3.9,1292,17:14,78,51,0,0,,grzelma01
330,Peyton Krebs,22,BUF,C,74,9,17,26,-8,50,1.2,7,1,1,0,15,2,0,78,11.5,1024,13:50,20,93,251,305,45.1,krebspe01
331,Jack McBain,23,ARI,C,82,12,14,26,-8,64,1.3,12,0,0,2,14,0,0,85,14.1,1146,13:59,51,304,370,470,44.0,mcbaija03
332,Michael McLeod,24,NJD,C,80,4,22,26,6,43,1.4,4,0,0,1,21,0,1,90,4.4,980,12:15,51,127,587,381,60.6,mcleomi01
333,Logan O'Connor,26,COL,RW,82,9,17,26,11,37,1.8,7,0,2,0,16,0,1,104,8.7,1165,14:12,50,116,2,10,16.7,oconnlo01
334,Ryan Pulock,28,NYI,D,82,5,21,26,10,14,5.5,4,1,0,1,17,4,0,126,4.0,1714,20:54,128,140,0,0,,pulocry01
335,Nick Ritchie,27,TOT,LW,74,13,13,26,-21,53,1.2,9,4,0,2,7,6,0,120,10.8,1003,13:33,32,218,2,10,16.7,ritchni01
336,Matt Roy,27,LAK,D,82,9,17,26,8,22,5.2,8,0,1,2,16,0,1,135,6.7,1540,18:47,153,119,0,0,,royma04
337,Jakob Silfverberg,32,ANA,LW,81,10,16,26,-20,32,0.7,6,4,0,2,13,3,0,141,7.1,1230,15:11,51,10,18,34,34.6,silfvja01
338,Nico Sturm,27,SJS,C,74,14,12,26,-13,23,1.7,13,0,1,1,12,0,0,119,11.8,1090,14:44,45,100,491,389,55.8,sturmni01
339,Josh Bailey,33,NYI,C,64,8,17,25,3,2,1.9,8,0,0,2,14,3,0,72,11.1,969,15:08,31,11,40,56,41.7,bailejo01
340,Sammy Blais,26,TOT,LW,71,9,16,25,4,30,2.0,9,0,0,1,15,1,0,70,12.9,838,11:48,35,238,2,5,28.6,blaissa01
341,William Carrier,28,VEG,LW,56,16,9,25,15,30,3.3,16,0,0,7,9,0,0,118,13.6,705,12:35,22,133,1,7,12.5,carriwi01
342,Nic Dowd,32,WSH,C,65,13,12,25,6,26,2.6,13,0,0,3,11,0,1,62,21.0,868,13:21,61,136,433,419,50.8,dowdni01
343,Brian Dumoulin,31,PIT,D,82,1,24,25,-4,16,3.7,1,0,0,0,22,0,2,82,1.2,1693,20:38,142,123,0,0,,dumoubr01
344,Mattias Janmark,30,EDM,C,66,10,15,25,9,30,1.8,7,0,3,1,14,0,1,79,12.7,968,14:40,26,20,26,33,44.1,janmama02
345,Tyson Jost,24,TOT,C,71,7,18,25,-13,34,0.9,7,0,0,0,18,0,0,98,7.1,940,13:15,32,61,175,276,38.8,jostty01
346,Philipp Kurashev,23,CHI,C,70,9,16,25,-32,14,0.5,9,0,0,2,12,4,0,116,7.8,1219,17:25,34,38,85,105,44.7,kurasph01
347,Kirill Marchenko,22,CBJ,RW,59,21,4,25,-23,16,2.2,14,7,0,1,3,1,0,131,16.0,955,16:11,39,34,9,7,56.3,marchki01
