Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
173,Lauri Korpikoski,24,PHX,LW,79,19,21,40,17,20,4.8,17,0,2,4,18,1,2,103,18.4,1227,15:32,50,87,107,137,43.9,korpila01
174,Sergei Samsonov,32,TOT,LW,78,13,27,40,-2,14,3.7,9,4,0,1,18,9,0,123,10.6,1205,15:27,34,56,3,8,27.3,samsose01
175,James van Riemsdyk,21,PHI,LW,75,21,19,40,15,35,5.2,18,3,0,4,18,1,0,173,12.1,1090,14:32,25,107,0,3,0.0,vanrija01
176,Dennis Wideman,27,TOT,D,75,10,30,40,-19,39,6.2,1,9,0,1,17,13,0,160,6.3,1799,23:59,126,95,1,0,100.0,widemde01
177,Matt Cullen,34,MIN,C,78,12,27,39,-14,34,2.7,3,5,4,2,11,16,0,150,8.0,1406,18:02,36,39,473,370,56.1,cullema01
178,Valtteri Filppula,26,DET,C,71,16,23,39,-1,22,3.6,12,4,0,5,19,4,0,115,13.9,1187,16:43,25,30,478,450,51.5,filppva01
179,Mason Raymond,25,VAN,LW,70,15,24,39,8,10,4.2,12,2,1,5,20,4,0,197,7.6,1106,15:48,14,38,26,39,40.0,raymoma01
180,Anthony Stewart,26,ATL,C,80,14,25,39,-10,55,3.3,9,5,0,2,20,5,0,141,9.9,1198,14:58,35,97,7,11,38.9,stewaan01
181,Cory Stillman,37,TOT,LW,65,12,27,39,5,24,4.0,9,3,0,2,18,9,0,116,10.3,1099,16:55,30,64,17,20,45.9,stillco01
182,Ryan Suter,26,NSH,D,70,4,35,39,20,54,8.5,3,1,0,1,18,16,1,115,3.5,1764,25:12,84,64,0,1,0.0,suterry01
183,Pierre-Marc Bouchard,26,MIN,C,59,12,26,38,-3,14,3.8,12,0,0,2,16,10,0,98,12.2,927,15:43,10,15,17,26,39.5,bouchpi02
184,Michael Frolík,22,TOT,C,80,11,27,38,2,30,3.3,10,1,0,1,22,5,0,251,4.4,1247,15:36,37,52,48,71,40.3,frolimi01
185,Scott Gomez,31,MTL,C,80,7,31,38,-15,48,1.9,4,3,0,2,16,14,1,157,4.5,1485,18:34,24,32,575,622,48.0,gomezsc01
186,Ryan Malone,31,TBL,LW,54,14,24,38,-3,51,4.1,5,9,0,1,15,9,0,149,9.4,866,16:02,19,125,56,87,39.2,malonry01
187,Lee Stempniak,27,PHX,RW,82,19,19,38,4,19,4.0,17,2,0,0,15,4,0,199,9.5,1251,15:15,21,124,18,27,40.0,stemple01
188,P.K. Subban,21,MTL,D,77,14,24,38,-8,124,7.3,5,9,0,3,15,9,0,197,7.1,1715,22:16,106,110,0,0,,subbapk01
189,Bryan Bickell,24,CHI,LW,78,17,20,37,6,40,4.1,15,2,0,2,19,1,0,130,13.1,1079,13:50,13,178,3,9,25.0,bickebr01
190,Dave Bolland,24,CHI,C,61,15,22,37,11,34,4.1,11,4,0,1,14,8,0,102,14.7,1076,17:39,35,41,455,553,45.1,bollada01
191,Kyle Brodziak,26,MIN,C,80,16,21,37,-4,56,3.6,13,2,1,1,16,2,3,126,12.7,1262,15:47,55,52,532,556,48.9,brodzky01
192,John Carlson,21,WSH,D,82,7,30,37,21,44,8.8,6,1,0,3,25,5,0,144,4.9,1857,22:39,158,70,0,0,,carlsjo01
193,Pascal Dupuis,31,PIT,LW,81,17,20,37,16,59,4.3,13,0,4,3,19,0,1,171,9.9,1366,16:52,55,117,6,22,21.4,dupuipa01
194,Tomas Holmström,38,DET,LW,73,18,19,37,-6,62,3.6,8,10,0,1,9,10,0,125,14.4,1081,14:48,11,81,1,0,100.0,holmsto01
195,Jiří Hudler,27,DET,C,73,10,27,37,-7,28,2.9,7,3,0,2,18,9,0,105,9.5,997,13:40,11,35,31,39,44.3,hudleji01
196,Niklas Kronwall,30,DET,D,77,11,26,37,5,36,6.7,6,5,0,3,18,8,0,131,8.4,1761,22:52,129,113,0,0,,kronwni01
197,Evgeni Malkin,24,PIT,C,43,15,22,37,-4,18,4.1,10,5,0,3,13,9,0,182,8.2,852,19:49,11,32,77,123,38.5,malkiev01
198,Tyler Myers,20,BUF,D,80,10,27,37,0,40,6.5,7,3,0,5,16,11,0,122,8.2,1797,22:27,98,107,0,0,,myersty01
199,Kimmo Timonen,35,PHI,D,82,6,31,37,11,36,6.3,3,1,2,0,16,15,0,147,4.1,1843,22:28,175,96,0,1,0.0,timonki01
200,Niclas Bergfors,23,TOT,RW,72,12,24,36,-9,8,3.1,9,3,0,1,18,6,0,152,7.9,1062,14:45,13,12,4,5,44.4,bergfni01
201,Troy Brouwer,25,CHI,RW,79,17,19,36,-2,38,3.5,10,7,0,5,13,6,0,122,13.9,1193,15:06,36,262,12,13,48.0,brouwtr01
202,Mike Fisher,30,TOT,C,82,19,17,36,-17,43,3.0,15,4,0,2,7,10,0,192,9.9,1506,18:22,89,135,602,644,48.3,fishemi01
203,Anton Babchuk,26,TOT,D,82,11,24,35,14,32,7.3,4,6,1,2,16,7,1,132,8.3,1340,16:21,154,19,0,0,,babchan01
204,Brian Boyle,26,NYR,C,82,21,14,35,2,74,4.2,16,4,1,2,11,0,3,218,9.6,1291,15:44,86,240,534,567,48.5,boylebr01
205,Andrew Cogliano,23,EDM,C,82,11,24,35,-12,64,2.0,10,0,1,3,17,5,2,129,8.5,1415,17:15,46,89,461,647,41.6,coglian01
206,Jordan Leopold,30,BUF,D,71,13,22,35,-11,36,5.6,8,5,0,1,16,6,0,134,9.7,1656,23:20,123,49,0,0,,leopojo01
207,Antti Miettinen,30,MIN,RW,73,16,19,35,-3,38,3.4,8,8,0,4,13,6,0,168,9.5,1243,17:02,14,109,36,64,36.0,miettan01
208,Joni Pitkänen,27,CAR,D,72,5,30,35,-2,60,5.8,4,1,0,1,19,11,0,144,3.5,1802,25:01,129,64,0,0,,pitkajo01
209,Derek Roy,27,BUF,C,35,10,25,35,-1,16,3.7,8,2,0,1,13,12,0,89,11.2,684,19:32,16,16,245,283,46.4,royde01
210,Wojtek Wolski,24,TOT,LW,73,12,23,35,6,18,3.5,11,1,0,1,20,3,0,135,8.9,1064,14:35,12,47,15,16,48.4,wolskwo01
211,Cal Clutterbuck,23,MIN,RW,76,19,15,34,-5,79,3.6,15,4,0,3,13,1,1,191,9.9,1204,15:51,32,336,3,8,27.3,cluttca01
212,Nick Foligno,23,OTT,LW,82,14,20,34,-19,43,2.7,9,5,0,3,15,5,0,149,9.4,1277,15:35,41,119,65,73,47.1,foligni01
213,Roman Hamrlík,36,MTL,D,79,5,29,34,6,81,7.1,3,2,0,0,16,13,0,129,3.9,1760,22:17,192,66,0,0,,hamrlro01
214,Alex Kovalev,37,TOT,RW,74,16,18,34,-6,44,3.4,10,6,0,3,14,4,0,151,10.6,1222,16:31,8,14,3,7,30.0,kovalal01
215,T.J. Oshie,24,STL,C,49,12,22,34,10,15,3.9,8,3,1,3,16,6,0,103,11.7,940,19:11,40,71,100,127,44.1,oshietj01
216,Magnus Pääjärvi,19,EDM,LW,80,15,19,34,-13,16,2.6,12,3,0,0,13,6,0,180,8.3,1231,15:23,25,22,1,4,20.0,paajama01
217,Brian Rolston,37,NJD,C,65,14,20,34,-6,34,3.7,8,6,0,4,14,5,1,168,8.3,1144,17:36,20,67,52,83,38.5,rolstbr01
218,Scottie Upshall,27,TOT,RW,82,22,12,34,-7,52,3.6,20,2,0,2,11,1,0,191,11.5,1151,14:02,26,108,8,17,32.0,upshasc01
219,Colin Wilson,21,NSH,C,82,16,18,34,9,17,4.0,14,2,0,2,14,4,0,101,15.8,1090,13:18,24,38,108,120,47.4,wilsoco01
220,Alexander Edler,24,VAN,D,51,8,25,33,13,24,6.8,3,5,0,1,13,12,0,121,6.6,1239,24:17,86,83,0,2,0.0,edleral01
221,Milan Michálek,26,OTT,RW,66,18,15,33,-12,49,3.4,13,1,4,0,12,3,0,167,10.8,1192,18:04,41,49,4,9,30.8,michami01
222,Jason Blake,37,ANA,C,76,16,16,32,-5,41,3.1,13,3,0,3,12,4,0,187,8.6,1122,14:46,27,76,1,4,20.0,blakeja01
223,Tyler Bozak,24,TOR,C,82,15,17,32,-29,14,1.1,8,6,1,4,12,5,0,120,12.5,1581,19:17,48,85,787,654,54.6,bozakty01
224,Steve Downie,23,TBL,RW,57,10,22,32,8,171,3.5,8,2,0,1,19,3,0,83,12.0,828,14:31,21,94,43,53,44.8,downist01
225,Darren Helm,24,DET,C,82,12,20,32,9,16,3.0,10,0,2,2,19,0,1,177,6.8,1091,13:18,30,128,493,445,52.6,helmda01
226,Jamie Langenbrunner,35,TOT,RW,70,9,23,32,-18,45,2.0,8,1,0,3,17,6,0,153,5.9,1221,17:26,25,96,11,17,39.3,langeja01
227,Andrej Meszároš,25,PHI,D,81,8,24,32,30,42,7.5,5,3,0,2,21,3,0,144,5.6,1711,21:07,139,189,0,0,,meszaan01
228,Dominic Moore,30,TBL,C,77,18,14,32,-12,52,2.9,12,6,0,3,13,1,0,175,10.3,1201,15:36,42,80,475,417,53.3,mooredo01
229,Steve Ott,28,DAL,C,82,12,20,32,-9,183,2.1,7,3,2,4,11,7,2,120,10.0,1407,17:09,44,252,644,494,56.6,ottst01
230,Marty Reasoner,33,FLA,C,82,14,18,32,2,22,2.9,14,0,0,4,17,1,0,124,11.3,1407,17:10,57,71,700,584,54.5,reasoma01
231,Dennis Seidenberg,29,BOS,D,81,7,25,32,3,41,5.3,6,1,0,2,15,10,0,166,4.2,1907,23:33,174,161,0,0,,seidede01
232,Daniel Alfredsson*,38,OTT,RW,54,14,17,31,-19,18,2.7,7,7,0,1,12,5,0,96,14.6,1041,19:17,21,41,2,10,16.7,alfreda01
233,Jason Arnott,36,TOT,C,73,17,14,31,-6,40,3.6,13,4,0,1,10,4,0,169,10.1,1133,15:31,11,42,449,445,50.2,arnotja01
234,Brett Clark,34,TBL,D,82,9,22,31,2,14,6.0,3,6,0,1,11,11,0,87,10.3,1548,18:53,157,117,0,0,,clarkbr01
235,Tomáš Fleischmann,26,TOT,LW,45,12,19,31,2,18,3.5,9,3,0,2,16,3,0,98,12.2,736,16:22,14,15,91,134,40.4,fleisto01
236,Paul Gaustad,28,BUF,C,81,12,19,31,7,101,2.8,11,1,0,3,17,1,1,117,10.3,1226,15:08,44,128,692,466,59.8,gaustpa01
237,Nathan Gerbe,23,BUF,C,64,16,15,31,11,34,4.1,14,2,0,3,13,2,0,171,9.4,853,13:20,23,53,4,13,23.5,gerbena01
238,Dan Girardi,26,NYR,D,80,4,27,31,7,37,6.7,2,2,0,1,20,5,2,110,3.6,1966,24:35,236,195,0,0,,girarda01
239,Chad Larose,28,CAR,RW,82,16,15,31,-21,59,1.9,13,2,1,0,13,1,1,176,9.1,1313,16:01,23,192,11,22,33.3,larosch01
240,Joffrey Lupul,27,TOT,C,54,14,17,31,-11,33,3.0,10,4,0,2,8,9,0,129,10.9,844,15:37,29,63,12,20,37.5,lupuljo01
241,Taylor Pyatt,29,PHX,LW,76,18,13,31,11,27,3.5,16,2,0,6,11,2,0,126,14.3,1178,15:30,48,143,6,14,30.0,pyattta01
242,Matt Stajan,27,CGY,C,76,6,25,31,1,32,2.1,5,0,1,0,23,1,1,81,7.4,1081,14:14,24,66,436,409,51.6,stajama01
243,Matt Cooke,32,PIT,LW,67,12,18,30,14,129,3.4,9,0,3,2,15,0,3,95,12.6,1048,15:38,39,192,8,21,27.6,cookema01
244,Michal Handzuš,33,LAK,C,82,12,18,30,-5,20,2.2,8,4,0,3,11,6,1,94,12.8,1422,17:21,48,86,678,634,51.7,handzmi01
245,Manny Malhotra,30,VAN,C,72,11,19,30,9,22,2.7,7,3,1,2,15,3,1,111,9.9,1164,16:10,74,57,778,483,61.7,malhoma01
246,Jamie McBain,22,CAR,D,76,7,23,30,-8,32,4.7,6,1,0,2,16,7,0,95,7.4,1452,19:06,111,41,0,0,,mcbaija02
247,Dave Moss,29,CGY,LW,58,17,13,30,9,18,4.1,12,5,0,3,11,2,0,127,13.4,794,13:41,32,92,157,207,43.1,mossda01
248,Dion Phaneuf,25,TOR,D,66,8,22,30,-2,88,5.7,5,3,0,1,12,9,1,190,4.2,1670,25:18,121,186,0,0,,phanedi01
249,Benoît Pouliot,24,MTL,LW,79,13,17,30,2,87,3.4,12,1,0,4,17,0,0,129,10.1,911,11:32,20,110,10,12,45.5,poulibe01
250,Stéphane Robidas,33,DAL,D,81,5,25,30,-7,67,5.1,4,1,0,1,9,14,2,106,4.7,1987,24:32,135,216,0,0,,robidst01
251,Wayne Simmonds,22,LAK,RW,80,14,16,30,-2,75,3.1,13,1,0,3,16,0,0,117,12.0,1076,13:27,23,125,7,12,36.8,simmowa01
252,Jordan Staal,22,PIT,C,42,11,19,30,7,24,3.3,8,3,0,4,13,4,2,91,12.1,897,21:21,13,70,376,425,46.9,staaljo01
253,Dainius Zubrus,32,NJD,RW,79,13,17,30,-11,53,2.6,12,1,0,2,14,2,1,115,11.3,1355,17:09,32,107,253,196,56.3,zubruda01
254,Sean Bergenheim,26,TBL,LW,80,14,15,29,0,56,2.8,12,2,0,1,13,2,0,182,7.7,1118,13:59,37,109,25,26,49.0,bergese01
255,Gregory Campbell,27,BOS,C,80,13,16,29,11,93,3.0,11,1,1,1,12,1,3,98,13.3,1075,13:26,52,119,430,402,51.7,campbgr01
256,Cody Franson,23,NSH,D,80,8,21,29,10,30,6.3,6,2,0,2,17,4,0,156,5.1,1214,15:11,52,81,0,0,,fransco01
257,Jannik Hansen,24,VAN,LW,82,9,20,29,13,32,2.5,9,0,0,2,19,0,1,113,8.0,1206,14:43,26,149,8,11,42.1,hanseja01
258,Jochen Hecht,33,BUF,C,67,12,17,29,4,40,2.6,12,0,0,4,15,2,0,172,7.0,1144,17:05,26,32,314,415,43.1,hechtjo01
259,Erik Johnson,22,TOT,D,77,8,21,29,-13,56,4.3,4,3,1,2,13,7,1,161,5.0,1757,22:49,133,99,0,0,,johnser01
260,Brandon Prust,26,NYR,LW,82,13,16,29,2,160,2.9,8,0,5,1,13,1,2,87,14.9,1133,13:49,36,161,4,5,44.4,prustbr01
261,Andrej Sekera,24,BUF,D,76,3,26,29,11,34,5.6,3,0,0,0,20,6,0,88,3.4,1603,21:06,85,61,0,0,,sekeran01
262,Vladimír Sobotka,23,STL,C,65,7,22,29,-4,69,1.9,5,1,1,0,18,4,0,75,9.3,1052,16:11,37,137,216,203,51.6,sobotvl01
263,Marc Staal,24,NYR,D,77,7,22,29,8,50,6.9,1,4,2,2,13,7,2,116,6.0,1982,25:44,109,140,0,0,,staalma01
264,Brandon Sutter,21,CAR,C,82,14,15,29,13,25,2.8,13,1,0,3,12,2,1,145,9.7,1382,16:51,72,69,594,739,44.6,suttebr03
265,Raffi Torres,29,VAN,LW,80,14,15,29,4,78,3.0,11,3,0,4,14,1,0,115,12.2,999,12:29,19,134,10,22,31.3,torrera01
266,Joel Ward,30,NSH,RW,80,10,19,29,-1,42,1.9,5,5,0,4,18,0,1,157,6.4,1366,17:04,57,67,82,86,48.8,wardjo02
267,Josh Bailey,21,NYI,C,70,11,17,28,-13,37,1.6,6,5,0,2,10,4,3,102,10.8,1248,17:50,41,47,273,342,44.4,bailejo01
268,Chris Higgins,27,TOT,C,62,13,15,28,5,16,3.0,12,1,0,0,14,0,1,160,8.1,1011,16:18,36,80,41,44,48.2,higgich01
269,Chris Kelly,30,TOT,C,81,14,14,28,-13,33,2.1,13,0,1,2,12,0,2,113,12.4,1249,15:25,54,81,466,450,50.9,kellych01
270,Bryan McCabe,35,TOT,D,67,7,21,28,2,34,5.7,3,4,0,0,12,9,0,122,5.7,1311,19:34,72,86,0,0,,mccabbr01
271,Brian Campbell,31,CHI,D,65,5,22,27,28,6,6.9,3,2,0,1,18,4,0,84,6.0,1494,22:59,101,28,0,0,,campbbr02
272,Erik Christensen,27,NYR,C,63,11,16,27,3,18,3.0,7,4,0,1,13,3,0,86,12.8,804,12:46,11,34,316,323,49.5,chriser01
273,Trevor Daley,27,DAL,D,82,8,19,27,7,34,6.1,6,2,0,1,16,3,0,131,6.1,1844,22:29,124,32,0,0,,daleytr01
274,Sergei Gonchar,36,OTT,D,67,7,20,27,-15,20,5.0,2,5,0,0,5,15,0,107,6.5,1554,23:12,94,54,0,0,,gonchse01
275,Niklas Hagman,31,CGY,LW,71,11,16,27,-2,24,2.3,7,4,0,0,13,3,0,140,7.9,968,13:38,12,35,3,22,12.0,hagmani01
276,Shawn Horcoff,32,EDM,C,47,9,18,27,-1,46,2.3,4,5,0,1,12,5,1,78,11.5,878,18:41,20,32,393,420,48.3,horcosh01
277,Marcus Johansson,20,WSH,C,69,13,14,27,2,10,2.8,10,2,1,2,13,1,0,102,12.7,1016,14:43,22,47,271,398,40.5,johanma03
278,Mark Letestu,25,PIT,C,64,14,13,27,4,13,3.1,10,4,0,3,11,2,0,128,10.9,912,14:15,15,51,407,327,55.4,letesma01
279,Andrew MacDonald,24,NYI,D,60,4,23,27,9,37,5.5,3,1,0,1,12,11,0,72,5.6,1405,23:25,157,38,0,0,,macdoan01
280,Linus Omark,23,EDM,LW,51,5,22,27,-16,26,1.4,4,1,0,0,15,7,0,76,6.6,783,15:21,19,13,3,5,37.5,omarkli01
281,Ryan Shannon,27,OTT,RW,79,11,16,27,3,24,2.8,5,5,1,1,12,4,0,118,9.3,1021,12:56,35,34,87,120,42.0,shannry01
282,Fedor Tyutin,27,CBJ,D,80,7,20,27,-12,32,4.2,6,1,0,0,9,11,0,128,5.5,1816,22:42,93,120,1,1,50.0,tyutife01
283,Ryan Whitney,27,EDM,D,35,2,25,27,13,33,5.1,2,0,0,0,16,7,2,43,4.7,887,25:20,67,29,0,0,,whitnry01
284,Jason Chimera,31,WSH,LW,81,10,16,26,-10,64,1.8,8,2,0,1,15,1,0,162,6.2,1074,13:15,16,97,20,19,51.3,chimeja01
285,Carlo Colaiacovo,28,STL,D,65,6,20,26,-4,23,4.2,5,1,0,1,10,10,0,81,7.4,1179,18:08,79,75,0,0,,colaica01
286,Mathieu Darche,34,MTL,LW,59,12,14,26,7,10,3.4,10,2,0,1,9,5,0,90,13.3,665,11:16,30,73,7,14,33.3,darchma01
287,Tom Gilbert,28,EDM,D,79,6,20,26,-14,32,4.1,3,3,0,0,11,7,2,106,5.7,1936,24:30,172,69,0,0,,gilbeto01
288,Jeff Halpern,34,MTL,C,72,11,15,26,6,29,2.8,10,0,1,3,15,0,0,62,17.7,917,12:44,53,42,338,256,56.9,halpeje01
289,Travis Hamonic,20,NYI,D,62,5,21,26,4,103,5.0,4,1,0,0,17,3,1,118,4.2,1338,21:34,115,116,0,0,,hamontr01
290,Martin Hanzal,23,PHX,C,61,16,10,26,4,54,2.4,9,7,0,5,10,0,0,149,10.7,1190,19:30,35,147,518,511,50.3,hanzama01
291,Victor Hedman,20,TBL,D,79,3,23,26,3,70,5.0,3,0,0,0,20,3,0,101,3.0,1660,21:01,85,54,0,0,,hedmavi01
292,Dmitry Kulikov,20,FLA,D,72,6,20,26,-5,45,5.0,5,1,0,1,16,4,0,83,7.2,1436,19:57,79,107,0,0,,kulikdm01
293,Steve Montador,31,BUF,D,73,5,21,26,16,83,5.8,5,0,0,0,20,1,0,118,4.2,1440,19:43,138,86,0,1,0.0,montast01
294,Ryan O'Reilly,19,COL,C,74,13,13,26,-7,16,1.7,10,2,1,0,10,2,1,119,10.9,1188,16:03,31,53,531,494,51.8,oreilry01
295,Rob Schremp,24,TOT,C,63,13,13,26,-20,16,1.9,9,4,0,3,10,3,0,83,15.7,885,14:02,21,34,220,255,46.3,schrero01
296,Ian White,26,TOT,D,78,4,22,26,3,26,4.8,3,1,0,0,17,5,0,138,2.9,1559,20:00,144,59,0,0,,whiteia01
297,Daniel Winnik,25,COL,C,80,11,15,26,-2,35,1.4,7,2,2,1,11,3,1,167,6.6,1324,16:33,52,54,25,44,36.2,winnida01
298,Mikael Backlund,21,CGY,C,73,10,15,25,4,18,2.4,8,2,0,1,12,2,1,144,6.9,882,12:05,19,35,319,345,48.0,backlmi01
299,Ruslan Fedotenko,32,NYR,LW,66,10,15,25,9,25,2.6,9,0,1,0,13,2,0,120,8.3,990,15:00,50,150,12,20,37.5,fedotru01
300,Matt Hendricks,29,WSH,C,77,9,16,25,-2,110,2.2,8,1,0,3,15,1,0,113,8.0,882,11:28,37,165,50,43,53.8,hendrma01
301,Ryan Jones,26,EDM,LW,81,18,7,25,-5,34,2.5,15,2,1,2,5,2,0,126,14.3,1121,13:50,57,152,10,19,34.5,jonesry01
302,Toni Lydman,33,ANA,D,78,3,22,25,32,42,7.4,3,0,0,0,20,2,0,99,3.0,1729,22:10,178,141,0,0,,lydmato01
303,John Madden,37,MIN,C,76,12,13,25,-9,10,1.8,10,1,1,4,12,1,0,107,11.2,1166,15:20,59,43,504,484,51.0,maddejo01
304,Kevin Porter,24,COL,RW,74,14,11,25,-11,27,1.8,13,1,0,3,10,1,0,102,13.7,1023,13:49,29,126,19,39,32.8,porteke01
305,Chris Pronger*,36,PHI,D,50,4,21,25,7,44,4.2,1,3,0,1,9,11,1,112,3.6,1125,22:30,114,41,0,0,,prongch01
306,Nate Thompson,26,TBL,C,79,10,15,25,-6,29,1.5,9,0,1,2,14,1,0,123,8.1,1192,15:05,81,115,360,304,54.2,thompna01
307,Kyle Turris,21,PHX,C,65,11,14,25,0,16,2.5,11,0,0,1,13,1,0,116,9.5,733,11:16,15,30,270,270,50.0,turriky01
308,Sean Avery,30,NYR,C,76,3,21,24,-4,174,1.4,3,0,0,1,20,1,0,137,2.2,854,11:14,24,115,15,9,62.5,averyse01
309,Jay Bouwmeester,27,CGY,D,82,4,20,24,-2,44,4.6,3,1,0,1,13,7,0,121,3.3,2131,25:59,134,72,0,0,,bouwmja01
310,Jason Demers,22,SJS,D,75,2,22,24,19,28,5.7,2,0,0,0,16,6,0,105,1.9,1462,19:30,72,87,0,0,,demerja01
311,Marcel Goc,27,NSH,C,51,9,15,24,10,6,2.6,8,0,1,2,15,0,0,111,8.1,818,16:02,13,51,346,347,49.9,gocma01
312,Mike Green,25,WSH,D,49,8,16,24,6,48,5.5,3,5,0,1,10,5,1,115,7.0,1234,25:12,106,100,0,0,,greenmi03
313,Paul Martin,29,PIT,D,77,3,21,24,9,16,5.7,1,2,0,1,12,8,1,104,2.9,1799,23:22,129,45,0,0,,martipa01
314,Max Pacioretty,22,MTL,LW,37,14,10,24,-1,39,3.2,7,7,0,2,9,1,0,112,12.5,588,15:54,13,67,0,1,0.0,pacioma01
315,Viktor Stålberg,25,CHI,LW,77,12,12,24,2,43,2.5,12,0,0,3,11,1,0,135,8.9,824,10:42,25,102,5,4,55.6,stalbvi01
316,Marek Židlický,33,MIN,D,46,7,17,24,-6,30,4.2,4,3,0,0,11,6,0,53,13.2,1002,21:46,63,66,0,0,,zidlima01
317,Colby Armstrong,28,TOR,RW,50,8,15,23,-1,38,1.9,8,0,0,0,15,0,0,69,11.6,806,16:07,28,88,3,5,37.5,armstco01
318,Andy Greene,28,NJD,D,82,4,19,23,-23,22,4.4,3,1,0,1,14,5,0,91,4.4,1834,22:22,157,49,0,0,,greenan01
319,Dan Hamhuis,28,VAN,D,64,6,17,23,29,34,7.0,4,2,0,1,12,5,0,109,5.5,1451,22:41,89,76,0,0,,hamhuda01
320,Kristian Huselius,32,CBJ,LW,39,14,9,23,-17,10,2.1,8,6,0,1,7,2,0,94,14.9,639,16:23,4,4,0,0,,huselkr01
321,Tim Jackman,29,CGY,RW,82,10,13,23,4,86,2.3,9,1,0,1,11,2,0,131,7.6,806,9:49,21,133,6,10,37.5,jackmti01
322,Pavel Kubina,33,TBL,D,79,4,19,23,2,62,4.6,3,1,0,2,15,4,0,78,5.1,1519,19:14,115,90,0,0,,kubinpa01
323,Derek MacKenzie,29,CBJ,C,63,9,14,23,14,22,2.8,8,0,1,1,12,1,1,76,11.8,683,10:51,26,159,246,227,52.0,mackede01
324,Torrey Mitchell,26,SJS,C,66,9,14,23,10,46,2.3,9,0,0,1,14,0,0,116,7.8,881,13:21,27,57,99,104,48.8,mitchto01
325,Vinny Prospal,35,NYR,C,29,9,14,23,4,8,3.0,7,2,0,0,6,8,0,61,14.8,445,15:20,15,44,69,59,53.9,prospva01
326,Kris Russell,23,CBJ,D,73,5,18,23,-9,37,3.3,4,1,0,0,12,5,1,88,5.7,1279,17:31,128,63,0,0,,russekr01
327,Mats Zuccarello,23,NYR,LW,42,6,17,23,3,4,2.4,6,0,0,2,8,9,0,74,8.1,595,14:10,19,56,8,7,53.3,zuccama01
328,Adrian Aucoin,37,PHX,D,75,3,19,22,18,52,5.2,3,0,0,0,17,2,0,99,3.0,1625,21:40,75,134,1,0,100.0,aucoiad01
329,Kevin Bieksa,29,VAN,D,66,6,16,22,32,73,7.2,5,1,0,2,14,2,0,105,5.7,1483,22:28,93,104,0,0,,biekske01
330,David Desharnais,24,MTL,C,43,8,14,22,-3,12,2.3,4,4,0,0,10,4,0,55,14.5,553,12:52,19,16,221,224,49.7,deshada01
331,Radek Dvořák,33,TOT,RW,66,7,15,22,2,24,1.5,6,0,1,3,15,0,0,109,6.4,1061,16:05,33,51,7,12,36.8,dvorara01
332,Vernon Fiddler,30,PHX,C,71,6,16,22,3,46,1.0,5,0,1,2,14,1,1,97,6.2,1104,15:33,60,85,660,564,53.9,fiddlve01
333,Kurtis Foster,29,EDM,D,74,8,14,22,-12,45,3.5,3,5,0,0,5,9,0,182,4.4,1307,17:40,76,89,0,0,,fosteku01
334,Jack Hillen,25,NYI,D,64,4,18,22,-5,45,3.6,4,0,0,1,16,1,1,81,4.9,1204,18:49,131,54,0,0,,hilleja01
335,Andreas Nödl,23,PHI,RW,67,11,11,22,14,16,2.4,9,1,1,2,11,0,0,100,11.0,889,13:16,25,111,11,8,57.9,nodlan01
336,Luke Schenn,21,TOR,D,82,5,17,22,-7,34,4.2,5,0,0,0,16,0,1,128,3.9,1834,22:22,168,251,0,0,,schenlu01
337,Tyler Seguin,19,BOS,C,74,11,11,22,-4,18,1.7,10,1,0,0,9,2,0,131,8.4,904,12:13,21,20,150,153,49.5,seguity01
338,Steve Sullivan,36,NSH,C,44,10,12,22,4,28,2.5,7,3,0,1,8,4,0,79,12.7,705,16:02,10,18,5,8,38.5,sullist01
339,Mattias Tedenby,20,NJD,LW,58,8,14,22,3,14,2.6,6,2,0,2,11,3,0,87,9.2,728,12:33,2,24,0,0,,tedenma01
340,Brandon Yip,25,COL,RW,71,12,10,22,-22,54,0.9,8,3,1,1,8,2,0,127,9.4,975,13:44,21,77,5,9,35.7,yipbr01
341,Nikolai Zherdev,26,PHI,RW,56,16,6,22,5,22,2.9,15,1,0,1,4,2,0,135,11.9,720,12:51,6,39,2,5,28.6,zherdni01
342,Bobby Butler,23,OTT,LW,36,10,11,21,-16,10,2.0,9,1,0,3,7,4,0,73,13.7,555,15:26,15,28,0,2,0.0,butlebo01
343,Chris Campoli,26,TOT,D,77,4,17,21,0,36,4.7,3,1,0,1,16,1,0,84,4.8,1474,19:08,91,99,0,0,,campoch01
344,Jake Dowell,25,CHI,C,79,6,15,21,5,63,1.4,6,0,0,0,12,0,3,74,8.1,933,11:49,43,107,319,333,48.9,dowelja01
345,Brandon McMillan,20,ANA,LW,60,11,10,21,-5,18,1.8,7,2,2,2,7,1,2,77,14.3,844,14:04,24,53,114,179,38.9,mcmilbr01
346,Michal Rozsíval,32,TOT,D,65,6,15,21,6,42,4.7,4,2,0,3,9,6,0,55,10.9,1365,21:00,108,100,0,0,,rozsimi01
347,Maxime Talbot,26,PIT,C,82,8,13,21,-3,66,1.0,6,0,2,2,12,0,1,117,6.8,1236,15:04,40,154,425,449,48.6,talboma01
