,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
30,Zach Parise,C,48,18,20,38,4.8,11,7,0,4,14,6,0,182,9.9,992,20:40,41,59,3,6,33.3,7538462,9643510.0
31,P.K. Subban,D,42,11,27,38,7.1,4,7,0,0,8,19,0,126,8.7,976,23:15,49,51,0,0,,3109375,3553515.0
32,Logan Couture,C,48,21,16,37,5.7,14,7,0,5,10,5,1,151,13.9,869,18:06,51,32,252,237,51.5,2875000,3231250.0
33,Jordan Eberle,C,48,16,21,37,4.2,13,3,0,3,15,6,0,133,12.0,912,19:00,16,31,8,11,42.1,875000,481250.0
34,Mikko Koivu,C,48,11,26,37,3.8,11,0,0,3,13,13,0,127,8.7,1013,21:06,18,47,524,447,54.0,6750000,8559375.0
35,Brad Marchand,C,45,18,18,36,5.7,12,4,2,5,18,0,0,91,19.8,763,16:58,20,38,6,6,50.0,2500000,2715625.0
36,James Neal,LW,40,21,15,36,5.2,12,9,0,6,8,7,0,136,15.4,699,17:28,17,56,1,5,16.7,5000000,6153125.0
37,Corey Perry,RW,44,15,21,36,4.6,10,5,0,5,15,5,1,128,11.7,839,19:04,18,49,6,23,20.7,5325000,6600000.0
38,Teddy Purcell,RW,48,11,25,36,3.5,8,3,0,2,15,10,0,94,11.7,804,16:45,7,11,2,4,33.3,2362500,2526562.0
39,Chris Stewart,RW,48,18,18,36,4.9,12,6,0,3,12,6,0,97,18.6,759,15:49,13,41,8,19,29.6,3000000,3403125.0
40,Brad Boyes,C,48,10,25,35,3.2,9,1,0,1,13,12,0,97,10.3,874,18:13,20,44,4,12,25.0,1000000,653125.0
41,Jaromír Jágr,RW,45,16,19,35,4.1,10,6,0,4,14,5,0,115,13.9,825,18:20,10,13,0,1,0.0,4500000,5465625.0
42,Michael Ryder,RW,46,16,19,35,4.4,8,8,0,5,10,9,0,101,15.8,738,16:03,16,35,3,6,33.3,3500000,4090625.0
43,Cody Hodgson,C,48,15,19,34,3.7,11,3,1,1,16,2,1,114,13.2,883,18:24,24,21,380,432,46.8,816667,401042.0
44,Jason Pominville,RW,47,14,20,34,3.7,11,2,1,2,13,7,0,118,11.9,948,20:11,35,21,51,54,48.6,5300000,6565625.0
45,Brad Richards,C,46,11,23,34,4.0,8,3,0,1,17,6,0,110,10.0,865,18:49,43,25,391,382,50.6,6666666,8444790.0
46,Jamie Benn,LW,41,12,21,33,3.0,9,3,0,3,14,7,0,110,10.9,816,19:55,32,71,327,382,46.1,5250000,6496875.0
47,Troy Brouwer,RW,47,19,14,33,3.9,11,7,1,5,5,9,0,111,17.1,871,18:32,23,108,111,121,47.8,2350000,2509375.0
48,Jeff Carter,C,48,26,7,33,5.2,18,8,0,8,5,2,0,133,19.5,844,17:35,23,25,202,182,52.6,5272727,6528124.0
49,Evander Kane,C,48,17,16,33,3.7,15,2,0,4,14,2,0,190,8.9,982,20:27,22,147,13,20,39.4,5250000,6496875.0
50,Evgeni Malkin,C,31,9,24,33,3.7,5,4,0,3,10,14,0,99,9.1,611,19:42,11,12,195,218,47.2,8700000,11240625.0
51,Justin Williams,RW,48,11,22,33,4.2,10,1,0,3,17,5,0,142,7.7,816,16:59,12,29,2,4,33.3,3825000,4537500.0
52,Patrice Bergeron,C,42,10,22,32,4.3,8,2,0,3,19,2,1,125,8.0,810,19:18,25,28,549,335,62.1,5000000,6153125.0
53,Mike Cammalleri,C,44,13,19,32,3.1,8,5,0,3,9,10,0,102,12.7,794,18:03,9,20,253,243,51.0,6000000,7528125.0
54,Vincent Lecavalier,C,39,10,22,32,3.0,5,5,0,0,18,4,0,86,11.6,697,17:53,13,74,404,338,54.4,7727272,9903124.0
55,Bryan Little,C,48,7,25,32,3.0,5,2,0,2,21,3,1,84,8.3,950,19:48,19,32,431,411,51.2,2383333,2555207.0
56,Mike Richards,C,48,12,20,32,3.3,6,6,0,3,11,9,0,82,14.6,785,16:21,19,58,216,225,49.0,5750000,7184375.0
57,Tyler Seguin,C,48,16,16,32,5.0,12,4,0,2,14,2,0,161,9.9,817,17:01,6,25,22,23,48.9,900000,515625.0
58,Wayne Simmonds,RW,45,15,17,32,3.9,9,6,0,4,7,10,0,110,13.6,704,15:38,16,72,2,1,66.7,1750000,1684375.0
59,Lee Stempniak,RW,47,9,23,32,3.3,5,4,0,2,17,2,4,113,8.0,842,17:54,17,47,3,20,13.0,2500000,2715625.0
60,Ryan Suter,D,48,4,28,32,6.0,1,3,0,1,16,12,0,91,4.4,1309,27:17,74,33,0,0,,7538462,9643510.0
61,Ryan Callahan,RW,45,16,15,31,4.1,8,6,2,4,12,2,1,144,11.1,968,21:31,66,154,14,16,46.7,4275000,5156250.0
62,Tyler Ennis,C,47,10,21,31,2.5,8,2,0,0,9,12,0,108,9.3,840,17:53,25,28,158,219,41.9,2812500,3145312.0
63,Jonathan Huberdeau,C,48,14,17,31,3.3,12,2,0,1,10,7,0,112,12.5,813,16:56,19,33,11,22,33.3,894167,507604.0
64,Ilya Kovalchuk,LW,37,11,20,31,3.3,5,2,4,5,8,12,0,123,8.9,915,24:44,12,13,7,15,31.8,6666666,8444790.0
65,Patrick Marleau,C,48,17,14,31,4.1,10,6,1,3,6,8,0,150,11.3,917,19:07,13,38,71,79,47.3,6900000,8765625.0
66,Joe Pavelski,C,48,16,15,31,4.2,11,5,0,5,8,6,1,130,12.3,908,18:55,44,48,342,318,51.8,4000000,4778125.0
67,Jordan Staal,C,48,10,21,31,2.1,9,1,0,1,14,6,1,114,8.8,965,20:06,20,105,458,456,50.1,4000000,4778125.0
68,Nail Yakupov,RW,48,17,14,31,4.0,11,6,0,2,10,4,0,81,21.0,699,14:34,14,41,0,6,0.0,925000,550000.0
69,Lars Eller,C,46,8,22,30,3.3,7,1,0,1,18,4,0,84,9.5,682,14:50,33,86,267,275,49.3,1150000,859375.0
70,Andrei Markov,D,48,10,20,30,4.5,2,8,0,4,5,15,0,79,12.7,1158,24:08,60,22,0,0,,5750000,7184375.0
71,Bobby Ryan,RW,46,11,19,30,3.3,9,2,0,1,15,4,0,101,10.9,763,16:35,29,80,25,56,30.9,5100000,6290625.0
72,Keith Yandle,D,48,10,20,30,5.6,5,5,0,3,15,5,0,130,7.7,1068,22:15,40,18,0,0,,5250000,6496875.0
73,Derick Brassard,C,47,12,17,29,3.4,9,3,0,1,9,8,0,88,13.6,778,16:33,8,83,215,231,48.2,3200000,3678125.0
74,Dustin Brown,RW,46,18,11,29,4.1,10,8,0,1,6,5,0,142,12.7,897,19:30,8,156,15,26,36.6,3175000,3643750.0
75,Cory Conacher,LW,47,11,18,29,3.3,10,1,0,3,15,3,0,67,16.4,657,13:58,9,39,4,11,26.7,871250,476093.0
76,Loui Eriksson,LW,48,12,17,29,2.4,9,2,1,3,9,8,0,104,11.5,966,20:07,18,6,9,25,26.5,4250000,5121875.0
77,Cody Franson,D,45,4,25,29,4.6,1,3,0,0,15,10,0,70,5.7,845,18:47,59,124,0,0,,1200000,928125.0
78,Niklas Kronwall,D,48,5,24,29,4.8,3,2,0,2,10,14,0,67,7.5,1169,24:22,83,42,0,0,,4750000,5809375.0
79,Frans Nielsen,C,48,6,23,29,2.3,3,2,1,1,15,8,0,93,6.5,865,18:01,47,23,268,290,48.0,2750000,3059375.0
80,Kimmo Timonen,D,45,5,24,29,5.2,2,3,0,1,10,14,0,78,6.4,979,21:46,79,31,0,0,,6333333,7986457.0
81,Kyle Turris,C,48,12,17,29,3.4,9,3,0,2,11,6,0,118,10.2,943,19:38,20,30,451,469,49.0,1400000,1203125.0
82,Ray Whitney,LW,32,11,18,29,3.4,7,4,0,1,10,8,0,62,17.7,621,19:24,14,10,16,35,31.4,4500000,5465625.0
83,David Backes,RW,48,6,22,28,2.6,5,1,0,1,17,4,1,100,6.0,941,19:37,41,158,477,435,52.3,4500000,5465625.0
84,Tyler Bozak,C,46,12,16,28,2.7,7,4,1,3,11,5,0,61,19.7,934,20:19,23,65,559,504,52.6,1500000,1340625.0
85,Dustin Byfuglien,D,43,8,20,28,4.7,4,4,0,2,14,6,0,142,5.6,1049,24:24,47,80,0,0,,5200000,6428125.0
86,David Desharnais,C,48,10,18,28,2.6,8,2,0,3,13,5,0,66,15.2,790,16:28,18,26,382,382,50.0,850000,446875.0
87,Brendan Gallagher,RW,44,15,13,28,4.0,12,3,0,3,12,1,0,117,12.8,610,13:52,33,44,8,17,32.0,685000,220000.0
88,Dion Phaneuf,D,48,9,19,28,4.6,6,3,0,1,6,13,0,88,10.2,1209,25:11,91,131,0,0,,6500000,8215625.0
89,Derek Roy,C,42,7,21,28,2.7,5,2,0,1,14,6,1,85,8.2,781,18:36,30,15,295,352,45.6,4000000,4778125.0
90,Radim Vrbata,RW,34,12,16,28,3.6,9,2,1,1,6,10,0,106,11.3,623,18:19,14,26,10,22,31.3,3000000,3403125.0
91,Shea Weber,D,48,9,19,28,5.3,6,3,0,1,10,9,0,124,7.3,1244,25:55,90,112,0,0,,7857143,10081696.0
92,Brian Campbell,D,48,8,19,27,3.9,2,6,0,2,8,11,0,70,11.4,1268,26:25,65,14,0,0,,7142875,9099578.0
93,Matt Cullen,C,42,7,20,27,3.1,7,0,0,0,16,4,0,79,8.9,667,15:53,18,18,245,203,54.7,3500000,4090625.0
94,Shane Doan,RW,48,13,14,27,3.1,13,0,0,2,11,3,0,129,10.1,867,18:03,10,118,4,11,26.7,5300000,6565625.0
95,Marián Gáborík,RW,47,12,15,27,2.9,11,1,0,5,7,8,0,151,7.9,870,18:31,18,21,1,2,33.3,7500000,9590625.0
96,Alex Galchenyuk,C,48,9,18,27,3.5,9,0,0,2,17,1,0,79,11.4,591,12:19,25,23,59,79,42.8,925000,550000.0
97,Alex Goligoski,D,47,3,24,27,4.4,3,0,0,0,12,11,1,80,3.8,1052,22:23,66,56,0,0,,4600000,5603125.0
98,Sergei Gonchar,D,45,3,24,27,5.3,1,2,0,3,14,10,0,85,3.5,1080,24:00,65,25,0,0,,5500000,6840625.0
99,Jannik Hansen,LW,47,10,17,27,3.3,9,1,0,2,15,2,0,99,10.1,825,17:33,10,55,3,28,9.7,1350000,1134375.0
100,Duncan Keith,D,47,3,24,27,5.5,1,2,0,0,15,8,1,91,3.3,1133,24:07,66,19,0,0,,5538462,6893510.0
101,Mark Letestu,C,46,13,14,27,3.5,8,3,2,2,12,2,0,92,14.1,760,16:31,12,36,244,243,50.1,625000,137500.0
102,Milan Lucic,LW,46,7,20,27,2.8,7,0,0,0,18,2,0,79,8.9,778,16:55,16,139,17,18,48.6,4083333,4892707.0
103,Brandon Saad,LW,46,10,17,27,3.5,9,0,1,2,14,3,0,98,10.2,757,16:28,12,41,17,29,37.0,764167,328854.0
104,Justin Schultz,D,48,8,19,27,3.5,4,4,0,3,8,11,0,85,9.4,1030,21:27,35,15,0,1,0.0,925000,550000.0
105,Devin Setoguchi,RW,48,13,14,27,3.6,8,5,0,3,13,1,0,97,13.4,693,14:26,19,92,7,10,41.2,3000000,3403125.0
106,Alexander Steen,C,40,8,19,27,3.0,5,3,0,3,13,6,0,129,6.2,760,19:00,22,28,94,110,46.1,3362500,3901562.0
107,Mark Streit,D,48,6,21,27,3.4,3,3,0,1,13,8,0,83,7.2,1121,23:21,86,34,0,0,,4100000,4915625.0
108,Alex Tanguay,LW,40,11,16,27,2.4,8,2,1,1,9,7,0,44,25.0,774,19:22,28,24,68,105,39.3,3500000,4090625.0
109,Brian Gionta,RW,48,14,12,26,2.9,9,5,0,3,10,2,0,112,12.5,870,18:07,23,37,14,28,33.3,5000000,6153125.0
110,Curtis Glencross,LW,40,15,11,26,3.0,11,3,1,3,8,3,0,92,16.3,729,18:14,14,49,20,26,43.5,2550000,2784375.0
111,Mike Green,D,35,12,14,26,4.5,8,4,0,2,4,10,0,96,12.5,870,24:51,61,36,0,0,,6083333,7642707.0
112,Brayden Schenn,C,47,8,18,26,2.3,6,2,0,0,10,8,0,79,10.1,730,15:32,22,109,206,247,45.5,870000,474375.0
113,Patrik Berglund,C,48,17,8,25,3.4,10,5,2,3,7,1,0,74,23.0,808,16:50,24,53,279,324,46.3,2250000,2371875.0
114,David Legwand,C,48,12,13,25,2.4,10,2,0,2,11,2,0,78,15.4,884,18:26,20,20,362,359,50.2,4500000,5465625.0
115,Brenden Morrow,LW,44,12,13,25,2.8,10,2,0,2,11,2,0,55,21.8,654,14:52,20,85,13,11,54.2,4100000,4915625.0
116,David Perron,LW,48,10,15,25,2.6,8,2,0,2,11,4,0,84,11.9,864,18:00,11,48,8,14,36.4,3812500,4520312.0
117,Slava Voynov,D,48,6,19,25,5.1,5,1,0,2,12,7,0,79,7.6,1071,22:18,48,83,2,0,100.0,762500,326562.0
118,Alexandre Burrows,LW,47,13,11,24,3.4,12,1,0,2,9,2,0,140,9.3,889,18:54,15,52,48,60,44.4,2000000,2028125.0
119,David Clarkson,RW,48,15,9,24,3.1,9,6,0,5,7,2,0,180,8.3,844,17:36,6,84,6,19,24.0,2666667,2944792.0
120,Cody Eakin,C,48,7,17,24,2.2,4,3,0,1,17,0,0,67,10.4,724,15:05,29,71,304,322,48.6,571667,64167.0
121,Oliver Ekman-Larsson,D,48,3,21,24,4.3,3,0,0,1,13,8,0,101,3.0,1205,25:06,40,73,0,0,,900000,515625.0
122,Martin Erat,LW,45,5,19,24,1.6,4,1,0,2,12,7,0,69,7.2,806,17:55,12,48,32,30,51.6,4500000,5465625.0
123,Carl Hagelin,LW,48,10,14,24,2.9,9,1,0,1,14,0,0,132,7.6,831,17:18,28,49,7,10,41.2,637500,154687.0
124,Dan Hamhuis,D,47,4,20,24,5.0,3,0,1,0,14,6,0,61,6.6,1099,23:23,63,47,0,0,,4500000,5465625.0
125,Ryan Nugent-Hopkins,C,40,4,20,24,2.0,2,2,0,0,11,9,0,78,5.1,755,18:52,27,27,226,325,41.0,925000,550000.0
126,Kyle Okposo,RW,48,4,20,24,1.6,4,0,0,0,17,3,0,101,4.0,814,16:57,21,48,104,82,55.9,2800000,3128125.0
127,Steve Ott,C,48,9,15,24,2.2,7,2,0,3,12,1,2,73,12.3,891,18:33,21,187,298,237,55.7,2950000,3334375.0
128,Alex Pietrangelo,D,47,5,19,24,4.9,3,2,0,0,14,4,1,93,5.4,1180,25:07,101,24,0,0,,816667,401042.0
129,Matt Read,RW,42,11,13,24,2.8,10,1,0,2,11,2,0,72,15.3,757,18:01,32,49,14,34,29.2,900000,515625.0
130,Jeff Skinner,RW,42,13,11,24,1.9,8,5,0,0,7,4,0,159,8.2,775,18:28,11,21,21,23,47.7,900000,515625.0
131,Paul Stastny,C,40,9,15,24,2.1,7,2,0,1,7,8,0,87,10.3,774,19:21,29,21,409,372,52.4,6600000,8353125.0
132,Bryan Bickell,LW,48,9,14,23,3.0,9,0,0,2,14,0,0,82,11.0,615,12:48,13,108,2,4,33.3,541667,22917.0
133,Andrew Cogliano,C,48,13,10,23,3.3,11,0,2,1,10,0,0,79,16.5,738,15:22,24,40,32,60,34.8,2390000,2564375.0
134,Martin Hanzal,C,39,11,12,23,2.5,7,4,0,2,8,3,1,93,11.8,723,18:32,17,100,298,339,46.8,3100000,3540625.0
135,Nikolai Kulemin,LW,48,7,16,23,1.7,7,0,0,0,16,0,0,72,9.7,803,16:44,47,122,10,10,50.0,2800000,3128125.0
136,Paul Martin,D,34,6,17,23,4.6,4,2,0,1,10,7,0,38,15.8,861,25:20,50,17,0,0,,5000000,6153125.0
137,Kevin Shattenkirk,D,48,5,18,23,4.7,3,2,0,0,11,7,0,84,6.0,1022,21:18,59,55,0,0,,875000,481250.0
138,Matt Stajan,C,43,5,18,23,2.2,5,0,0,1,18,0,0,44,11.4,738,17:10,30,47,356,414,46.2,3500000,4090625.0
139,Jay Bouwmeester,D,47,7,15,22,4.0,6,1,0,0,7,6,2,79,8.9,1158,24:38,61,41,0,0,,6680000,8463125.0
140,John Carlson,D,48,6,16,22,4.7,6,0,0,0,11,5,0,97,6.2,1105,23:01,123,59,1,0,100.0,3966667,4732292.0
141,Drew Doughty,D,48,6,16,22,4.9,3,3,0,0,9,7,0,114,5.3,1267,26:24,46,128,0,0,,7000000,8903125.0
142,Alexander Edler,D,45,8,14,22,4.0,3,5,0,0,9,5,0,113,7.1,1073,23:51,81,77,1,0,100.0,3250000,3746875.0
143,Christian Ehrhoff,D,47,5,17,22,4.3,4,1,0,2,9,8,0,102,4.9,1184,25:11,81,38,0,0,,4000000,4778125.0
144,Nathan Horton,C,43,13,9,22,2.7,13,0,0,1,8,1,0,114,11.4,725,16:51,10,41,5,5,50.0,4000000,4778125.0
145,Marcus Johansson,C,34,6,16,22,2.2,3,3,0,1,14,1,1,40,15.0,564,16:35,6,14,40,47,46.0,900000,515625.0
146,Jussi Jokinen,LW,43,13,9,22,2.5,10,3,0,3,5,4,0,74,17.6,664,15:26,22,17,250,182,57.9,3000000,3403125.0
147,Jamie McGinn,LW,47,11,11,22,1.7,8,3,0,2,7,4,0,128,8.6,812,17:17,16,82,3,3,50.0,1750000,1684375.0
148,Mason Raymond,LW,46,10,12,22,2.5,6,4,0,1,10,2,0,79,12.7,728,15:49,8,18,17,33,34.0,2275000,2406250.0
149,Fedor Tyutin,D,48,4,18,22,5.0,4,0,0,1,12,5,1,56,7.1,1157,24:06,58,58,1,0,100.0,4500000,5465625.0
150,Dennis Wideman,D,46,6,16,22,3.5,2,4,0,1,6,9,1,94,6.4,1151,25:01,100,40,0,1,0.0,5250000,6496875.0
151,Matt Cooke,LW,48,8,13,21,1.7,8,0,0,1,13,0,0,61,13.1,706,14:43,41,97,3,11,21.4,1800000,1753125.0
152,Mike Fisher,C,38,10,11,21,2.5,9,1,0,0,6,5,0,68,14.7,740,19:28,46,67,275,288,48.8,4200000,5053125.0
153,Michael Grabner,RW,45,16,5,21,3.1,13,2,1,3,4,1,0,108,14.8,666,14:48,19,16,10,12,45.5,3000000,3403125.0
154,Dany Heatley,RW,36,11,10,21,2.0,8,3,0,1,6,4,0,83,13.3,667,18:32,22,26,12,19,38.7,7500000,9590625.0
155,Shawn Matthias,C,48,14,7,21,2.6,11,2,1,1,6,1,0,106,13.2,729,15:11,21,66,153,194,44.1,851625,449109.0
156,Andy McDonald,C,37,7,14,21,2.1,6,1,0,2,8,6,0,86,8.1,638,17:15,13,10,95,103,48.0,4700000,5740625.0
157,Kyle Palmieri,C,42,10,11,21,2.6,8,2,0,5,10,1,0,92,10.9,518,12:20,10,48,1,11,8.3,900000,515625.0
158,Antoine Vermette,C,48,13,8,21,2.0,10,3,0,3,8,0,0,91,14.3,876,18:15,35,63,482,357,57.4,3750000,4434375.0
159,Pierre-Marc Bouchard,C,43,8,12,20,2.3,8,0,0,2,10,2,0,71,11.3,600,13:57,6,12,1,6,14.3,4080000,4888125.0
160,Dan Boyle,D,46,7,13,20,4.9,2,5,0,0,4,8,1,97,7.2,1049,22:48,81,29,0,0,,6666666,8444790.0
161,Brent Burns,D,30,9,11,20,4.0,7,2,0,0,10,1,0,81,11.1,488,16:17,13,54,4,9,30.8,5760000,7198125.0
162,Brandon Dubinsky,C,29,2,18,20,1.7,1,1,0,0,11,6,1,50,4.0,534,18:24,17,64,256,183,58.3,4200000,5053125.0
163,Victor Hedman,D,44,4,16,20,3.0,4,0,0,0,14,2,0,76,5.3,997,22:40,84,56,0,0,,4000000,4778125.0
164,Clarke MacArthur,LW,40,8,12,20,2.2,6,2,0,1,10,2,0,62,12.9,596,14:55,15,44,5,1,83.3,3250000,3746875.0
165,John Mitchell,C,47,10,10,20,2.2,9,1,0,1,8,2,0,72,13.9,787,16:45,43,99,171,173,49.7,1100000,790625.0
166,Ryan O'Reilly,C,29,6,14,20,1.9,3,3,0,0,11,3,0,66,9.1,537,18:30,14,7,241,215,52.9,5000000,6153125.0
167,T.J. Oshie,C,30,7,13,20,2.0,4,2,1,1,4,8,1,65,10.8,573,19:06,24,33,5,8,38.5,4175000,5018750.0
168,Brent Seabrook,D,47,8,12,20,4.8,5,3,0,1,8,4,0,65,12.3,1034,22:00,103,106,0,0,,5800000,7253125.0
169,Patrick Sharp,C,28,6,14,20,2.3,5,1,0,1,8,6,0,88,6.8,527,18:50,12,26,40,22,64.5,5900000,7390625.0
170,Joel Ward,RW,39,8,12,20,2.3,6,1,1,1,10,2,0,52,15.4,590,15:08,28,37,38,27,58.5,3000000,3403125.0
171,Travis Zajac,C,48,7,13,20,1.6,5,1,1,1,10,3,0,82,8.5,938,19:32,10,33,506,375,57.4,3887500,4623437.0
172,Mika Zibanejad,C,42,7,13,20,2.5,4,3,0,0,12,1,0,90,7.8,570,13:34,19,82,159,184,46.4,894167,507604.0
173,Josh Bailey,C,38,11,8,19,2.6,11,0,0,1,6,2,0,76,14.5,622,16:23,22,24,35,40,46.7,1050000,721875.0
174,Ryane Clowe,LW,40,3,16,19,1.6,2,1,0,0,13,3,0,87,3.4,665,16:38,19,99,5,10,33.3,3625000,4262500.0
175,Nick Foligno,LW,45,6,13,19,1.8,5,1,0,2,11,2,0,69,8.7,744,16:31,33,99,3,6,33.3,3083333,3517707.0
176,Marcel Goc,C,42,9,10,19,1.8,5,4,0,1,8,2,0,92,9.8,767,18:16,20,73,410,376,52.2,1700000,1615625.0
177,Colin Greening,C,47,8,11,19,2.2,6,2,0,2,9,2,0,80,10.0,692,14:44,24,122,22,25,46.8,816666,401040.0
178,Jack Johnson,D,44,5,14,19,3.6,2,3,0,1,9,5,0,96,5.2,1143,25:58,90,66,0,0,,4357143,5269196.0
179,Alex Killorn,C,38,7,12,19,1.3,6,1,0,2,10,2,0,82,8.5,639,16:49,22,40,11,17,39.3,875000,481250.0
180,Ryan McDonagh,D,47,4,15,19,4.7,4,0,0,1,13,1,1,83,4.8,1145,24:21,78,69,0,1,0.0,875000,481250.0
181,Jakob Silfverberg,RW,48,10,9,19,2.4,7,2,1,2,8,1,0,134,7.5,779,16:14,13,38,5,8,38.5,863333,465207.0
182,Vladimír Sobotka,C,48,8,11,19,1.8,7,1,0,2,8,3,0,69,11.6,742,15:27,16,98,286,220,56.5,1300000,1065625.0
183,Brandon Sutter,C,48,11,8,19,1.9,8,3,0,5,7,1,0,82,13.4,788,16:24,32,30,382,379,50.2,2066667,2119792.0
184,Vladimir Tarasenko,RW,38,8,11,19,2.3,5,3,0,1,9,2,0,75,10.7,510,13:25,7,28,1,0,100.0,900000,515625.0
185,Patrick Wiercioch,D,42,5,14,19,4.4,2,3,0,0,7,7,0,81,6.2,659,15:42,29,28,0,0,,875000,481250.0
186,Colin Wilson,C,25,7,12,19,2.3,5,2,0,1,8,4,0,26,26.9,414,16:34,13,10,8,13,38.1,2000000,2028125.0
187,Daniel Winnik,C,48,6,13,19,1.9,6,0,0,1,13,0,0,95,6.3,808,16:50,37,63,16,37,30.2,1800000,1753125.0
188,Artem Anisimov,C,35,11,7,18,2.1,10,1,0,3,7,0,0,68,16.2,574,16:25,24,13,249,260,48.9,1875000,1856250.0
189,Cam Atkinson,RW,35,9,9,18,2.5,8,1,0,1,8,1,0,91,9.9,546,15:35,16,24,0,0,,775000,343750.0
