,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
188,Zack Smith,C,81,25,11,36,5.4,16,4,5,4,9,1,1,121,20.7,1247,15:24,26,175,380,349,52.1,1887500,1516544.0
189,Michael Stone,D,75,6,30,36,5.1,6,0,0,1,16,14,0,161,3.7,1687,22:29,143,137,0,2,0.0,1150000,664390.0
190,Tyler Bozak,C,57,12,23,35,3.2,9,3,0,1,16,7,0,99,12.1,988,17:20,24,46,597,462,56.4,4200000,4188550.0
191,Cody Eakin,C,82,16,19,35,3.4,11,2,3,1,16,2,1,132,12.1,1342,16:22,47,98,567,621,47.7,1900000,1530987.0
192,Mattias Ekholm,D,82,8,27,35,7.8,6,1,1,3,22,4,1,114,7.0,1660,20:15,106,67,0,0,,1037500,534401.0
193,Mike Green,D,74,7,28,35,5.9,2,5,0,0,13,15,0,124,5.6,1463,19:46,71,106,0,2,0.0,6000000,6268382.0
194,Evander Kane,LW,65,20,15,35,3.8,17,2,1,3,11,4,0,271,7.4,1367,21:02,23,171,62,62,50.0,5250000,5401785.0
195,Vladislav Namestnikov,C,80,14,21,35,4.5,13,1,0,2,18,3,0,106,13.2,1129,14:07,33,49,175,216,44.8,874125,345627.0
196,Alex Tanguay,LW,70,8,27,35,3.3,7,1,0,1,18,8,1,71,11.3,1105,15:47,36,22,3,2,60.0,3500000,3379726.0
197,Teuvo Teräväinen,C,78,13,22,35,3.3,11,2,0,3,14,7,1,136,9.6,1197,15:21,31,24,125,184,40.5,894167,368785.0
198,Nick Bjugstad,C,67,15,19,34,3.4,9,6,0,3,10,9,0,171,8.8,1039,15:31,28,87,449,419,51.7,4100000,4073004.0
199,Erik Haula,C,76,14,20,34,4.8,12,0,2,2,17,1,2,99,14.1,967,12:44,55,57,416,365,53.3,1000000,491071.0
200,Jori Lehterä,C,79,9,25,34,3.4,8,1,0,3,17,8,0,83,10.8,1271,16:05,26,43,485,484,50.1,2750000,2513130.0
201,Ryan McDonagh,D,73,9,25,34,7.8,7,2,0,0,17,7,1,113,8.0,1632,22:21,138,98,1,0,100.0,4700000,4766281.0
202,Ryan Nugent-Hopkins,C,55,12,22,34,3.2,8,4,0,1,15,7,0,108,11.1,1048,19:04,36,39,369,454,44.8,6000000,6268382.0
203,Andrew Shaw,RW,78,14,20,34,3.9,10,4,0,2,16,4,0,153,9.2,1143,14:39,21,148,146,168,46.5,2000000,1646533.0
204,Anton Strålman,D,73,9,25,34,7.9,8,1,0,0,14,11,0,127,7.1,1612,22:05,73,99,0,0,,4500000,4535189.0
205,Brian Gionta,RW,79,12,21,33,2.9,11,1,0,2,16,5,0,169,7.1,1401,17:44,36,46,54,66,45.0,4250000,4246323.0
206,Colton Parayko,D,79,9,24,33,8.8,6,3,0,3,20,4,0,165,5.5,1532,19:23,122,102,0,0,,858750,327862.0
207,Josh Bailey,RW,81,12,20,32,2.5,8,4,0,2,19,1,0,105,11.4,1284,15:51,25,45,14,20,41.2,3300000,3148634.0
208,Andrew Cogliano,LW,82,9,23,32,3.0,7,0,2,3,22,0,1,131,6.9,1183,14:26,27,124,6,11,35.3,3000000,2801995.0
209,Matt Cullen,C,82,16,16,32,3.6,13,0,3,4,13,0,3,118,13.6,1138,13:53,41,40,582,462,55.7,800000,259978.0
210,Ryan Ellis,D,79,10,22,32,7.6,6,3,1,2,18,4,0,152,6.6,1651,20:54,100,61,0,0,,2500000,2224264.0
211,Michael Frolík,RW,64,15,17,32,3.4,13,0,2,4,14,1,2,155,9.7,1012,15:49,44,49,5,5,50.0,4300000,4304096.0
212,Matt Niskanen,D,82,5,27,32,6.6,3,2,0,3,13,14,0,150,3.3,2022,24:40,145,157,0,0,,5750000,5979516.0
213,Dion Phaneuf,D,71,4,28,32,4.7,4,0,0,0,17,9,2,144,2.8,1587,22:21,89,168,0,0,,7000000,7423844.0
214,Brian Campbell,D,82,6,25,31,7.8,5,0,1,1,17,8,0,99,6.1,1827,22:17,80,27,0,0,,7142875,7588931.0
215,Valtteri Filppula,C,76,8,23,31,2.0,6,1,1,2,16,7,0,101,7.9,1388,18:15,25,30,632,584,52.0,5000000,5112920.0
216,Jake Gardiner,D,79,7,24,31,4.7,6,1,0,2,12,11,1,122,5.7,1629,20:37,67,87,2,0,100.0,4050000,4015231.0
217,Seth Jones,D,81,3,28,31,4.2,2,1,0,0,15,12,1,157,1.9,1788,22:05,118,86,0,0,,925000,404411.0
218,Alec Martinez,D,78,10,21,31,7.6,6,4,0,4,11,9,1,124,8.1,1650,21:09,182,164,0,0,,4000000,3957457.0
219,Michael Raffl,LW,82,13,18,31,3.4,12,1,0,4,17,1,0,132,9.8,1173,14:18,34,135,33,49,40.2,1100000,606617.0
220,Brad Richardson,RW,82,11,20,31,2.9,11,0,0,3,20,0,0,117,9.4,1281,15:37,53,57,523,438,54.4,2083333,1742821.0
221,Jesper Fast,RW,79,10,20,30,2.7,10,0,0,3,20,0,0,75,13.3,1180,14:56,55,109,1,5,16.7,950000,433298.0
222,Calle Järnkrok,C,81,16,14,30,3.1,12,3,1,4,13,1,0,125,12.8,1307,16:08,24,35,366,433,45.8,735000,184873.0
223,Andrej Sekera,D,81,6,24,30,4.7,4,2,0,2,11,12,1,155,3.9,1769,21:50,156,60,0,0,,5500000,5690651.0
224,Kyle Turris,C,57,13,17,30,2.2,10,3,0,2,11,5,1,122,10.7,1123,19:42,31,44,536,508,51.3,3500000,3379726.0
225,Nick Bonino,C,63,9,20,29,3.0,6,2,1,0,20,0,0,97,9.3,998,15:50,67,22,463,455,50.4,1900000,1530987.0
226,Casey Cizikas,C,80,8,21,29,2.6,7,0,1,4,20,0,2,84,9.5,1015,12:41,62,158,469,490,48.9,1000000,491071.0
227,David Desharnais,C,65,11,18,29,2.5,8,3,0,4,16,2,0,90,12.2,1040,16:00,25,31,391,412,48.7,3500000,3379726.0
228,Jimmy Hayes,RW,75,13,16,29,2.4,10,3,0,0,14,2,0,127,10.2,1037,13:50,15,128,42,70,37.5,2300000,1993172.0
229,Mattias Janmark,C,73,15,14,29,3.6,14,0,1,3,13,1,0,108,13.9,1035,14:10,21,4,94,166,36.2,733750,183429.0
230,Valeri Nichushkin,RW,79,9,20,29,2.3,8,1,0,1,19,1,0,139,6.5,1101,13:56,33,68,0,1,0.0,925000,404411.0
231,Dmitry Orlov,D,82,8,21,29,5.9,8,0,0,3,19,2,0,90,8.9,1314,16:02,61,121,0,0,,2000000,1646533.0
232,Brandon Pirri,C,61,14,15,29,3.2,11,3,0,3,8,7,0,128,10.9,886,14:31,14,66,66,77,46.2,925000,404411.0
233,Antoine Roussel,LW,80,13,16,29,3.2,13,0,0,6,14,1,1,111,11.7,1109,13:51,58,123,15,20,42.9,2000000,1646533.0
234,Jared Spurgeon,D,77,11,18,29,7.3,6,5,0,2,7,8,3,122,9.0,1746,22:41,157,51,0,0,,2666667,2416842.0
235,Sven Baertschi,LW,69,15,13,28,2.8,13,2,0,1,8,5,0,108,13.9,929,13:27,36,30,0,1,0.0,900000,375525.0
236,Dustin Brown,RW,82,11,17,28,1.9,9,2,0,0,15,1,1,218,5.0,1326,16:10,20,234,8,9,47.1,5875000,6123949.0
237,Ryan Callahan,RW,73,10,18,28,2.1,8,2,0,1,16,2,0,156,6.4,1258,17:14,71,164,21,15,58.3,5800000,6037289.0
238,Trevor Daley,D,82,6,22,28,5.6,5,1,0,0,14,8,0,130,4.6,1512,18:26,79,42,0,1,0.0,3300000,3148634.0
239,Cam Fowler,D,69,5,23,28,5.2,2,3,0,0,9,14,0,113,4.4,1572,22:47,112,43,0,0,,4000000,3957457.0
240,Oscar Lindberg,C,68,13,15,28,3.6,12,1,0,2,13,2,0,114,11.4,828,12:11,36,132,134,143,48.4,650000,86659.0
241,Hampus Lindholm,D,80,10,18,28,7.3,5,4,1,1,7,11,0,149,6.7,1760,22:00,115,68,0,0,,894167,368785.0
242,Shawn Matthias,C,71,12,16,28,2.2,12,0,0,2,15,0,1,101,11.9,959,13:31,39,68,9,15,37.5,2300000,1993172.0
243,Brad Richards,C,68,10,18,28,2.8,6,4,0,1,8,10,0,164,6.1,1006,14:48,12,16,124,126,49.6,3000000,2801995.0
244,Ryan Strome,RW,71,8,20,28,1.8,7,1,0,0,17,3,0,132,6.1,1112,15:39,19,77,39,56,41.1,863333,333157.0
245,Mikhail Grigorenko,C,74,6,21,27,2.2,5,1,0,0,18,3,0,84,7.1,982,13:16,39,23,150,199,43.0,675000,115546.0
246,Peter Holland,C,65,9,18,27,1.8,4,5,0,1,12,6,0,138,6.5,953,14:40,19,78,216,249,46.5,775000,231092.0
247,Erik Johnson,D,73,11,16,27,4.2,6,3,2,0,12,3,1,175,6.3,1711,23:27,197,126,0,1,0.0,3750000,3668592.0
248,Tyler Myers,D,73,9,18,27,5.6,9,0,0,0,15,2,1,140,6.4,1651,22:37,95,54,0,1,0.0,5500000,5690651.0
249,Radim Vrbata,RW,63,13,14,27,1.7,8,5,0,0,10,4,0,199,6.5,1011,16:03,12,15,4,10,28.6,5000000,5112920.0
250,Dale Weise,RW,71,14,13,27,3.1,11,3,0,1,10,3,0,136,10.3,952,13:25,26,127,16,19,45.7,1025000,519957.0
251,Cody Ceci,D,75,10,16,26,5.2,10,0,0,2,14,2,0,116,8.6,1448,19:18,130,70,0,0,,894167,368785.0
252,Lars Eller,C,79,13,13,26,1.8,11,1,1,2,13,0,0,149,8.7,1205,15:15,36,111,207,202,50.6,3500000,3379726.0
253,Darren Helm,C,77,13,13,26,2.4,13,0,0,3,13,0,0,165,7.9,1160,15:04,26,115,39,38,50.6,2125000,1790966.0
254,Kevin Klein,D,69,9,17,26,6.0,9,0,0,4,16,1,0,69,13.0,1407,20:23,155,117,0,0,,2900000,2686449.0
255,Niklas Kronwall,D,64,3,23,26,3.1,3,0,0,2,9,14,0,61,4.9,1409,22:01,81,93,0,0,,4750000,4824054.0
256,Matt Read,RW,79,11,15,26,1.9,9,2,0,2,10,5,0,127,8.7,1205,15:15,60,81,24,26,48.0,3625000,3524159.0
257,Johnny Boychuk,D,70,9,16,25,6.6,8,1,0,1,12,4,0,165,5.5,1496,21:22,140,149,0,0,,6000000,6268382.0
258,Brett Connolly,RW,71,9,16,25,2.2,7,2,0,2,13,3,0,95,9.5,920,12:58,36,137,14,17,45.2,1025000,519957.0
259,Mikhail Grabovski,C,58,9,16,25,2.6,8,1,0,2,14,2,0,83,10.8,818,14:06,26,28,221,242,47.7,5000000,5112920.0
260,Ben Hutton,D,75,1,24,25,3.0,1,0,0,0,17,7,0,104,1.0,1491,19:52,100,42,0,0,,896250,371192.0
261,Mark Letestu,C,82,10,15,25,1.0,5,3,2,0,5,9,1,107,9.3,1294,15:47,33,68,596,566,51.3,1800000,1415441.0
262,Ryan Murray,D,82,4,21,25,3.8,3,1,0,0,11,10,0,90,4.4,1873,22:51,171,51,0,0,,894167,368785.0
263,David Savard,D,65,4,21,25,3.8,3,1,0,0,16,4,1,122,3.3,1506,23:10,111,122,0,0,,1300000,837710.0
264,Riley Sheahan,C,81,14,11,25,2.1,10,3,1,2,10,1,0,128,10.9,1234,15:14,40,72,358,424,45.8,950000,433298.0
265,Devante Smith-Pelly,RW,64,14,11,25,3.1,14,0,0,5,10,1,0,94,14.9,787,12:18,23,105,2,3,40.0,800000,259978.0
266,Zach Bogosian,D,64,7,17,24,4.5,4,3,0,1,13,3,1,121,5.8,1430,22:21,98,86,0,0,,5142857,5277986.0
267,Brad Boyes,RW,60,8,16,24,2.1,6,2,0,1,13,3,0,85,9.4,718,11:58,17,20,9,5,64.3,700000,144432.0
268,Dan Boyle,D,74,10,14,24,4.5,7,3,0,0,7,7,0,95,10.5,1392,18:49,105,66,0,0,,4500000,4535189.0
269,Matt Calvert,LW,73,11,13,24,2.1,10,1,0,1,13,0,0,114,9.6,1104,15:08,46,91,7,7,50.0,2200000,1877626.0
270,Niklas Hjalmarsson,D,81,2,22,24,5.6,2,0,0,0,17,2,3,77,2.6,1813,22:23,151,32,0,0,,4100000,4073004.0
271,Jordan Martinook,LW,81,9,15,24,1.3,8,0,1,2,13,1,1,109,8.3,1230,15:11,40,52,18,15,54.5,612500,43329.0
272,Joakim Nordström,LW,71,10,14,24,2.3,9,0,1,1,14,0,0,81,12.3,1109,15:38,32,98,6,4,60.0,605000,34663.0
273,Colin Wilson,LW,64,6,18,24,1.8,5,1,0,0,18,0,0,108,5.6,925,14:27,25,61,14,21,40.0,3937500,3885241.0
274,Justin Braun,D,80,4,19,23,5.4,4,0,0,0,18,1,0,114,3.5,1645,20:34,140,95,0,0,,3800000,3726365.0
275,Cal Clutterbuck,RW,77,15,8,23,3.1,13,0,2,5,7,0,1,80,18.8,918,11:55,34,288,1,2,33.3,2750000,2513130.0
276,Jason Demers,D,62,7,16,23,5.2,3,3,1,1,14,2,0,94,7.4,1294,20:52,73,86,0,0,,3400000,3264180.0
277,Mike Fisher,C,70,13,10,23,1.5,10,3,0,2,7,2,1,98,13.3,1201,17:10,74,142,668,582,53.4,4400000,4419642.0
278,Marcus Foligno,LW,75,10,13,23,2.5,8,0,2,2,11,2,0,81,12.3,989,13:11,44,193,1,3,25.0,1875000,1502100.0
279,Colton Sceviour,C,71,11,12,23,2.4,10,1,0,1,9,2,1,125,8.8,900,12:40,52,71,9,15,37.5,650000,86659.0
280,Mark Streit,D,62,6,17,23,4.4,4,2,0,1,11,6,0,110,5.5,1356,21:52,90,28,0,0,,5250000,5401785.0
281,Tom Wilson,RW,82,7,16,23,1.7,7,0,0,1,14,1,1,99,7.1,1059,12:55,48,253,8,6,57.1,894167,368785.0
282,Nail Yakupov,RW,60,8,15,23,1.5,7,1,0,1,10,5,0,127,6.3,853,14:13,21,54,0,1,0.0,2500000,2224264.0
283,Jason Zucker,LW,71,13,10,23,2.1,12,0,1,1,7,2,1,158,8.2,1106,15:35,33,83,1,1,50.0,900250,375814.0
284,J.T. Brown,RW,78,8,14,22,2.4,8,0,0,0,12,0,2,140,5.7,1042,13:22,40,103,23,27,46.0,950000,433298.0
285,Alexandre Burrows,RW,79,9,13,22,1.1,7,2,0,0,9,4,0,135,6.7,1198,15:10,33,81,10,12,45.5,4500000,4535189.0
286,Vernon Fiddler,C,82,12,10,22,2.3,9,1,2,0,7,1,2,98,12.2,954,11:38,39,42,455,442,50.7,1250000,779936.0
287,Marián Gáborík,RW,54,12,10,22,2.2,11,1,0,3,7,3,0,142,8.5,807,14:57,17,29,1,2,33.3,4875000,4968487.0
288,Noah Hanifin,D,79,4,18,22,3.8,3,1,0,0,12,6,0,122,3.3,1414,17:54,78,67,0,0,,925000,404411.0
289,Nick Holden,D,82,6,16,22,4.7,6,0,0,0,15,1,0,98,6.1,1794,21:53,118,217,0,0,,1650000,1242121.0
290,Lauri Korpikoski,LW,71,10,12,22,1.3,7,2,1,2,8,4,0,88,11.4,989,13:56,56,100,18,16,52.9,2500000,2224264.0
291,Nikolai Kulemin,LW,81,9,13,22,2.1,9,0,0,3,13,0,0,92,9.8,1139,14:04,50,107,23,36,39.0,4187500,4174107.0
292,Riley Nash,C,64,9,13,22,2.1,7,2,0,1,9,4,0,76,11.8,829,12:57,21,58,193,197,49.5,1150000,664390.0
293,Jaden Schwartz,LW,33,8,14,22,2.8,7,1,0,1,10,4,0,63,12.7,568,17:12,21,26,15,17,46.9,2350000,2050945.0
294,Karl Alzner,D,82,4,17,21,5.4,4,0,0,1,17,0,0,75,5.3,1753,21:23,207,135,0,0,,2800000,2570903.0
295,Alexander Burmistrov,C,81,7,14,21,0.4,7,0,0,2,12,1,1,102,6.9,1310,16:10,35,125,205,307,40.0,1550000,1126575.0
296,Luke Glendening,C,81,8,13,21,1.5,8,0,0,3,13,0,0,88,9.1,1181,14:35,71,143,614,511,54.6,628333,61624.0
297,Travis Hamonic,D,72,5,16,21,4.0,4,0,1,1,16,0,0,147,3.4,1715,23:49,128,148,0,0,,3857143,3792392.0
298,Scott Laughton,C,71,7,14,21,1.8,7,0,0,0,14,0,0,85,8.2,741,10:26,29,86,170,218,43.8,863333,333157.0
299,John-Michael Liles,D,81,6,15,21,4.3,4,1,1,1,13,2,0,111,5.4,1645,20:18,127,81,0,0,,3875000,3813025.0
300,John Mitchell,C,71,10,11,21,1.4,10,0,0,3,10,1,0,101,9.9,1082,15:15,65,85,415,434,48.9,1800000,1415441.0
301,Matt Moulson,LW,81,8,13,21,1.7,6,2,0,1,8,5,0,111,7.2,964,11:54,23,45,0,5,0.0,5000000,5112920.0
302,Johnny Oduya,D,82,4,17,21,4.1,3,0,1,0,16,0,1,63,6.3,1671,20:23,172,73,0,0,,3750000,3668592.0
303,Marco Scandella,D,73,5,16,21,5.0,3,2,0,0,14,1,1,126,4.0,1511,20:42,105,66,0,0,,4000000,3957457.0
304,Damon Severson,D,72,1,20,21,4.0,1,0,0,0,15,5,0,94,1.1,1308,18:10,41,66,0,0,,605833,35626.0
305,Jacob Trouba,D,81,6,15,21,4.9,5,0,1,0,10,4,1,133,4.5,1787,22:04,177,144,0,1,0.0,894167,368785.0
306,Brian Boyle,C,76,13,7,20,1.9,9,2,2,4,6,1,0,117,11.1,981,12:55,48,115,346,336,50.7,2000000,1646533.0
307,Danny DeKeyser,D,78,8,12,20,5.2,8,0,0,3,12,0,0,72,11.1,1701,21:48,107,88,0,0,,2187500,1863182.0
308,Alexander Edler,D,52,6,14,20,3.8,3,3,0,0,8,6,0,111,5.4,1272,24:27,106,84,0,0,,5000000,5112920.0
309,William Karlsson,C,81,9,11,20,0.9,9,0,0,1,11,0,0,108,8.3,1172,14:28,48,40,416,495,45.7,830833,295605.0
310,Curtis Lazar,RW,76,6,14,20,0.9,4,1,1,0,10,1,3,78,7.7,1053,13:52,47,118,168,216,43.8,894167,368785.0
311,Paul Martin,D,78,3,17,20,5.1,2,1,0,0,16,1,0,49,6.1,1617,20:44,123,54,0,0,,4850000,4939600.0
312,Jaccob Slavin,D,63,2,18,20,4.5,2,0,0,0,13,4,1,84,2.4,1322,20:59,119,41,0,0,,742500,193539.0
313,Chris Stewart,RW,56,8,12,20,2.4,7,1,0,1,8,4,0,78,10.3,605,10:48,10,72,3,6,33.3,1700000,1299894.0
314,Chris Tierney,C,79,7,13,20,0.7,5,1,1,2,13,0,0,96,7.3,1042,13:12,39,24,368,437,45.7,711667,157913.0
315,Nathan Beaulieu,D,64,2,17,19,2.8,1,1,0,0,15,2,0,74,2.7,1117,17:27,89,59,0,0,,1000000,491071.0
316,Reid Boucher,LW,39,8,11,19,1.8,6,2,0,4,7,4,0,74,10.8,557,14:16,14,32,1,2,33.3,692500,135766.0
317,Jay Bouwmeester,D,72,3,16,19,3.9,2,1,0,0,15,1,0,105,2.9,1664,23:07,110,71,0,0,,5400000,5575105.0
318,Ron Hainsey,D,81,5,14,19,4.3,5,0,0,2,14,0,0,131,3.8,1808,22:19,126,85,0,0,,2833333,2609418.0
319,Melker Karlsson,C,65,10,9,19,2.1,10,0,0,1,9,0,0,96,10.4,879,13:31,48,76,11,12,47.8,1650000,1242121.0
320,Olli Määttä,D,67,6,13,19,5.9,6,0,0,2,11,1,1,95,6.3,1337,19:58,87,81,0,0,,894167,368785.0
321,Matt Martin,LW,80,10,9,19,1.9,10,0,0,1,9,0,0,86,11.6,845,10:33,24,365,1,3,25.0,1000000,491071.0
322,Torrey Mitchell,C,71,11,8,19,1.9,10,0,1,3,6,0,2,69,15.9,901,12:41,38,67,370,347,51.6,1200000,722163.0
323,John Moore,D,73,4,15,19,4.0,3,1,0,3,10,5,0,106,3.8,1448,19:50,83,93,0,0,,1666667,1261379.0
324,Kris Russell,D,62,4,15,19,2.8,2,2,0,1,13,2,0,70,5.7,1431,23:05,210,40,0,1,0.0,2600000,2339810.0
325,David Schlemko,D,67,6,13,19,3.1,5,1,0,3,2,11,0,104,5.8,1249,18:39,88,47,0,0,,625000,57773.0
326,Dennis Wideman,D,51,2,17,19,2.1,0,2,0,0,11,6,0,75,2.7,1051,20:37,77,37,0,0,,5250000,5401785.0
327,Daniel Winnik,C,76,6,13,19,1.3,6,0,0,0,13,0,0,101,5.9,1042,13:43,46,53,8,12,40.0,2250000,1935399.0
328,Matt Bartkowski,D,80,6,12,18,2.9,6,0,0,0,12,0,0,85,7.1,1490,18:37,42,141,0,0,,1750000,1357668.0
329,Paul Byron,C,62,11,7,18,1.4,8,0,3,2,5,0,2,50,22.0,853,13:46,25,112,3,2,60.0,900000,375525.0
330,Micheal Ferland,LW,71,4,14,18,0.2,3,1,0,0,13,1,0,122,3.3,896,12:37,22,207,7,5,58.3,825000,288865.0
331,Zemgus Girgensons,C,71,7,11,18,1.3,6,1,0,1,9,1,1,110,6.4,1068,15:02,41,125,153,182,45.7,894167,368785.0
332,Michael Grabner,RW,80,9,9,18,1.0,8,0,1,2,9,0,0,116,7.8,1158,14:28,55,41,3,10,23.1,3000000,2801995.0
333,Thomas Hickey,D,62,6,12,18,4.4,6,0,0,2,11,0,0,55,10.9,1079,17:24,90,65,0,0,,2200000,1877626.0
334,David Jones,RW,75,11,7,18,1.3,10,1,0,2,7,0,0,84,13.1,933,12:26,33,147,17,17,50.0,4000000,3957457.0
335,Adam Larsson,D,82,3,15,18,6.7,3,0,0,1,14,0,1,65,4.6,1846,22:31,148,163,0,0,,4166666,4150034.0
336,Vincent Lecavalier,C,49,10,8,18,2.1,4,6,0,0,7,1,0,67,14.9,649,13:14,22,62,297,288,50.8,4500000,4535189.0
337,Jonathan Marchessault,C,45,7,11,18,1.6,3,4,0,1,8,3,0,81,8.6,544,12:05,9,61,38,41,48.1,600000,28886.0
338,Jared McCann,C,69,9,9,18,1.5,8,1,0,1,7,2,0,106,8.5,864,12:31,19,45,181,341,34.7,894167,368785.0
339,Kevan Miller,D,71,5,13,18,4.6,5,0,0,0,12,1,0,64,7.8,1353,19:04,123,164,0,0,,800000,259978.0
340,Mike Santorelli,C,70,9,9,18,1.9,8,1,0,1,7,2,0,81,11.1,706,10:06,20,28,75,83,47.5,875000,346638.0
341,Justin Schultz,D,63,4,14,18,2.3,2,2,0,0,8,6,0,82,4.9,1162,18:27,72,36,0,2,0.0,3900000,3841911.0
342,Tommy Wingels,C,68,7,11,18,0.9,6,1,0,0,7,2,2,111,6.3,927,13:38,54,203,38,55,40.9,2475000,2195378.0
343,Sven Andrighetto,RW,44,7,10,17,1.7,6,1,0,0,9,1,0,74,9.5,621,14:07,17,71,3,4,42.9,633333,67401.0
344,Jay Beagle,RW,57,8,9,17,1.4,8,0,0,1,9,0,0,74,10.8,799,14:01,24,55,370,267,58.1,1750000,1357668.0
345,Joseph Blandisi,LW,41,5,12,17,1.1,1,4,0,1,10,2,0,43,11.6,640,15:36,13,39,11,22,33.3,648333,84733.0
346,Kevin Connauton,D,65,5,12,17,3.9,5,0,0,0,9,3,0,109,4.6,1088,16:44,58,100,0,0,,683333,125174.0
347,Patrick Eaves,RW,54,11,6,17,1.7,6,5,0,2,4,2,0,86,12.8,700,12:58,20,70,3,8,27.3,1150000,664390.0
348,Cody Franson,D,59,4,13,17,3.3,3,1,0,1,7,6,0,92,4.3,993,16:50,56,61,0,0,,3325000,3177521.0
349,Dan Girardi,D,74,2,15,17,4.3,2,0,0,1,14,0,1,77,2.6,1504,20:19,195,168,0,0,,5500000,5690651.0
350,Dmitry Kulikov,D,74,1,16,17,3.5,1,0,0,1,10,6,0,99,1.0,1557,21:02,121,122,0,0,,4333333,4342611.0
351,Johan Larsson,LW,74,10,7,17,1.4,9,1,0,5,4,3,0,95,10.5,1097,14:49,33,113,388,371,51.1,800000,259978.0
352,Adam Lowry,C,74,7,10,17,0.5,7,0,0,2,10,0,0,73,9.6,1037,14:01,48,187,391,454,46.3,828333,292716.0
353,Connor Murphy,D,78,6,11,17,4.2,5,1,0,1,9,2,0,101,5.9,1599,20:30,139,175,0,0,,863333,333157.0
354,Shane Prince,LW,62,6,11,17,1.6,6,0,0,1,11,0,0,88,6.8,696,11:14,14,24,4,1,80.0,700000,144432.0
355,Matt Stajan,C,80,6,11,17,0.5,4,0,2,0,10,0,1,58,10.3,1016,12:42,45,77,373,415,47.3,3125000,2946428.0
356,Viktor Arvidsson,LW,56,8,8,16,1.2,7,1,0,3,8,0,0,139,5.8,694,12:24,35,27,0,0,,631667,65476.0
357,Derek Dorsett,RW,71,5,11,16,0.5,5,0,0,0,10,0,1,91,5.5,894,12:35,44,127,3,7,30.0,2650000,2397584.0
358,Brian Dumoulin,D,79,0,16,16,3.7,0,0,0,0,16,0,0,101,0.0,1492,18:53,68,77,1,0,100.0,800000,259978.0
359,Toby Enström,D,72,2,14,16,3.6,2,0,0,0,13,1,0,50,4.0,1502,20:51,96,25,0,0,,5750000,5979516.0
360,Justin Fontaine,RW,60,5,11,16,1.4,5,0,0,1,10,0,1,54,9.3,711,11:51,24,9,1,3,25.0,1000000,491071.0
361,Sam Gagner,C,53,8,8,16,1.6,6,2,0,2,7,1,0,86,9.3,735,13:52,15,17,34,63,35.1,4800000,4881827.0
362,Tyler Kennedy,C,50,3,13,16,0.7,2,1,0,0,8,5,0,72,4.2,671,13:26,9,35,23,35,39.7,600000,28886.0
363,Trevor Lewis,C,75,8,8,16,0.4,7,0,1,1,7,1,0,167,4.8,1092,14:34,28,168,103,154,40.1,1525000,1097689.0
364,Colin Miller,D,42,3,13,16,2.5,3,0,0,0,8,5,0,59,5.1,663,15:48,36,45,0,0,,602500,31775.0
365,Brett Pesce,D,69,4,12,16,3.6,3,1,0,1,8,4,0,85,4.7,1295,18:46,83,30,0,1,0.0,809167,270571.0
366,Jeff Petry,D,51,5,11,16,2.8,4,1,0,2,4,4,3,98,5.1,1089,21:21,73,86,1,0,100.0,5500000,5690651.0
367,Roman Polák,D,79,1,15,16,3.9,1,0,0,0,15,0,0,91,1.1,1513,19:09,146,303,1,0,100.0,2750000,2513130.0
368,Luke Schenn,D,72,4,12,16,3.3,3,1,0,0,12,0,0,76,5.3,1265,17:34,106,234,1,1,50.0,3600000,3495273.0
369,Nate Schmidt,D,72,2,14,16,4.0,2,0,0,1,14,0,0,80,2.5,1301,18:04,111,69,0,0,,812500,274422.0
370,Ryan White,C,73,11,5,16,1.1,8,3,0,0,5,0,0,88,12.5,917,12:34,51,208,184,167,52.4,800000,259978.0
371,Patrik Berglund,C,42,10,5,15,1.8,6,4,0,5,5,0,0,80,12.5,651,15:29,17,48,139,138,50.2,3700000,3610819.0
372,Kevin Bieksa,D,71,4,11,15,3.6,2,2,0,1,7,4,0,109,3.7,1492,21:01,108,152,0,0,,4600000,4650735.0
373,Jonathan Ericsson,D,71,3,12,15,3.7,3,0,0,0,12,0,0,68,4.4,1316,18:32,48,121,0,0,,4250000,4246323.0
374,Emerson Etem,RW,58,7,8,15,0.7,7,0,0,1,8,0,0,100,7.0,763,13:09,43,87,2,2,50.0,850500,318329.0
375,Colin Greening,LW,31,7,8,15,1.7,6,1,0,0,7,1,0,58,12.1,437,14:06,10,90,13,8,61.9,2650000,2397584.0
376,Shawn Horcoff,C,59,6,9,15,1.3,5,0,1,2,8,0,1,73,8.2,784,13:17,24,58,320,306,51.1,1750000,1357668.0
377,Tom Kühnhackl,RW,42,5,10,15,1.5,3,0,2,1,10,0,0,52,9.6,512,12:12,32,57,0,3,0.0,575000,0.0
378,Josh Manson,D,71,5,10,15,5.0,5,0,0,1,10,0,0,88,5.7,1334,18:47,67,158,0,0,,925000,404411.0
379,Dominic Moore,C,80,6,9,15,0.3,6,0,0,2,9,0,0,94,6.4,1064,13:18,35,51,476,384,55.3,1500000,1068802.0
380,Brendan Smith,D,63,3,12,15,3.4,2,1,0,0,12,0,0,82,3.7,1109,17:36,42,94,0,0,,2750000,2513130.0
