Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
357,Jarkko Ruutu,33,OTT,LW,78,7,14,21,0,144,1.6,6,0,1,0,12,0,2,89,7.9,913,11:43,37,148,2,6,25.0,ruutuja01
358,Ruslan Salei,34,COL,D,70,4,17,21,-4,72,4.5,3,1,0,0,11,6,0,93,4.3,1477,21:06,143,107,0,0,,saleiru01
359,Brad Winchester,27,STL,LW,64,13,8,21,-1,89,2.3,8,5,0,3,5,3,0,82,15.9,778,12:10,20,127,9,11,45.0,winchbr01
360,Maxim Afinogenov,29,BUF,RW,48,6,14,20,-7,20,1.4,6,0,0,0,7,7,0,93,6.5,605,12:36,11,20,0,3,0.0,afinoma01
361,Arron Asham,30,PHI,RW,78,8,12,20,0,155,1.7,8,0,0,1,12,0,0,74,10.8,682,8:45,10,143,7,8,46.7,ashamar01
362,Alex Goligoski,23,PIT,D,45,6,14,20,5,16,3.6,2,4,0,0,10,4,0,61,9.8,824,18:18,49,30,0,0,,goligal01
363,Joakim Lindström,25,PHX,C,44,9,11,20,-6,28,1.7,6,3,0,2,5,6,0,77,11.7,654,14:52,15,35,5,9,35.7,lindsjo01
364,Cody McLeod,24,COL,LW,79,15,5,20,-11,162,1.9,15,0,0,3,5,0,0,118,12.7,915,11:35,32,194,2,3,40.0,mcleoco01
365,Derek Morris,30,TOT,D,75,5,15,20,-10,40,3.8,4,0,1,0,9,5,1,120,4.2,1567,20:53,128,83,0,0,,morride01
366,Marc Pouliot,23,EDM,C,63,8,12,20,1,23,1.6,8,0,0,2,10,2,0,94,8.5,725,11:30,19,42,102,109,48.3,poulima01
367,Cory Sarich,30,CGY,D,76,2,18,20,12,112,4.4,2,0,0,0,15,1,2,57,3.5,1359,17:53,70,132,0,0,,saricco01
368,Ryan Shannon,25,OTT,RW,35,8,12,20,-1,2,2.1,5,3,0,1,8,4,0,61,13.1,528,15:04,16,21,2,4,33.3,shannry01
369,Raffi Torres,27,CBJ,LW,51,12,8,20,-4,23,2.1,10,2,0,6,8,0,0,74,16.2,617,12:06,7,75,11,8,57.9,torrera01
370,Kyle Turris,19,PHX,C,63,8,12,20,-15,21,1.0,5,3,0,3,4,8,0,91,8.8,814,12:55,13,33,236,313,43.0,turriky01
371,Zach Bogosian,18,ATL,D,47,9,10,19,11,47,4.2,6,2,1,1,7,3,0,90,10.0,851,18:06,50,67,0,0,,bogosza01
372,Bruno Gervais,24,NYI,D,69,3,16,19,-15,33,2.9,3,0,0,1,12,3,1,82,3.7,1490,21:36,115,83,0,1,0.0,gervabr01
373,Mark Giordano,25,CGY,D,58,2,17,19,2,59,3.1,0,2,0,0,13,4,0,82,2.4,940,16:13,38,54,0,0,,giordma01
374,Sergei Gonchar,34,PIT,D,25,6,13,19,6,26,3.4,1,5,0,1,5,8,0,71,8.5,630,25:11,38,25,0,0,,gonchse01
375,Niclas Hävelid,35,TOT,D,78,2,17,19,2,48,3.1,1,0,1,0,11,5,1,56,3.6,1613,20:40,190,41,0,0,,havelni01
376,Tomáš Kopecký,26,DET,RW,79,6,13,19,-7,46,0.6,4,1,1,2,11,2,0,110,5.5,823,10:25,13,107,36,43,45.6,kopecto01
377,Lukáš Krajíček,25,TBL,D,71,2,17,19,-8,48,2.6,2,0,0,0,14,2,1,66,3.0,1393,19:37,90,54,0,0,,krajilu01
378,Kamil Kreps,24,FLA,C,66,4,15,19,2,18,0.8,3,0,1,1,15,0,0,77,5.2,922,13:58,33,43,439,431,50.5,krepska01
379,Ian Laperrière,35,COL,RW,74,7,12,19,0,163,1.2,7,0,0,0,11,0,1,61,11.5,1024,13:50,69,103,196,250,43.9,laperia01
380,Adam Mair,29,BUF,C,75,8,11,19,4,95,1.6,8,0,0,1,11,0,0,75,10.7,793,10:35,20,107,200,214,48.3,mairad01
381,Brett McLean,30,FLA,C,80,7,12,19,-12,29,0.4,7,0,0,2,11,1,0,114,6.1,994,12:26,16,30,197,259,43.2,mcleabr01
382,Brooks Orpik,28,PIT,D,79,2,17,19,10,73,3.9,1,1,0,0,16,1,0,39,5.1,1606,20:20,152,309,0,0,,orpikbr01
383,Petr Průcha,26,TOT,LW,47,6,13,19,-1,22,1.5,5,1,0,1,9,4,0,67,9.0,690,14:41,24,76,1,7,12.5,pruchpe01
384,Taylor Pyatt,27,VAN,LW,69,10,9,19,0,43,1.1,10,0,0,1,8,1,0,99,10.1,1015,14:43,35,86,16,16,50.0,pyattta01
385,Andrej Sekera,22,BUF,D,69,3,16,19,-11,22,2.9,2,1,0,1,12,4,0,84,3.6,1428,20:42,94,64,0,1,0.0,sekeran01
386,David Steckel,26,WSH,C,76,8,11,19,2,34,0.9,6,0,2,1,10,0,1,103,7.8,1050,13:49,52,91,513,373,57.9,steckda01
387,Chris Stewart,21,COL,RW,53,11,8,19,-18,54,1.4,9,1,1,1,5,3,0,98,11.2,653,12:20,8,80,7,14,33.3,stewach02
388,Patrice Brisebois,38,MTL,D,62,5,13,18,-3,19,3.1,1,4,0,1,10,3,0,68,7.4,986,15:54,69,45,0,0,,brisepa01
389,Cal Clutterbuck,21,MIN,RW,78,11,7,18,-5,76,1.5,10,1,0,1,7,0,0,136,8.1,1014,13:00,39,356,2,15,11.8,cluttca01
390,Todd Marchant,35,ANA,C,72,5,13,18,-2,34,0.4,3,0,2,0,11,1,1,101,5.0,1046,14:32,40,76,298,295,50.3,marchto01
391,Samuel Påhlsson,31,TOT,C,65,7,11,18,-17,34,-0.3,6,1,0,2,9,2,0,88,8.0,1189,18:17,21,121,662,574,53.6,pahlssa01
392,Kārlis Skrastiņš,34,FLA,D,80,4,14,18,9,30,4.4,4,0,0,0,13,0,1,55,7.3,1645,20:34,171,39,0,0,,skraska01
393,Jim Slater,26,ATL,C,60,8,10,18,0,52,1.4,6,0,2,0,10,0,0,94,8.5,675,11:15,42,85,245,217,53.0,slateji01
394,Colin White,31,NJD,D,71,1,17,18,18,46,4.4,1,0,0,0,14,0,3,68,1.5,1350,19:01,109,126,0,1,0.0,whiteco01
395,Jesse Winchester,25,OTT,RW,76,3,15,18,0,33,1.0,3,0,0,1,15,0,0,115,2.6,805,10:35,21,116,113,86,56.8,winchje01
396,Jeff Woywitka,25,STL,D,65,3,15,18,8,57,4.5,1,2,0,1,9,6,0,71,4.2,1201,18:29,77,19,0,0,,woywije01
397,Stéphane Yelle,34,BOS,C,77,7,11,18,6,32,0.9,6,1,0,2,9,0,2,72,9.7,1022,13:16,56,105,408,372,52.3,yellest01
398,Kris Draper,37,DET,C,79,7,10,17,-13,40,0.0,6,0,1,2,9,0,1,93,7.5,947,11:59,20,102,594,393,60.2,drapekr01
399,Vernon Fiddler,28,NSH,LW,78,11,6,17,-13,24,0.7,8,1,2,2,5,0,1,114,9.6,1089,13:58,31,83,331,281,54.1,fiddlve01
400,Colin Fraser,24,CHI,C,81,6,11,17,3,55,0.8,5,0,1,0,9,1,1,67,9.0,883,10:54,47,58,376,409,47.9,fraseco01
401,Ryan Jones,24,NSH,LW,46,7,10,17,1,22,1.7,5,2,0,1,6,4,0,63,11.1,526,11:26,16,63,1,9,10.0,jonesry01
402,Dmitri Kalinin,28,TOT,D,73,2,15,17,-9,32,3.2,1,1,0,0,13,2,0,67,3.0,1290,17:40,73,79,0,0,,kalindm01
403,Marc Methot,23,CBJ,D,66,4,13,17,7,55,3.9,4,0,0,0,13,0,0,58,6.9,1185,17:57,54,135,0,0,,methoma01
404,Glen Metropolit,34,TOT,C,76,6,11,17,-5,28,0.4,5,1,0,0,10,0,1,82,7.3,958,12:36,36,51,382,395,49.2,metrogl01
405,Teppo Numminen,40,BUF,D,57,2,15,17,-4,22,2.7,1,1,0,1,10,5,0,34,5.9,998,17:30,45,12,0,0,,nummite01
406,Mark Stuart,24,BOS,D,82,5,12,17,20,76,4.7,5,0,0,1,11,1,0,61,8.2,1264,15:25,103,91,0,0,,stuarma01
407,Evgeny Artyukhin,25,TBL,RW,73,6,10,16,1,151,0.9,5,1,0,0,9,1,0,100,6.0,779,10:40,16,249,0,2,0.0,artyuev01
408,Andrew Ference,29,BOS,D,47,1,15,16,7,40,3.0,0,1,0,0,9,6,0,72,1.4,1012,21:32,72,60,0,0,,ferenan01
409,Jeff Halpern,32,TBL,C,52,7,9,16,-13,32,0.2,5,1,1,1,6,3,0,60,11.7,885,17:01,39,28,434,388,52.8,halpeje01
410,Brett Lebda,27,DET,D,65,6,10,16,9,48,3.4,6,0,0,1,10,0,0,69,8.7,887,13:39,15,30,1,0,100.0,lebdabr01
411,Jamie Lundmark,28,CGY,C,27,8,8,16,2,17,1.9,8,0,0,0,5,3,0,50,16.0,378,13:59,7,14,62,58,51.7,lundmja01
412,Jamal Mayers,34,TOR,RW,71,7,9,16,-7,82,0.6,7,0,0,1,8,1,0,72,9.7,749,10:33,30,66,246,180,57.7,mayerja01
413,Dean McAmmond,35,TOT,LW,62,5,11,16,7,24,1.4,4,0,1,2,11,0,0,59,8.5,698,11:16,17,32,242,301,44.6,mcammde01
414,Andrej Meszároš,23,TBL,D,52,2,14,16,-4,36,2.5,1,1,0,1,10,4,0,87,2.3,1257,24:11,98,68,0,1,0.0,meszaan01
415,Travis Moen,26,TOT,LW,82,7,9,16,-18,91,-0.5,4,0,3,2,9,0,0,101,6.9,1229,14:59,42,171,4,14,22.2,moentr01
416,Cory Murphy,30,TOT,D,32,5,11,16,-4,14,2.3,1,4,0,0,5,6,0,55,9.1,575,17:57,29,13,0,0,,murphco01
417,Teddy Purcell,23,LAK,RW,40,4,12,16,-4,4,1.2,2,2,0,1,4,8,0,68,5.9,541,13:31,5,13,5,24,17.2,purcete01
418,Bryce Salvador,32,NJD,D,76,3,13,16,-1,78,3.0,3,0,0,2,11,0,2,68,4.4,1481,19:29,147,121,1,0,100.0,salvabr01
419,Rob Scuderi,30,PIT,D,81,1,15,16,23,18,4.5,1,0,0,0,15,0,0,51,2.0,1552,19:10,164,61,0,0,,scudero01
420,Martin Škoula,29,MIN,D,81,4,12,16,-12,10,4.1,4,0,0,0,11,0,1,55,7.3,1617,19:58,126,57,0,0,,skoulma01
421,Viktor Tikhonov,20,PHX,RW,61,8,8,16,-3,20,1.2,7,1,0,1,7,0,1,71,11.3,740,12:08,20,39,23,37,38.3,tikhovi01
422,Jordin Tootoo,25,NSH,RW,72,4,12,16,-15,124,0.1,4,0,0,1,11,1,0,138,2.9,870,12:05,14,129,9,7,56.3,tootojo01
423,Darcy Tucker,33,COL,RW,63,8,8,16,-13,67,0.7,6,2,0,1,5,3,0,94,8.5,889,14:07,21,102,15,20,42.9,tuckeda01
424,Aaron Voros,27,NYR,LW,54,8,8,16,-9,122,1.3,5,3,0,1,8,0,0,66,12.1,604,11:11,8,113,4,6,40.0,vorosaa01
425,Ben Eager,25,CHI,LW,75,11,4,15,1,161,1.5,11,0,0,0,4,0,0,80,13.8,639,8:31,11,95,0,0,,eagerbe01
426,Paul Kariya*,34,STL,LW,11,2,13,15,1,2,1.5,2,0,0,0,4,9,0,31,6.5,199,18:06,6,7,0,0,,kariypa01
427,Oscar Moller,20,LAK,C,40,7,8,15,-3,16,1.5,2,5,0,0,4,4,0,81,8.6,535,13:22,11,46,37,49,43.0,molleos01
428,Brenden Morrow,30,DAL,LW,18,5,10,15,-4,49,1.2,3,2,0,0,7,3,0,52,9.6,384,21:21,10,53,3,6,33.3,morrobr01
429,Mike Mottau,30,NJD,D,80,1,14,15,24,35,4.7,1,0,0,0,12,1,1,71,1.4,1423,17:47,81,41,0,0,,mottami01
430,Matt Pettinger,28,TBL,LW,59,8,7,15,-14,24,0.5,6,2,0,1,7,0,0,82,9.8,727,12:19,31,93,3,15,16.7,pettima01
431,Fernando Pisani,32,EDM,RW,38,7,8,15,-1,14,1.1,7,0,0,0,7,0,1,72,9.7,582,15:19,12,48,50,73,40.7,pisanfe01
432,Roman Polák,22,STL,D,69,1,14,15,-15,45,2.5,1,0,0,1,7,5,2,73,1.4,1486,21:32,109,110,0,1,0.0,polakro01
433,Jon Sim,31,NYI,LW,49,9,6,15,-12,42,1.0,6,3,0,0,6,0,0,90,10.0,596,12:10,21,44,1,5,16.7,simjo01
434,Marc Staal,22,NYR,D,82,3,12,15,-7,64,4.2,3,0,0,1,10,1,1,96,3.1,1733,21:08,75,189,0,0,,staalma01
435,Brad Stuart,29,DET,D,67,2,13,15,-3,26,2.2,1,1,0,0,13,0,0,105,1.9,1355,20:13,98,154,0,0,,stuarbr02
436,Brian Sutherby,26,TOT,C,59,8,7,15,1,71,1.2,7,0,1,0,7,0,0,67,11.9,644,10:55,15,102,112,152,42.4,suthebr01
437,Darryl Sydor,36,TOT,D,73,3,12,15,3,18,3.3,3,0,0,0,9,3,0,73,4.1,1330,18:13,126,42,0,0,,sydorda01
438,Jeff Tambellini,24,NYI,LW,65,7,8,15,-20,32,0.1,7,0,0,0,8,0,0,98,7.1,852,13:07,32,99,3,2,60.0,tambeje01
439,Chris Thorburn,25,ATL,RW,82,7,8,15,-10,104,0.3,7,0,0,1,8,0,0,85,8.2,786,9:35,33,127,15,22,40.5,thorbch01
440,Scott Walker,35,CAR,RW,41,5,10,15,-4,39,1.0,4,1,0,0,9,1,0,71,7.0,547,13:20,10,79,2,2,50.0,walkesc01
441,Jared Boll,22,CBJ,RW,75,4,10,14,-6,180,0.5,3,1,0,0,9,1,0,73,5.5,667,8:54,13,153,0,4,0.0,bollja01
442,Daniel Carcillo,24,TOT,LW,74,3,11,14,-15,254,-0.3,1,2,0,0,10,1,0,130,2.3,852,11:31,20,151,12,8,60.0,carcida01
443,Patrick Eaves,24,CAR,RW,74,6,8,14,7,31,1.0,4,1,1,1,8,0,0,115,5.2,833,11:15,33,134,5,7,41.7,eavespa01
444,Boyd Gordon,25,WSH,C,63,5,9,14,-4,16,0.2,4,0,1,2,9,0,0,69,7.2,848,13:28,43,33,374,293,56.1,gordobo01
445,Matt Greene,25,LAK,D,82,2,12,14,1,111,4.5,2,0,0,0,11,1,0,76,2.6,1619,19:44,167,202,1,0,100.0,greenma01
446,Milan Jurčina,25,WSH,D,79,3,11,14,1,68,2.5,3,0,0,1,10,1,0,95,3.2,1276,16:09,131,157,0,0,,jurcimi01
447,Lauri Korpikoski,22,NYR,LW,68,6,8,14,-10,14,0.6,6,0,0,1,8,0,0,63,9.5,742,10:55,15,96,88,132,40.0,korpila01
448,Alexandre Picard,23,OTT,D,47,6,8,14,-2,8,3.1,0,6,0,1,4,4,0,72,8.3,887,18:52,52,49,0,0,,picaral01
449,Luke Schenn,19,TOR,D,70,2,12,14,-12,71,1.4,1,1,0,0,12,0,0,102,2.0,1507,21:32,115,204,0,0,,schenlu01
450,Brendan Shanahan*,40,NJD,LW,34,6,8,14,-2,29,1.1,4,2,0,1,7,1,0,77,7.8,506,14:54,21,18,12,15,44.4,shanabr01
451,Steve Staios,35,EDM,D,80,2,12,14,-5,92,2.4,2,0,0,0,12,0,0,78,2.6,1584,19:48,157,98,0,0,,staiost01
452,Matt Walker,28,CHI,D,65,1,13,14,7,79,2.9,1,0,0,0,11,0,2,83,1.2,1081,16:38,69,67,0,0,,walkema01
453,Justin Williams,27,TOT,RW,44,4,10,14,-8,17,0.5,1,3,0,0,7,3,0,108,3.7,699,15:53,9,40,7,15,31.8,williju01
454,Andrew Alberts,27,PHI,D,79,1,12,13,6,61,2.7,1,0,0,0,11,0,1,46,2.2,1248,15:48,133,157,0,0,,alberan01
455,Eric Boulton,32,ATL,LW,76,3,10,13,-3,176,0.4,3,0,0,0,10,0,0,71,4.2,574,7:33,13,77,1,3,25.0,boulter01
456,Chris Conner,25,DAL,RW,38,3,10,13,-5,10,0.7,3,0,0,1,9,1,0,34,8.8,415,10:56,5,37,0,1,0.0,connech01
457,Todd Fedoruk,29,PHX,LW,72,6,7,13,-9,72,0.3,6,0,0,0,7,0,0,56,10.7,763,10:36,15,125,4,11,26.7,fedorto01
458,Dan Fritsche,23,TOT,C,50,5,8,13,-5,12,0.9,3,1,1,0,7,1,0,54,9.3,532,10:38,11,53,41,53,43.6,fritsda01
459,David Jones,24,COL,RW,40,8,5,13,-8,8,1.1,7,1,0,1,4,1,0,47,17.0,509,12:44,13,54,4,4,50.0,jonesda01
460,Brian Lee,21,OTT,D,53,2,11,13,-2,33,2.8,1,1,0,1,9,2,0,51,3.9,1001,18:53,67,58,0,0,,leebr01
461,Andreas Lilja,33,DET,D,60,2,11,13,13,66,3.1,2,0,0,0,11,0,0,60,3.3,1020,17:00,90,93,0,1,0.0,liljaan01
462,Shaone Morrisonn,26,WSH,D,72,3,10,13,4,77,2.7,3,0,0,1,10,0,0,50,6.0,1295,17:59,98,111,0,0,,morrish01
463,Mark Parrish,31,DAL,RW,44,8,5,13,-3,18,1.2,4,4,0,3,4,1,0,46,17.4,496,11:16,21,30,1,4,20.0,parrima01
464,Tomáš Plíhal,25,SJS,LW,64,5,8,13,-4,22,0.7,4,0,1,1,8,0,0,79,6.3,649,10:08,14,63,131,117,52.8,plihato01
465,Tom Poti,31,WSH,D,52,3,10,13,3,28,2.5,3,0,0,1,7,2,1,48,6.3,1100,21:09,97,31,0,0,,potito01
466,Paul Ranger,24,TBL,D,42,2,11,13,-5,56,1.9,2,0,0,0,6,5,0,69,2.9,1029,24:30,72,63,0,0,,rangepa01
467,Jeremy Roenick,39,SJS,C,42,4,9,13,-1,24,0.9,3,1,0,0,7,2,0,50,8.0,489,11:39,14,54,109,123,47.0,roenije01
468,Fredrik Sjöström,25,NYR,RW,79,7,6,13,-11,30,0.3,5,0,2,0,5,0,1,95,7.4,961,12:10,49,120,3,2,60.0,sjostfr01
469,Jerred Smithson,29,NSH,RW,82,4,9,13,-6,49,-0.3,4,0,0,0,9,0,0,74,5.4,1135,13:51,50,140,380,342,52.6,smithje01
470,Anton Strålman,22,TOR,D,38,1,12,13,-2,20,1.6,1,0,0,1,7,5,0,43,2.3,592,15:34,36,34,1,0,100.0,stralan01
471,Marco Sturm,30,BOS,LW,19,7,6,13,9,8,1.9,3,4,0,0,5,1,0,45,15.6,304,16:01,3,12,2,1,66.7,sturmma01
472,Ryan Bayda,28,CAR,LW,70,5,7,12,2,26,0.6,5,0,0,0,7,0,0,62,8.1,732,10:27,46,82,8,10,44.4,baydary01
473,Steve Bégin,30,TOT,LW,62,7,5,12,-6,42,0.6,7,0,0,1,5,0,0,90,7.8,665,10:43,38,185,65,68,48.9,beginst01
474,Brett Clark,32,COL,D,76,2,10,12,-16,32,2.7,2,0,0,1,8,2,0,97,2.1,1697,22:20,238,73,0,0,,clarkbr01
475,Mathieu Dandenault,32,MTL,RW,41,4,8,12,7,17,1.1,4,0,0,0,6,1,1,46,8.7,482,11:45,29,42,2,3,40.0,dandema01
476,Matt Ellis,27,BUF,LW,45,7,5,12,4,12,1.5,7,0,0,2,4,1,0,73,9.6,397,8:50,19,21,112,127,46.9,ellisma01
477,Tim Gleason,26,CAR,D,70,0,12,12,3,68,3.2,0,0,0,0,10,1,1,61,0.0,1447,20:40,133,171,0,0,,gleasti01
478,Nicklas Grossmann,24,DAL,D,81,2,10,12,-8,51,2.1,2,0,0,1,10,0,0,60,3.3,1429,17:39,100,178,0,0,,grossni01
479,Ben Guite,30,COL,RW,50,5,7,12,2,30,0.9,5,0,0,1,7,0,0,63,7.9,636,12:43,32,88,286,269,51.5,guitebe01
480,Peter Harrold,25,LAK,D,69,4,8,12,-13,28,2.2,3,1,0,1,4,4,0,95,4.2,909,13:10,37,36,6,10,37.5,harrope01
481,Shane Hnidy,33,BOS,D,65,3,9,12,6,45,2.7,2,1,0,1,9,0,0,49,6.1,1016,15:38,75,46,0,0,,hnidysh01
482,Tim Jackman,27,NYI,RW,69,5,7,12,-17,155,-0.2,4,0,1,0,7,0,0,99,5.1,811,11:45,50,151,7,15,31.8,jackmti01
483,Kevin Klein,24,NSH,D,63,4,8,12,-2,19,2.5,3,1,0,0,8,0,0,41,9.8,798,12:40,47,57,0,0,,kleinke01
484,Cody McCormick,25,COL,C,55,1,11,12,-5,92,0.4,1,0,0,0,10,0,1,66,1.5,528,9:36,20,115,38,69,35.5,mccorco01
485,Sean O'Donnell,37,LAK,D,82,0,12,12,2,71,4.2,0,0,0,0,12,0,0,32,0.0,1680,20:29,85,77,0,1,0.0,odonnse01
486,Nathan Oystrick,26,ATL,D,53,4,8,12,-2,50,1.9,4,0,0,0,6,2,0,43,9.3,834,15:45,54,91,0,0,,oystrna01
487,Liam Reddox,23,EDM,LW,46,5,7,12,-6,10,0.6,4,1,0,0,7,0,0,39,12.8,482,10:28,21,61,11,14,44.0,reddoli01
488,Joe Sakic*,39,COL,C,15,2,10,12,-6,6,0.8,2,0,0,0,4,6,0,46,4.3,272,18:07,5,7,117,99,54.2,sakicjo01
489,Jeff Schultz,22,WSH,D,64,1,11,12,13,21,3.1,0,0,1,0,11,0,0,40,2.5,1265,19:46,93,53,0,0,,schulje02
490,Henrik Tallinder,30,BUF,D,66,1,11,12,-2,36,2.4,1,0,0,1,10,1,0,35,2.9,1216,18:26,81,48,0,0,,tallihe01
491,Matt Bradley,30,WSH,RW,81,5,6,11,-1,59,0.0,5,0,0,1,6,0,0,98,5.1,859,10:37,16,115,10,14,41.7,bradlma01
492,Boyd Devereaux,30,TOR,C,23,6,5,11,3,2,1.3,3,0,3,0,5,0,0,41,14.6,315,13:42,18,21,4,5,44.4,deverbo01
493,Marcel Goc,25,SJS,C,55,2,9,11,-6,18,-0.1,2,0,0,1,9,0,0,104,1.9,765,13:55,17,83,332,238,58.2,gocma01
494,Jack Johnson,22,LAK,D,41,6,5,11,-18,46,1.7,3,3,0,0,2,3,0,50,12.0,831,20:17,51,68,0,0,,johnsja02
495,Ken Klee,37,TOT,D,71,1,10,11,9,28,3.2,1,0,0,0,10,0,0,51,2.0,1096,15:26,104,102,0,0,,kleeke01
496,Ville Koistinen,26,NSH,D,38,3,8,11,0,14,2.2,2,1,0,2,4,4,0,42,7.1,559,14:42,23,45,0,1,0.0,koistvi01
497,Mike Komisarek,27,MTL,D,66,2,9,11,0,121,2.6,2,0,0,0,7,0,2,56,3.6,1361,20:37,207,191,0,0,,komismi01
498,Kirk Maltby,36,DET,LW,78,5,6,11,-9,28,-0.2,5,0,0,1,6,0,0,58,8.6,713,9:08,23,64,4,6,40.0,maltbki01
499,Andrew Murray,27,CBJ,C,67,8,3,11,-6,10,0.4,7,1,0,3,2,0,1,89,9.0,755,11:16,36,147,39,46,45.9,murraan01
500,Max Pacioretty,20,MTL,LW,34,3,8,11,-3,27,0.6,2,1,0,0,6,2,0,57,5.3,429,12:37,19,44,1,1,50.0,pacioma01
501,Toby Petersen,30,DAL,C,57,4,7,11,1,14,0.4,4,0,0,0,7,0,0,80,5.0,651,11:25,34,52,128,155,45.2,peterto01
502,Benoît Pouliot,22,MIN,LW,37,5,6,11,1,18,1.1,3,2,0,1,4,2,0,34,14.7,438,11:51,2,21,93,124,42.9,poulibe01
503,Darroll Powe,23,PHI,C,60,6,5,11,-8,35,0.3,6,0,0,0,5,0,0,72,8.3,632,10:32,31,124,128,135,48.7,poweda01
504,Nick Schultz,26,MIN,D,79,2,9,11,-4,31,4.0,2,0,0,0,7,0,2,48,4.2,1624,20:33,152,78,0,1,0.0,schulni01
505,Ladislav Šmíd,22,EDM,D,60,0,11,11,-6,57,1.3,0,0,0,0,11,0,0,33,0.0,897,14:57,56,93,0,0,,smidla01
506,Zack Stortini,23,EDM,RW,52,6,5,11,-3,181,0.9,6,0,0,0,5,0,0,23,26.1,379,7:17,10,95,7,4,63.6,stortza01
507,Shawn Thornton,31,BOS,LW,79,6,5,11,-2,123,0.2,6,0,0,2,5,0,0,136,4.4,793,10:02,7,113,1,4,20.0,thornsh01
508,Ossi Väänänen,28,TOT,D,49,1,10,11,8,22,2.5,1,0,0,0,8,0,2,20,5.0,878,17:55,75,89,0,0,,vaanaos01
509,Mike Van Ryn,29,TOR,D,27,3,8,11,2,14,1.8,1,2,0,0,6,2,0,53,5.7,530,19:37,45,13,0,0,,vanrymi01
510,Greg Zanon,28,NSH,D,82,4,7,11,8,38,4.4,4,0,0,1,6,0,1,54,7.4,1710,20:51,237,153,0,0,,zanongr01
511,Blair Betts,28,NYR,C,81,6,4,10,-5,16,0.2,4,0,2,1,3,0,1,83,7.2,860,10:37,51,93,436,448,49.3,bettsbl01
512,Jassen Cullimore,36,FLA,D,68,2,8,10,-10,37,1.4,2,0,0,0,7,1,0,52,3.8,1142,16:48,62,58,0,0,,cullija01
513,Shean Donovan,34,OTT,RW,65,5,5,10,-2,34,0.7,5,0,0,1,5,0,0,58,8.6,509,7:50,17,20,4,5,44.4,donovsh01
514,Hal Gill,33,PIT,D,62,2,8,10,11,53,2.7,2,0,0,0,8,0,0,40,5.0,1109,17:54,112,78,0,0,,gillha01
515,Adam Hall,28,TBL,RW,74,5,5,10,-9,29,-0.3,4,1,0,0,4,1,0,90,5.6,829,11:12,37,85,169,169,50.0,hallad01
516,Scott Hannan,30,COL,D,81,1,9,10,-21,26,2.1,1,0,0,0,9,0,0,70,1.4,1812,22:22,162,56,0,1,0.0,hannasc01
517,Radek Martínek,32,NYI,D,51,6,4,10,-16,28,1.7,5,1,0,1,4,0,0,54,11.1,1099,21:34,108,83,0,0,,martira01
518,Drew Miller,24,ANA,LW,27,4,6,10,0,17,0.8,4,0,0,0,5,0,1,45,8.9,351,12:59,11,15,3,11,21.4,milledr01
519,Chris Neil,29,OTT,RW,60,3,7,10,-13,146,-0.2,3,0,0,0,7,0,0,59,5.1,658,10:58,15,163,1,5,16.7,neilch01
520,Scott Nichol,34,NSH,C,43,4,6,10,0,41,0.7,4,0,0,0,3,0,3,42,9.5,476,11:04,15,79,196,163,54.6,nichosc01
521,Eric Nystrom,25,CGY,LW,76,5,5,10,-7,89,0.0,4,0,1,3,3,0,2,83,6.0,704,9:16,35,76,11,18,37.9,nystrer01
522,Shane O'Brien,25,TOT,D,77,0,10,10,5,196,2.4,0,0,0,0,10,0,0,39,0.0,1149,14:55,51,79,0,0,,obriesh01
523,Jay Pandolfo,34,NJD,LW,61,5,5,10,-12,10,-0.6,4,0,1,1,5,0,0,63,7.9,905,14:50,30,41,4,14,22.2,pandoja01
524,Adam Pardy,24,CGY,D,60,1,9,10,3,69,2.1,1,0,0,0,9,0,0,38,2.6,900,15:00,44,76,0,0,,pardyad01
525,George Parros,29,ANA,RW,74,5,5,10,8,135,1.0,5,0,0,0,5,0,0,47,10.6,463,6:16,14,89,0,3,0.0,parroge01
526,Kevin Porter,22,PHX,C,34,5,5,10,-2,4,0.7,4,1,0,2,4,1,0,39,12.8,463,13:38,13,37,28,67,29.5,porteke01
527,Andy Sutton,33,NYI,D,23,2,8,10,3,40,2.0,2,0,0,0,8,0,0,19,10.5,465,20:14,60,30,0,0,,suttoan01
528,Anton Volchenkov,26,OTT,D,68,2,8,10,-10,36,2.3,2,0,0,1,6,0,2,79,2.5,1370,20:08,180,182,0,0,,volchan01
529,Niclas Wallin,33,CAR,D,64,2,8,10,-1,42,2.4,2,0,0,1,8,0,0,53,3.8,1041,16:16,81,131,0,1,0.0,wallini01
530,Aaron Ward,36,BOS,D,65,3,7,10,16,44,3.5,2,0,1,0,6,1,0,53,5.7,1236,19:01,120,148,0,0,,wardaa01
531,Derek Armstrong,35,LAK,C,56,5,4,9,-11,63,0.4,4,1,0,1,4,0,0,42,11.9,475,8:29,11,85,115,125,47.9,armstde01
532,Krys Barch,28,DAL,RW,72,4,5,9,1,133,0.5,4,0,0,1,5,0,0,27,14.8,465,6:27,14,123,2,5,28.6,barchkr01
