,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
174,Carlo Colaiacovo,D,67,7,25,32,6.3,2,4,1,1,21,3,1,74,9.5,1159,17:18,52.0,52,1.0,0.0,100.0,1283333,1137763.0
175,Nigel Dawes,LW,66,14,18,32,3.5,10,4,0,2,13,5,0,96,14.6,960,14:32,32.0,66,0.0,1.0,0.0,750000,363116.0
176,Chris Drury,C,77,14,18,32,2.4,12,2,0,1,11,6,1,148,9.5,1369,17:47,97.0,67,638.0,568.0,52.9,7050000,9513644.0
177,Chris Kelly,C,81,15,17,32,2.8,15,0,0,3,17,0,0,112,13.4,1212,14:58,44.0,65,403.0,476.0,45.8,2125000,2360255.0
178,Chris Kunitz,LW,50,13,19,32,3.5,10,2,1,0,14,5,0,131,9.9,822,16:26,15.0,106,6.0,9.0,40.0,3725000,4684198.0
179,Dion Phaneuf,D,81,12,20,32,7.0,7,5,0,3,9,11,0,225,5.3,1964,24:14,100.0,194,0.0,0.0,,6500000,8714788.0
180,Dennis Seidenberg,D,79,4,28,32,6.4,2,2,0,1,20,7,1,153,2.6,1811,22:55,215.0,166,0.0,1.0,0.0,2250000,2541813.0
181,Keith Tkachuk,LW,67,13,19,32,3.4,8,5,0,1,13,5,1,120,10.8,905,13:30,13.0,98,389.0,306.0,56.0,2150000,2396566.0
182,Fedor Tyutin,D,80,6,26,32,5.4,3,3,0,2,11,15,0,149,4.0,1882,23:31,124.0,84,1.0,2.0,33.3,2843750,3404214.0
183,Scottie Upshall,RW,49,18,14,32,4.4,16,2,0,4,13,1,0,119,15.1,737,15:03,13.0,80,7.0,10.0,41.2,1500000,1452464.0
184,Sean Avery,C,69,11,20,31,3.1,8,3,0,1,14,6,0,139,7.9,923,13:23,17.0,145,4.0,10.0,28.6,3875000,4902068.0
185,Tom Gilbert,D,82,5,26,31,4.9,3,1,1,0,17,8,1,98,5.1,1839,22:25,162.0,52,0.0,0.0,,4000000,5083626.0
186,John-Michael Liles,D,59,6,25,31,4.5,3,3,0,2,8,17,0,96,6.3,1089,18:28,89.0,40,0.0,0.0,,4200000,5374119.0
187,Matt Cooke,LW,79,15,15,30,3.4,13,2,0,1,13,1,1,105,14.3,1168,14:47,53.0,180,13.0,11.0,54.2,1200000,1016725.0
188,Vernon Fiddler,C,76,8,22,30,2.9,5,0,3,1,22,0,0,119,6.7,1090,14:21,47.0,94,579.0,530.0,52.2,1100000,871478.0
189,Mark Giordano,D,82,11,19,30,8.0,6,5,0,1,10,9,0,111,9.9,1709,20:50,124.0,151,0.0,0.0,,891667,568882.0
190,Marcel Goc,C,73,12,18,30,3.1,12,0,0,1,18,0,0,118,10.2,1072,14:41,26.0,51,475.0,437.0,52.1,550000,72623.0
191,Brent Seabrook,D,78,4,26,30,6.9,4,0,0,2,18,6,2,129,3.1,1811,23:13,153.0,208,0.0,0.0,,3500000,4357394.0
192,Dennis Wideman,D,76,6,24,30,5.5,4,2,0,2,11,11,2,146,4.1,1790,23:33,110.0,98,0.0,0.0,,3937500,4992847.0
193,James Wisniewski,D,69,3,27,30,4.5,1,2,0,0,17,7,3,146,2.1,1680,24:21,102.0,129,0.0,0.0,,2750000,3268045.0
194,Colby Armstrong,RW,79,15,14,29,2.7,14,0,1,1,10,2,2,101,14.9,1169,14:48,29.0,74,10.0,10.0,50.0,2400000,2759683.0
195,Jay Bouwmeester,D,82,3,26,29,5.8,2,1,0,0,13,11,2,130,2.3,2125,25:55,125.0,72,0.0,0.0,,6680000,8976232.0
196,Robert Lang,C,64,9,20,29,2.4,6,3,0,1,11,9,0,84,10.7,965,15:05,21.0,30,372.0,351.0,51.5,1000000,726232.0
197,Jay McClement,C,82,11,18,29,2.1,11,0,0,3,16,0,2,109,10.1,1372,16:44,52.0,66,701.0,711.0,49.6,1450000,1379841.0
198,Glen Metropolit,C,69,16,13,29,3.4,6,10,0,1,10,3,0,115,13.9,936,13:34,29.0,32,327.0,334.0,49.5,1000000,726232.0
199,Derek Morris,D,76,4,25,29,6.1,2,2,0,0,14,11,0,120,3.3,1630,21:27,110.0,64,0.0,1.0,0.0,3300000,4066901.0
200,Rostislav Olesz,C,78,14,15,29,2.4,11,3,0,3,12,3,0,178,7.9,1201,15:24,34.0,81,2.0,7.0,22.2,3125000,3812720.0
201,Kyle Quincey,D,79,6,23,29,5.8,5,1,0,0,12,10,1,139,4.3,1865,23:37,143.0,115,0.0,1.0,0.0,525000,36311.0
202,Peter Regin,C,75,13,16,29,3.3,12,1,0,1,12,4,0,135,9.6,967,12:54,26.0,68,238.0,296.0,44.6,607500,156139.0
203,Justin Williams,RW,49,10,19,29,2.9,9,1,0,1,13,6,0,140,7.1,802,16:23,17.0,34,4.0,7.0,36.4,3500000,4357394.0
204,Artem Anisimov,C,82,12,16,28,2.6,11,1,0,2,15,1,0,124,9.7,1058,12:54,41.0,45,310.0,380.0,44.9,821667,467209.0
205,Keith Ballard,D,82,8,20,28,5.1,7,1,0,1,11,8,1,90,8.9,1837,22:24,201.0,156,0.0,0.0,,3300000,4066901.0
206,Andrew Cogliano,C,82,10,18,28,1.9,9,1,0,1,16,2,0,139,7.2,1162,14:11,28.0,76,160.0,211.0,43.1,850000,508362.0
207,Trent Hunter,RW,61,11,17,28,2.6,8,3,0,1,14,3,0,159,6.9,926,15:11,18.0,126,2.0,7.0,22.2,2000000,2178697.0
208,Filip Kuba,D,53,3,25,28,4.3,1,2,0,0,16,9,0,90,3.3,1211,22:51,86.0,27,0.0,1.0,0.0,3700000,4647887.0
209,Chad Larose,RW,56,11,17,28,2.6,10,0,1,0,17,0,0,138,8.0,879,15:42,14.0,115,2.0,10.0,16.7,1700000,1742957.0
210,Dominic Moore,C,69,10,18,28,2.2,6,2,2,0,18,0,0,119,8.4,1024,14:50,34.0,57,365.0,298.0,55.1,1100000,871478.0
211,Sami Salo,D,68,9,19,28,5.9,3,6,0,3,10,7,2,119,7.6,1406,20:41,60.0,43,0.0,0.0,,3500000,4357394.0
212,Tyler Bozak,C,37,8,19,27,2.2,6,2,0,1,16,3,0,51,15.7,712,19:14,15.0,52,358.0,290.0,55.2,875000,544674.0
213,Kris Letang,D,73,3,24,27,4.5,3,0,0,0,19,5,0,174,1.7,1574,21:34,95.0,116,0.0,0.0,,623333,179136.0
214,Robert Nilsson,C,60,11,16,27,1.9,8,3,0,1,11,5,0,104,10.6,885,14:45,34.0,30,1.0,2.0,33.3,2000000,2178697.0
215,Brad Richardson,RW,81,11,16,27,2.3,10,0,1,4,15,0,1,148,7.4,1041,12:51,17.0,123,188.0,202.0,48.2,587500,127090.0
216,Marc Staal,D,82,8,19,27,7.0,8,0,0,2,19,0,0,78,10.3,1897,23:08,97.0,178,0.0,0.0,,793333,426055.0
217,Dainius Zubrus,RW,51,10,17,27,2.9,9,1,0,4,14,2,1,86,11.6,840,16:29,24.0,61,194.0,206.0,48.5,3400000,4212147.0
218,Patrik Berglund,C,71,13,13,26,2.5,7,6,0,4,10,3,0,129,10.1,959,13:30,11.0,70,220.0,284.0,43.7,821667,467209.0
219,Erik Christensen,C,58,8,18,26,2.8,7,1,0,1,15,3,0,86,9.3,861,14:51,16.0,52,329.0,345.0,48.8,750000,363116.0
220,Nick Foligno,LW,61,9,17,26,2.6,7,2,0,2,13,4,0,83,10.8,873,14:19,23.0,78,17.0,33.0,34.0,676667,256602.0
221,Ron Hainsey,D,80,5,21,26,4.1,5,0,0,0,14,5,2,121,4.1,1771,22:08,148.0,42,0.0,0.0,,4500000,5809859.0
222,Evander Kane,C,66,14,12,26,2.6,13,0,1,3,12,0,0,127,11.0,924,14:00,24.0,97,14.0,12.0,53.8,900000,580985.0
223,Erik Karlsson,D,60,5,21,26,4.3,4,1,0,0,12,9,0,112,4.5,1207,20:07,48.0,43,0.0,0.0,,875000,544674.0
224,Tim Kennedy,LW,78,10,16,26,2.0,9,1,0,3,15,1,0,98,10.2,1010,12:57,20.0,83,132.0,262.0,33.5,635000,196082.0
225,Jordan Leopold,D,81,11,15,26,5.5,10,1,0,3,14,1,0,95,11.6,1777,21:56,138.0,68,0.0,0.0,,1750000,1815580.0
226,Ryan O'Reilly,C,81,8,18,26,1.2,6,0,2,2,18,0,0,135,5.9,1358,16:46,53.0,37,485.0,529.0,47.8,880000,551936.0
227,Jarkko Ruutu,LW,82,12,14,26,2.2,12,0,0,1,12,1,1,106,11.3,1095,13:21,43.0,133,5.0,19.0,20.8,1300000,1161971.0
228,Tyler Kennedy,C,64,13,12,25,3.0,12,1,0,4,12,0,0,175,7.4,805,12:35,12.0,66,27.0,37.0,42.2,725000,326804.0
229,Brooks Orpik,D,73,2,23,25,4.5,2,0,0,0,21,1,1,61,3.3,1467,20:06,112.0,254,0.0,0.0,,3750000,4720510.0
230,Rob Schremp,C,44,7,18,25,2.2,2,5,0,0,13,5,0,74,9.5,612,13:54,18.0,18,187.0,208.0,47.3,715000,312279.0
231,Kyle Wellwood,C,75,14,11,25,2.4,11,3,0,2,9,2,0,98,14.3,1040,13:52,18.0,30,390.0,335.0,53.8,1200000,1016725.0
232,Dustin Boyd,C,78,11,13,24,2.5,11,0,0,3,10,2,1,112,9.8,954,12:14,42.0,80,244.0,228.0,51.7,650000,217869.0
233,Matt Bradley,RW,77,10,14,24,1.9,9,0,1,5,14,0,0,98,10.2,849,11:02,19.0,112,11.0,17.0,39.3,1000000,726232.0
234,David Clarkson,RW,46,11,13,24,2.9,8,3,0,2,10,3,0,106,10.4,664,14:27,13.0,99,6.0,14.0,30.0,837500,490206.0
235,Dan Girardi,D,82,6,18,24,5.2,4,1,1,1,15,3,0,108,5.6,1762,21:29,180.0,178,0.0,0.0,,1550000,1525088.0
236,Dan Hamhuis,D,78,5,19,24,5.1,5,0,0,0,18,1,0,115,4.3,1658,21:15,95.0,148,0.0,0.0,,2000000,2178697.0
237,Darren Helm,C,75,11,13,24,1.9,8,0,3,3,13,0,0,165,6.7,1087,14:30,48.0,185,437.0,428.0,50.5,597833,142098.0
238,Chris Phillips,D,82,8,16,24,6.2,6,1,1,2,12,3,1,82,9.8,1833,22:21,142.0,97,0.0,0.0,,3500000,4357394.0
239,Darcy Tucker,C,71,10,14,24,1.9,7,3,0,1,7,7,0,73,13.7,860,12:07,24.0,87,29.0,16.0,64.4,2250000,2541813.0
240,Sean Bergenheim,LW,63,10,13,23,2.0,8,0,2,0,12,0,1,133,7.5,886,14:04,37.0,127,5.0,12.0,29.4,862500,526518.0
241,Zach Bogosian,D,81,10,13,23,3.2,6,3,1,0,9,3,1,155,6.5,1734,21:25,124.0,196,0.0,0.0,,875000,544674.0
242,John Madden,C,79,10,13,23,1.1,10,0,0,0,12,0,1,127,7.9,1217,15:25,58.0,59,613.0,543.0,53.0,2750000,3268045.0
243,John Mitchell,C,60,6,17,23,1.0,5,1,0,1,13,2,2,90,6.7,949,15:49,40.0,87,244.0,233.0,51.2,487500,-18155.0
244,Steve Montador,D,78,5,18,23,4.6,5,0,0,2,17,1,0,134,3.7,1333,17:06,81.0,54,0.0,1.0,0.0,1550000,1525088.0
245,Michal Rozsíval,D,82,3,20,23,5.2,2,1,0,1,16,3,1,80,3.8,1758,21:26,130.0,136,1.0,0.0,100.0,5000000,6536091.0
246,Jeff Schultz,D,73,3,20,23,6.4,3,0,0,0,20,0,0,43,7.0,1450,19:52,126.0,64,0.0,0.0,,715000,312279.0
247,Steve Bernier,RW,59,11,11,22,1.9,8,3,0,0,10,1,0,95,11.6,836,14:10,32.0,105,7.0,27.0,20.6,2000000,2178697.0
248,Kevin Bieksa,D,55,3,19,22,2.9,2,1,0,0,13,6,0,95,3.2,1200,21:49,59.0,70,0.0,0.0,,3750000,4720510.0
249,Daniel Carcillo,LW,76,12,10,22,2.5,11,1,0,1,9,1,0,105,11.4,855,11:15,17.0,194,1.0,2.0,33.3,893750,571908.0
250,Trevor Daley,D,77,6,16,22,4.5,4,2,0,2,12,3,1,107,5.6,1708,22:11,131.0,36,0.0,0.0,,2300000,2614436.0
251,Patrick Eaves,RW,65,12,10,22,2.3,11,0,1,1,10,0,0,120,10.0,874,13:26,43.0,125,4.0,10.0,28.6,500000,0.0
252,Paul Gaustad,C,65,12,10,22,1.6,9,3,0,1,8,2,0,111,10.8,1023,15:45,34.0,111,586.0,438.0,57.2,2300000,2614436.0
253,Kent Huskins,D,82,3,19,22,4.3,3,0,0,0,17,2,0,47,6.4,1434,17:29,113.0,32,0.0,0.0,,1700000,1742957.0
254,Niklas Kronwall,D,48,7,15,22,4.9,4,3,0,0,6,5,4,68,10.3,1052,21:55,62.0,86,0.0,0.0,,3000000,3631161.0
255,Chris Neil,RW,68,10,12,22,2.1,9,1,0,2,12,0,0,100,10.0,815,11:59,8.0,242,2.0,2.0,50.0,2000000,2178697.0
256,Rob Niedermayer,C,71,10,12,22,1.7,9,0,1,0,10,1,1,93,10.8,1194,16:49,24.0,83,478.0,467.0,50.6,1000000,726232.0
257,Kris Russell,D,70,7,15,22,4.7,7,0,0,1,8,7,0,108,6.5,1301,18:35,96.0,101,0.0,0.0,,550000,72623.0
258,Cam Barker,D,70,5,16,21,4.3,1,4,0,1,10,6,0,105,4.8,1086,15:31,53.0,75,0.0,0.0,,3083333,3752200.0
259,Chris Butler,D,59,1,20,21,2.6,1,0,0,0,8,12,0,61,1.6,1181,20:01,66.0,48,0.0,0.0,,576667,111356.0
260,Cal Clutterbuck,RW,74,13,8,21,1.7,10,1,2,1,8,0,0,136,9.6,1057,14:17,29.0,318,3.0,7.0,30.0,570833,102882.0
261,Mike Comrie,C,43,13,8,21,2.3,8,5,0,0,3,5,0,97,13.4,612,14:14,28.0,18,25.0,22.0,53.2,1250000,1089348.0
262,Jason Demers,D,51,4,17,21,3.7,1,3,0,1,9,8,0,52,7.7,787,15:26,40.0,42,0.0,0.0,,543333,62939.0
263,Cody Franson,D,61,6,15,21,5.1,5,1,0,3,10,5,0,90,6.7,866,14:12,53.0,55,0.0,0.0,,552222,75850.0
264,Denis Grebeshkov,D,51,7,14,21,2.8,6,1,0,0,6,7,1,47,14.9,1092,21:24,55.0,43,1.0,0.0,100.0,3150000,3849031.0
265,Jack Hillen,D,69,3,18,21,3.3,2,1,0,0,13,4,1,78,3.8,1428,20:42,131.0,38,1.0,0.0,100.0,525000,36311.0
266,Tom Kostopoulos,RW,82,8,13,21,1.5,6,0,2,0,12,0,1,103,7.8,1027,12:31,50.0,154,10.0,11.0,47.6,916667,605194.0
267,Roman Polák,D,78,4,17,21,5.1,4,0,0,1,17,0,0,73,5.5,1558,19:59,124.0,138,0.0,0.0,,1100000,871478.0
268,Ryan Wilson,D,61,3,18,21,4.3,3,0,0,0,18,0,0,46,6.5,993,16:16,76.0,86,0.0,0.0,,525000,36311.0
269,Brent Burns,D,47,3,17,20,2.5,1,2,0,0,8,9,0,104,2.9,1052,22:22,44.0,97,0.0,0.0,,3550000,4430017.0
270,Kyle Cumiskey,D,61,7,13,20,3.7,5,2,0,1,8,5,0,74,9.5,1208,19:48,105.0,47,0.0,0.0,,600000,145246.0
271,Victor Hedman,D,74,4,16,20,3.9,4,0,0,0,15,1,0,90,4.4,1543,20:51,95.0,57,0.0,0.0,,900000,580985.0
272,Milan Lucic,LW,50,9,11,20,1.7,9,0,0,2,10,1,0,72,12.5,718,14:21,14.0,136,3.0,11.0,21.4,618333,171874.0
273,Toni Lydman,D,67,4,16,20,4.9,4,0,0,1,14,2,0,77,5.2,1264,18:52,97.0,123,0.0,0.0,,2875000,3449603.0
274,Daniel Paille,LW,76,10,10,20,1.5,9,0,1,0,9,0,1,120,8.3,1043,13:43,24.0,79,4.0,8.0,33.3,1125000,907790.0
275,Nick Schultz,D,80,1,19,20,3.7,0,1,0,0,15,2,2,83,1.2,1677,20:58,158.0,84,0.0,0.0,,3500000,4357394.0
276,Brad Stuart,D,82,4,16,20,4.0,3,1,0,2,14,2,0,153,2.6,1900,23:10,131.0,205,1.0,1.0,50.0,3750000,4720510.0
277,Rod Brind'Amour,C,80,9,10,19,0.0,7,2,0,2,7,3,0,95,9.5,1017,12:43,31.0,82,490.0,348.0,58.5,3600000,4502640.0
278,Braydon Coburn,D,81,5,14,19,4.1,4,1,0,0,12,2,0,122,4.1,1712,21:08,109.0,118,0.0,0.0,,1300000,1161971.0
279,Colin Fraser,C,70,7,12,19,1.8,7,0,0,0,12,0,0,92,7.6,672,9:36,27.0,62,217.0,228.0,48.8,700000,290492.0
280,Tim Gleason,D,61,5,14,19,3.8,3,1,1,0,8,5,1,76,6.6,1293,21:12,112.0,142,0.0,0.0,,2750000,3268045.0
281,Jeff Halpern,C,71,9,10,19,0.7,7,2,0,1,7,3,0,71,12.7,1031,14:32,46.0,42,291.0,273.0,51.6,2000000,2178697.0
282,Drew Miller,LW,80,10,9,19,1.6,8,1,1,3,6,3,0,103,9.7,1010,12:37,51.0,104,13.0,29.0,31.0,525000,36311.0
283,Travis Moen,LW,81,8,11,19,0.9,5,1,2,0,11,0,0,107,7.5,1214,15:00,51.0,161,3.0,9.0,25.0,1500000,1452464.0
284,Eric Nystrom,LW,82,11,8,19,1.5,11,0,0,2,8,0,0,91,12.1,1080,13:11,51.0,116,127.0,150.0,45.8,687500,272337.0
285,Mike Rupp,C,81,13,6,19,2.3,13,0,0,1,6,0,0,87,14.9,732,9:03,16.0,195,62.0,79.0,44.0,825000,472051.0
286,Dan Sexton,RW,41,9,10,19,1.9,7,2,0,0,9,1,0,93,9.7,553,13:30,12.0,32,0.0,1.0,0.0,575000,108934.0
287,Daniel Winnik,C,74,4,15,19,0.9,4,0,0,1,13,0,2,83,4.8,973,13:09,53.0,103,50.0,59.0,45.9,600000,145246.0
288,Matt Beleskey,LW,60,11,7,18,1.2,11,0,0,3,7,0,0,123,8.9,839,13:59,23.0,94,8.0,12.0,40.0,583333,121038.0
289,Chris Campoli,D,67,4,14,18,3.5,3,1,0,1,12,2,0,71,5.6,1196,17:51,78.0,98,0.0,1.0,0.0,633333,193661.0
290,Joe Corvo,D,52,6,12,18,2.4,1,5,0,0,8,4,0,99,6.1,1212,23:18,65.0,34,0.0,0.0,,2625000,3086487.0
291,Sergei Kostitsyn,LW,47,7,11,18,1.8,7,0,0,2,11,0,0,59,11.9,666,14:10,16.0,26,1.0,6.0,14.3,565000,94410.0
292,Cody McLeod,LW,74,7,11,18,0.3,7,0,0,1,10,0,1,117,6.0,957,12:56,28.0,197,4.0,9.0,30.8,1033333,774647.0
293,Jim Slater,C,61,11,7,18,1.7,10,1,0,2,7,0,0,107,10.3,745,12:12,28.0,105,254.0,177.0,58.9,840000,493838.0
294,Gregory Campbell,C,60,2,15,17,0.2,2,0,0,1,15,0,0,84,2.4,924,15:24,72.0,158,158.0,183.0,46.3,762500,381272.0
295,Bruno Gervais,D,71,3,14,17,2.0,2,1,0,1,12,1,1,83,3.6,1421,20:01,103.0,63,0.0,0.0,,740833,349801.0
296,Chris Higgins,C,67,8,9,17,0.4,8,0,0,1,8,1,0,165,4.8,1175,17:33,44.0,128,27.0,41.0,39.7,2250000,2541813.0
297,Niklas Hjalmarsson,D,77,2,15,17,4.1,2,0,0,1,14,0,1,62,3.2,1514,19:40,137.0,59,0.0,0.0,,643333,208186.0
298,Barret Jackman,D,66,2,15,17,4.1,1,0,1,0,15,0,0,73,2.7,1497,22:41,106.0,70,0.0,1.0,0.0,3625000,4538952.0
299,Dean McAmmond,LW,62,8,9,17,1.4,6,1,1,2,8,1,0,87,9.2,797,12:51,21.0,14,253.0,303.0,45.5,500000,0.0
300,Douglas Murray,D,79,4,13,17,3.7,3,1,0,1,13,0,0,85,4.7,1607,20:20,99.0,233,0.0,0.0,,2500000,2904929.0
301,Marty Reasoner,C,80,4,13,17,0.2,4,0,0,0,11,0,2,86,4.7,1000,12:30,49.0,33,512.0,494.0,50.9,1150000,944102.0
302,Robyn Regehr,D,81,2,15,17,4.4,2,0,0,0,11,3,1,78,2.6,1753,21:38,81.0,125,0.0,1.0,0.0,4020000,5112676.0
303,Luke Schenn,D,79,5,12,17,3.6,5,0,0,1,12,0,0,101,5.0,1333,16:53,116.0,173,0.0,0.0,,875000,544674.0
304,Doug Weight,C,36,1,16,17,0.9,1,0,0,0,10,6,0,61,1.6,570,15:51,16.0,15,69.0,83.0,45.4,2000000,2178697.0
305,Dave Bolland,C,39,6,10,16,1.3,5,1,0,0,9,1,0,52,11.5,677,17:22,19.0,33,274.0,281.0,49.4,3375000,4175836.0
306,David Booth,LW,28,8,8,16,1.6,8,0,0,1,3,5,0,95,8.4,508,18:08,10.0,50,2.0,8.0,20.0,4250000,5446742.0
307,Erik Cole,LW,40,11,5,16,1.4,9,2,0,1,5,0,0,81,13.6,656,16:23,20.0,94,4.0,11.0,26.7,2900000,3485915.0
308,Ben Eager,LW,60,7,9,16,1.9,7,0,0,2,9,0,0,68,10.3,500,8:20,6.0,51,0.0,1.0,0.0,965000,675396.0
309,Steve Eminger,D,63,4,12,16,3.2,4,0,0,1,10,2,0,45,8.9,1227,19:29,99.0,102,0.0,0.0,,1125000,907790.0
310,Scott Hannan,D,81,2,14,16,3.3,2,0,0,0,13,0,1,53,3.8,1776,21:56,144.0,67,2.0,0.0,100.0,4500000,5809859.0
311,Matt Hendricks,C,56,9,7,16,1.7,8,0,1,1,6,0,1,63,14.3,519,9:16,21.0,92,33.0,50.0,39.8,500000,0.0
312,David Jones,RW,23,10,6,16,2.1,7,1,2,3,4,2,0,39,25.6,412,17:56,9.0,29,2.0,5.0,28.6,837500,490206.0
313,Dmitry Kulikov,D,68,3,13,16,2.9,2,1,0,0,4,9,0,87,3.4,1220,17:56,90.0,79,0.0,0.0,,900000,580985.0
314,Shawn Matthias,C,55,7,9,16,1.3,7,0,0,2,9,0,0,67,10.4,594,10:48,15.0,57,119.0,194.0,38.0,773333,397006.0
315,David Steckel,C,79,5,11,16,0.1,4,1,0,1,11,0,0,90,5.6,980,12:24,37.0,115,628.0,431.0,59.3,725000,326804.0
316,Jordin Tootoo,RW,51,6,10,16,1.5,6,0,0,1,10,0,0,101,5.9,553,10:50,7.0,72,2.0,6.0,25.0,975000,689920.0
317,Marc-Édouard Vlasic,D,64,3,13,16,4.8,2,1,0,0,12,1,0,74,4.1,1414,22:05,104.0,52,0.0,0.0,,3100000,3776408.0
318,Johnny Boychuk,D,51,5,10,15,4.4,5,0,0,0,6,3,1,96,5.2,901,17:39,56.0,91,0.0,0.0,,500000,0.0
319,Eric Brewer,D,59,8,7,15,2.6,8,0,0,0,4,3,0,84,9.5,1265,21:27,98.0,76,0.0,0.0,,4250000,5446742.0
320,Craig Conroy,C,63,3,12,15,0.3,3,0,0,1,12,0,0,52,5.8,855,13:34,41.0,43,453.0,426.0,51.5,1050000,798855.0
321,B.J. Crombeen,RW,79,7,8,15,0.5,6,0,1,1,7,0,1,120,5.8,1033,13:05,31.0,82,18.0,33.0,35.3,872500,541043.0
322,Andrew Ebbett,C,61,9,6,15,1.0,7,2,0,2,3,3,0,72,12.5,775,12:42,30.0,43,274.0,279.0,49.5,487500,-18155.0
323,Carl Gunnarsson,D,43,3,12,15,3.3,3,0,0,0,9,2,1,45,6.7,922,21:26,77.0,46,0.0,1.0,0.0,630000,188820.0
324,Jannik Hansen,LW,47,9,6,15,1.2,8,0,1,3,6,0,0,67,13.4,580,12:20,11.0,48,6.0,8.0,42.9,550000,72623.0
325,Patrick Kaleta,RW,55,10,5,15,1.8,8,0,2,4,5,0,0,64,15.6,558,10:09,36.0,148,0.0,2.0,0.0,522500,32680.0
326,Chuck Kobasew,RW,49,9,6,15,1.1,7,2,0,2,6,0,0,71,12.7,682,13:55,34.0,58,2.0,6.0,25.0,2333333,2662851.0
327,Matt Niskanen,D,74,3,12,15,1.7,3,0,0,2,6,6,0,110,2.7,1351,18:16,70.0,113,0.0,0.0,,675000,254181.0
328,Alexandre Picard,D,54,4,11,15,3.1,3,1,0,1,7,4,0,71,5.6,993,18:23,77.0,70,0.0,0.0,,826875,474774.0
332,Brian Pothier,D,61,5,10,15,2.6,4,1,0,2,7,3,0,81,6.2,1160,19:01,107.0,85,0.0,0.0,,2500000,2904929.0
333,Darroll Powe,C,63,9,6,15,1.4,9,0,0,0,6,0,0,103,8.7,761,12:05,40.0,183,95.0,115.0,45.2,520000,29049.0
334,Teddy Purcell,RW,60,6,9,15,0.5,4,2,0,1,8,1,0,101,5.9,772,12:52,8.0,39,2.0,2.0,50.0,600000,145246.0
335,Craig Rivet,D,78,1,14,15,3.0,1,0,0,0,8,6,0,63,1.6,1421,18:13,55.0,60,0.0,0.0,,3500000,4357394.0
336,Tom Wandell,C,50,5,10,15,1.0,5,0,0,3,8,1,1,85,5.9,694,13:52,40.0,44,214.0,272.0,44.0,560000,87147.0
337,Jason Williams,C,44,6,9,15,1.0,3,3,0,1,6,3,0,96,6.3,595,13:32,5.0,33,30.0,30.0,50.0,1500000,1452464.0
338,Colin Wilson,C,35,8,7,15,1.5,7,1,0,3,5,2,0,58,13.8,531,15:10,11.0,21,62.0,62.0,50.0,875000,544674.0
339,Greg Zanon,D,81,2,13,15,3.2,2,0,0,0,13,0,0,59,3.4,1812,22:22,196.0,183,0.0,1.0,0.0,1933333,2081865.0
340,Jonathan Cheechoo,RW,61,5,9,14,0.3,5,0,0,0,9,0,0,117,4.3,729,11:57,18.0,77,4.0,6.0,40.0,3000000,3631161.0
341,Derek Dorsett,RW,51,4,10,14,1.2,4,0,0,0,9,1,0,57,7.0,555,10:53,24.0,102,9.0,24.0,27.3,496667,-4841.0
342,Shane Hnidy,D,70,2,12,14,2.4,2,0,0,0,9,2,1,49,4.1,948,13:32,59.0,36,0.0,0.0,,750000,363116.0
343,Matt Hunwick,D,76,6,8,14,3.0,4,1,1,1,8,0,0,60,10.0,1365,17:58,63.0,64,0.0,1.0,0.0,1450000,1379841.0
344,Kamil Kreps,C,76,5,9,14,0.1,4,1,0,1,8,0,1,83,6.0,966,12:42,50.0,80,382.0,355.0,51.8,682500,265074.0
345,Maxim Lapierre,C,76,7,7,14,0.2,7,0,0,1,7,0,0,101,6.9,933,12:16,36.0,164,208.0,217.0,48.9,687500,272337.0
346,Enver Lisin,RW,57,6,8,14,1.1,6,0,0,0,7,1,0,91,6.6,637,11:11,12.0,56,2.0,1.0,66.7,790000,421214.0
347,Joffrey Lupul,C,23,10,4,14,2.1,10,0,0,0,2,1,1,66,15.2,367,15:58,10.0,31,1.0,4.0,20.0,4250000,5446742.0
348,Jamal Mayers,RW,71,3,11,14,0.6,3,0,0,1,11,0,0,75,4.0,640,9:01,30.0,66,211.0,163.0,56.4,1333333,1210386.0
349,Max Pacioretty,LW,52,3,11,14,0.6,3,0,0,0,8,3,0,74,4.1,661,12:43,25.0,68,1.0,6.0,14.3,875000,544674.0
350,Brandon Prust,LW,69,5,9,14,1.6,5,0,0,3,9,0,0,44,11.4,524,7:36,15.0,71,13.0,18.0,41.9,500000,0.0
351,Wade Redden,D,75,2,12,14,4.0,2,0,0,0,11,1,0,66,3.0,1314,17:31,75.0,88,1.0,0.0,100.0,6500000,8714788.0
352,Bryce Salvador,D,79,4,10,14,4.7,4,0,0,2,9,0,1,47,8.5,1490,18:52,109.0,95,0.0,0.0,,2900000,3485915.0
353,Jeff Tambellini,LW,36,7,7,14,1.2,4,3,0,0,4,3,0,55,12.7,413,11:28,12.0,47,0.0,4.0,0.0,587500,127090.0
354,Anton Volchenkov,D,64,4,10,14,3.6,4,0,0,0,9,0,1,69,5.8,1324,20:41,171.0,152,0.0,0.0,,2500000,2904929.0
355,Bryan Allen,D,74,4,9,13,2.6,3,0,1,2,8,0,1,78,5.1,1418,19:10,137.0,120,0.0,0.0,,2900000,3485915.0
