,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
189,Shea Theodore,D,79,12,25,37,6.2,8,4,0,1,19,5,1,202,5.9,1588,20:06,91,27,1,0,100.0,5200000,4721698.0
190,Oliver Bjorkstrand,RW,77,23,13,36,4.8,20,3,0,1,13,0,0,161,14.3,950,12:20,34,43,5,8,38.5,2500000,1919811.0
191,Blake Coleman,C,78,22,14,36,3.3,16,3,3,3,12,0,2,213,10.3,1327,17:01,44,225,109,153,41.6,1800000,1193396.0
192,Lars Eller,C,81,13,23,36,2.3,12,0,1,1,18,3,2,163,8.0,1339,16:32,47,69,543,566,49.0,3500000,2957547.0
193,Jaden Schwartz,C,69,11,25,36,2.6,9,2,0,1,22,3,0,183,6.0,1251,18:08,27,61,18,19,48.6,5350000,4877358.0
194,Thomas Vanek,LW,64,16,20,36,3.3,12,4,0,1,13,7,0,108,14.8,903,14:07,13,38,7,18,28.0,3000000,2438679.0
195,Nick Bonino,C,81,17,18,35,4.1,14,3,0,1,17,0,1,118,14.4,1321,16:18,70,24,586,546,51.8,4100000,3580188.0
196,Vince Dunn,D,78,12,23,35,7.2,9,3,0,4,18,5,0,150,8.0,1368,17:32,68,48,0,1,0.0,722500,75235.0
197,Justin Faulk,D,82,11,24,35,7.4,5,6,0,3,20,4,0,217,5.1,1839,22:25,121,156,0,0,,4833333,4341194.0
198,Nick Foligno,LW,73,17,18,35,3.6,15,2,0,2,16,2,0,141,12.1,1292,17:42,51,175,133,102,56.6,5500000,5033018.0
199,Jared McCann,C,78,19,16,35,3.5,14,1,4,2,14,2,0,150,12.7,1133,14:32,51,77,275,320,46.2,1250000,622641.0
200,Brandon Montour,D,82,8,27,35,5.3,7,1,0,2,22,5,0,181,4.4,1841,22:27,121,99,0,0,,3387500,2840801.0
201,Frans Nielsen,C,72,10,25,35,2.2,10,0,0,4,16,8,1,120,8.3,1201,16:41,44,79,450,473,48.8,5250000,4773584.0
202,Bryan Rust,RW,72,18,17,35,3.7,16,0,2,4,15,0,2,141,12.8,1145,15:54,59,119,8,16,33.3,3500000,2957547.0
203,Travis Sanheim,D,82,9,26,35,5.3,7,2,0,2,23,3,0,121,7.4,1604,19:34,133,45,0,0,,863333,221383.0
204,Derek Stepan,C,72,15,20,35,3.3,11,1,3,3,18,2,0,195,7.7,1384,19:13,51,50,651,725,47.3,6500000,6070754.0
205,Ryan Strome,C,81,19,16,35,3.3,15,4,0,2,13,3,0,110,17.3,1261,15:34,36,76,365,402,47.6,3100000,2542452.0
206,Jimmy Vesey,LW,81,17,18,35,2.9,16,1,0,4,15,3,0,154,11.0,1301,16:03,34,79,8,24,25.0,2275000,1686320.0
207,Charlie Coyle,C,81,12,22,34,2.7,10,1,1,2,19,3,0,155,7.7,1359,16:47,56,77,322,380,45.9,3200000,2646226.0
208,Alexander Edler,D,56,10,24,34,6.4,6,4,0,2,10,13,1,128,7.8,1376,24:34,166,127,0,0,,5000000,4514150.0
209,Michael Frolík,LW,65,16,18,34,4.2,14,0,2,4,18,0,0,132,12.1,868,13:22,22,57,13,25,34.2,4300000,3787735.0
210,Danton Heinen,C,77,11,23,34,3.3,10,1,0,2,17,6,0,114,9.6,1076,13:58,36,54,2,10,16.7,872500,230896.0
211,Jesperi Kotkaniemi,C,79,11,23,34,2.6,10,1,0,2,19,4,0,134,8.2,1086,13:44,41,66,359,426,45.7,925000,285377.0
212,Ilya Kovalchuk,LW,64,16,18,34,2.6,12,4,0,1,13,5,0,141,11.3,1039,16:14,19,28,16,20,44.4,6250000,5811320.0
213,Conor Sheary,LW,78,14,20,34,2.4,10,4,0,3,18,2,0,147,9.5,1140,14:37,29,29,19,15,55.9,3000000,2438679.0
214,Tyler Toffoli,C,82,13,21,34,2.2,10,3,0,3,19,2,0,226,5.8,1411,17:13,23,39,24,27,47.1,4600000,4099056.0
215,Vincent Trocheck,C,55,10,24,34,2.3,6,3,1,1,14,10,0,158,6.3,1081,19:40,42,112,498,463,51.8,4750000,4254716.0
216,Jesper Bratt,W,51,8,25,33,2.8,7,1,0,1,18,7,0,91,8.8,774,15:10,22,36,4,3,57.1,749167,102909.0
217,Jeff Carter,C,76,13,20,33,2.0,7,5,1,1,11,8,1,174,7.5,1380,18:09,30,80,607,577,51.3,5272727,4797169.0
218,Casey Cizikas,C,73,20,13,33,4.6,18,0,2,3,12,0,1,111,18.0,1024,14:01,68,129,497,516,49.1,3350000,2801886.0
219,Anthony Duclair,LW,74,19,14,33,3.6,12,7,0,3,13,1,0,132,14.4,940,12:42,33,32,2,13,13.3,650000,0.0
220,Noah Hanifin,D,80,5,28,33,5.7,3,1,1,2,23,4,1,116,4.3,1662,20:46,83,87,0,0,,4950000,4462264.0
221,Miro Heiskanen,D,82,12,21,33,6.5,10,2,0,4,14,6,1,182,6.6,1895,23:07,71,34,0,0,,894166,253379.0
222,Alex Iafallo,C,82,15,18,33,2.3,13,2,0,2,14,4,0,148,10.1,1380,16:50,54,87,7,17,29.2,925000,285377.0
223,Oskar Lindblom,LW,81,17,16,33,2.7,15,2,0,2,15,1,0,162,10.5,1113,13:45,52,68,3,7,30.0,925000,285377.0
224,Richard Pánik,RW,75,14,19,33,3.2,13,0,1,2,17,2,0,140,10.0,1246,16:37,52,137,5,13,27.8,2800000,2231132.0
225,Robert Thomas,C,70,9,24,33,2.7,6,3,0,0,20,4,0,80,11.3,915,13:04,22,13,97,123,44.1,894166,253379.0
226,Shea Weber,D,58,14,19,33,6.8,9,5,0,3,18,1,0,166,8.4,1362,23:29,110,129,0,0,,7857143,7479110.0
227,J.T. Compher,LW,66,16,16,32,2.6,9,4,3,3,11,5,0,118,13.6,1153,17:29,59,33,301,311,49.2,925000,285377.0
228,Mark Jankowski,C,79,14,18,32,2.9,9,0,5,1,15,0,3,99,14.1,1004,12:42,56,30,426,394,52.0,1675000,1063679.0
229,Scott Laughton,C,82,12,20,32,1.9,12,0,0,1,18,0,2,130,9.2,1218,14:51,46,146,344,291,54.2,962500,324292.0
230,Esa Lindell,D,82,11,21,32,8.6,5,4,2,1,18,3,0,132,8.3,1995,24:20,161,143,0,0,,2200000,1608490.0
231,Mikhail Sergachev,D,75,6,26,32,5.1,6,0,0,0,20,6,0,128,4.7,1344,17:55,93,97,1,1,50.0,894166,253379.0
232,Dustin Byfuglien,D,42,4,27,31,4.4,3,1,0,1,12,15,0,115,3.5,1023,24:22,51,77,0,0,,7600000,7212264.0
233,Paul Byron,C,56,15,16,31,3.8,13,0,2,3,14,1,1,94,16.0,816,14:34,36,114,12,23,34.3,1166667,536163.0
234,Valtteri Filppula,C,72,17,14,31,3.9,16,0,1,4,14,0,0,78,21.8,1028,14:16,34,12,398,413,49.1,2750000,2179245.0
235,Artturi Lehkonen,LW,82,11,20,31,2.3,11,0,0,4,20,0,0,176,6.3,1276,15:33,39,120,5,14,26.3,839166,196304.0
236,Tyler Myers,D,80,9,22,31,5.8,8,0,1,3,14,7,1,156,5.8,1628,20:21,99,97,0,0,,5500000,5033018.0
237,Vladislav Namestnikov,C,78,11,20,31,2.0,8,1,2,3,15,2,3,119,9.2,1232,15:48,62,140,22,32,40.7,4000000,3476415.0
238,Nolan Patrick,C,72,13,18,31,2.2,12,1,0,3,17,1,0,115,11.3,1086,15:05,26,72,399,380,51.2,925000,285377.0
239,Jason Pominville,RW,73,16,15,31,3.2,15,1,0,3,14,1,0,134,11.9,910,12:28,20,18,18,17,51.4,5600000,5136792.0
240,Nick Ritchie,LW,60,9,22,31,3.0,7,2,0,2,15,7,0,96,9.4,900,15:00,31,123,4,8,33.3,1640000,1027358.0
241,Antoine Roussel,LW,65,9,22,31,2.9,9,0,0,1,22,0,0,84,10.7,894,13:46,50,87,17,17,50.0,3000000,2438679.0
242,Jaccob Slavin,D,82,8,23,31,6.0,2,5,1,1,20,2,1,146,5.5,1889,23:02,133,70,0,1,0.0,5300000,4825471.0
243,P.K. Subban,D,63,9,22,31,5.8,6,2,1,1,14,8,0,168,5.4,1428,22:40,75,56,0,0,,9000000,8665094.0
244,Oskar Sundqvist,C,74,14,17,31,2.9,13,0,1,2,15,1,1,113,12.4,1023,13:49,31,101,227,314,42.0,700000,51886.0
245,Will Butcher,D,78,4,26,30,4.1,3,1,0,1,13,13,0,108,3.7,1503,19:16,74,38,0,0,,925000,285377.0
246,Radek Faksa,C,81,15,15,30,2.6,13,1,1,1,12,2,1,114,13.2,1331,16:26,65,103,570,562,50.4,2200000,1608490.0
247,Jake Gardiner,D,62,3,27,30,5.2,3,0,0,0,22,5,0,78,3.8,1315,21:13,64,61,0,1,0.0,4050000,3528301.0
248,Marcus Johansson,C,58,13,17,30,2.5,11,2,0,1,10,7,0,115,11.3,924,15:55,24,28,16,34,32.0,4583333,4081760.0
249,Mathieu Perreault,C,82,15,15,30,2.7,11,4,0,3,12,3,0,95,15.8,1003,12:14,25,127,26,27,49.1,4125000,3606132.0
250,Nate Schmidt,D,61,9,21,30,6.9,8,1,0,1,14,7,0,112,8.0,1339,21:57,100,37,0,0,,2225000,1634433.0
251,Wayne Simmonds,RW,79,17,13,30,1.9,12,5,0,2,10,3,0,157,10.8,1238,15:40,28,137,4,13,23.5,3975000,3450471.0
252,Colton Sissons,C,75,15,15,30,3.3,14,1,0,3,13,1,1,111,13.5,1203,16:03,52,109,421,372,53.1,625000,-25943.0
253,Connor Brown,RW,82,8,21,29,2.0,8,0,0,0,17,1,3,85,9.4,1131,13:48,37,35,20,31,39.2,2100000,1504716.0
254,Loui Eriksson,LW,81,11,18,29,1.9,10,1,0,2,16,2,0,107,10.3,1139,14:04,28,3,2,4,33.3,6000000,5551886.0
255,Mikko Koivu,C,48,8,21,29,2.4,6,2,0,0,10,10,1,89,9.0,878,18:18,32,13,488,406,54.6,5500000,5033018.0
256,Colin Miller,D,65,3,26,29,4.5,2,1,0,0,14,12,0,131,2.3,1277,19:39,64,122,0,0,,3875000,3346698.0
257,Ryan Murray,D,56,1,28,29,5.7,1,0,0,0,27,1,0,71,1.4,1201,21:26,93,27,0,0,,2825000,2257075.0
258,Kyle Okposo,RW,78,14,15,29,2.3,7,7,0,2,11,4,0,147,9.5,1075,13:47,27,87,63,71,47.0,6000000,5551886.0
259,Dmitry Orlov,D,82,3,26,29,4.0,3,0,0,0,25,1,0,101,3.0,1774,21:38,103,137,0,0,,5100000,4617924.0
260,Brett Pesce,D,73,7,22,29,7.9,7,0,0,2,20,0,2,98,7.1,1496,20:29,131,53,1,0,100.0,4025000,3502358.0
261,Evan Rodrigues,C,74,9,20,29,1.8,7,2,0,1,15,2,3,168,5.4,1171,15:49,33,33,304,351,46.4,650000,0.0
262,Devin Shore,C,76,10,19,29,2.0,6,2,2,4,16,3,0,82,12.2,1084,14:16,64,94,86,123,41.1,2300000,1712264.0
263,Brandon Tanev,LW,80,14,15,29,2.7,12,0,2,0,14,0,1,127,11.0,1129,14:07,81,278,3,5,37.5,1150000,518867.0
264,Anthony Beauvillier,LW,81,18,10,28,2.8,17,1,0,4,9,1,0,156,11.5,1186,14:39,35,87,26,31,45.6,894167,253380.0
265,Adrian Kempe,LW,81,12,16,28,2.0,12,0,0,2,12,4,0,118,10.2,1175,14:30,21,86,315,424,42.6,894167,253380.0
266,Oscar Klefbom,D,61,5,23,28,3.9,4,1,0,2,13,10,0,167,3.0,1463,23:59,102,44,0,0,,4167000,3649716.0
267,Hampus Lindholm,D,76,6,22,28,5.5,5,1,0,0,16,5,1,125,4.8,1824,24:00,133,81,0,0,,5205556,4727463.0
268,Charlie McAvoy,D,54,7,21,28,5.7,6,1,0,3,19,1,1,79,8.9,1197,22:10,91,92,0,0,,916667,276729.0
269,Colton Parayko,D,80,10,18,28,7.2,6,4,0,3,13,4,1,176,5.7,1823,22:47,157,127,0,0,,5500000,5033018.0
270,Brent Seabrook,D,78,5,23,28,3.2,3,2,0,1,14,8,1,165,3.0,1490,19:06,180,124,0,0,,6875000,6459905.0
271,Kevin Shattenkirk,D,73,2,26,28,3.1,1,1,0,0,20,6,0,148,1.4,1383,18:56,104,73,0,0,,6650000,6226415.0
272,Dominik Simon,C,71,8,20,28,2.3,7,1,0,0,18,2,0,121,6.6,946,13:19,19,89,6,13,31.6,750000,103773.0
273,Zack Smith,C,70,9,19,28,1.5,8,0,1,1,17,0,2,101,8.9,1145,16:21,27,136,403,417,49.1,3250000,2698113.0
274,Jordan Staal,C,50,11,17,28,2.7,11,0,0,1,15,2,0,121,9.1,914,18:17,18,122,571,452,55.8,6000000,5551886.0
275,Lucas Wallmark,C,81,10,18,28,1.7,8,2,0,4,13,5,0,131,7.6,1198,14:48,39,82,575,554,50.9,675000,25943.0
276,Sam Bennett,C,71,13,14,27,1.9,9,4,0,2,12,2,0,115,11.3,944,13:17,27,121,50,40,55.6,1950000,1349056.0
277,Nick Cousins,C,81,7,20,27,1.8,6,1,0,2,18,2,0,144,4.9,1097,13:33,51,115,243,277,46.7,1000000,363207.0
278,Samuel Girard,D,82,4,23,27,4.9,4,0,0,0,14,9,0,116,3.4,1631,19:54,90,65,1,0,100.0,728333,81288.0
279,Nikolay Goldobin,LW,63,7,20,27,1.7,6,1,0,1,11,8,1,105,6.7,944,14:59,21,15,0,0,,863333,221383.0
280,Alex Goligoski,D,76,3,24,27,5.1,2,1,0,0,16,6,2,102,2.9,1582,20:49,154,79,1,0,100.0,5475000,5007075.0
281,Niklas Kronwall,D,79,3,24,27,4.2,2,1,0,0,17,7,0,71,4.2,1576,19:57,96,84,0,0,,4750000,4254716.0
282,William Nylander,C,54,7,20,27,1.6,6,1,0,0,15,5,0,130,5.4,838,15:31,14,16,203,165,55.2,10277778,9991090.0
283,Tanner Pearson,LW,80,18,9,27,2.2,15,3,0,1,7,2,0,147,12.2,1124,14:03,41,128,5,12,29.4,3750000,3216981.0
284,Brad Richardson,C,66,19,8,27,3.7,16,0,3,3,5,0,3,128,14.8,1054,15:58,55,63,577,474,54.9,1250000,622641.0
285,Jason Spezza,C,76,8,19,27,1.7,6,2,0,1,9,10,0,121,6.6,1009,13:16,30,16,470,337,58.2,7500000,7108490.0
286,Alexander Steen,C,65,10,17,27,2.2,7,2,1,0,13,3,1,114,8.8,1030,15:50,50,55,11,18,37.9,5750000,5292452.0
287,Colin Wilson,C,65,12,15,27,2.2,7,5,0,2,13,2,0,104,11.5,882,13:34,31,55,20,32,38.5,3937500,3411556.0
288,Ivan Barbashev,C,80,14,12,26,2.5,12,0,2,1,12,0,0,60,23.3,921,11:31,31,86,201,240,45.6,741667,95126.0
289,Nick Bjugstad,C,64,14,12,26,2.6,12,2,0,2,8,4,0,154,9.1,968,15:07,27,126,262,268,49.4,4100000,3580188.0
290,Matt Calvert,LW,82,11,15,26,1.4,10,1,0,0,12,1,2,141,7.8,1164,14:12,51,115,40,53,43.0,2850000,2283018.0
291,Cody Ceci,D,74,7,19,26,3.1,7,0,0,2,18,1,0,132,5.3,1670,22:34,142,120,0,0,,4300000,3787735.0
292,Mike Green,D,43,5,21,26,3.9,5,0,0,0,18,3,0,92,5.4,932,21:41,56,60,0,0,,5375000,4903301.0
293,Ryan Hartman,RW,83,12,14,26,2.1,12,0,0,2,14,0,0,145,8.3,1089,13:07,39,107,4,12,25.0,875000,233490.0
294,Calle Järnkrok,C,79,10,16,26,2.1,8,1,1,1,15,1,0,106,9.4,1219,15:26,22,56,166,165,50.2,2000000,1400943.0
295,Mathieu Joseph,RW,70,13,13,26,2.5,13,0,0,1,11,0,2,95,13.7,795,11:22,14,129,10,24,29.4,728333,81288.0
296,Tyson Jost,C,70,11,15,26,2.1,7,4,0,3,14,1,0,114,9.6,910,13:00,35,48,55,91,37.7,885833,244732.0
297,Zack Kassian,RW,79,15,11,26,2.0,14,0,1,3,11,0,0,111,13.5,1169,14:48,15,191,0,6,0.0,1950000,1349056.0
298,Leo Komarov,C,82,6,20,26,2.1,6,0,0,1,20,0,0,78,7.7,1139,13:53,38,203,84,100,45.7,3000000,2438679.0
299,Nick Leddy,D,82,4,22,26,5.0,4,0,0,0,12,10,0,116,3.4,1767,21:33,89,77,0,0,,5500000,5033018.0
300,Brock McGinn,LW,82,10,16,26,2.2,9,0,1,0,16,0,0,123,8.1,1173,14:19,38,137,26,35,42.6,887500,246462.0
301,Neal Pionk,D,73,6,20,26,3.4,4,2,0,1,8,11,1,132,4.5,1545,21:10,98,138,0,1,0.0,925000,285377.0
302,Ivan Provorov,D,82,7,19,26,3.7,7,0,0,1,17,2,0,145,4.8,2059,25:07,149,123,0,1,0.0,894167,253380.0
303,Pontus Åberg,LW,59,12,13,25,2.0,9,3,0,1,9,4,0,101,11.9,861,14:36,11,45,2,17,10.5,650000,0.0
304,André Burakovsky,LW,76,12,13,25,2.2,11,1,0,4,13,0,0,100,12.0,846,11:08,29,35,7,13,35.0,3000000,2438679.0
305,Andrew Copp,C,69,11,14,25,2.9,10,0,1,2,14,0,0,82,13.4,839,12:10,34,71,198,160,55.3,1000000,363207.0
306,Lawson Crouse,LW,81,11,14,25,2.6,9,0,2,1,14,0,0,131,8.4,1049,12:57,44,288,24,34,41.4,894167,253380.0
307,Ryan Donato,C,56,10,15,25,1.8,7,3,0,1,10,5,0,139,7.2,767,13:42,21,24,11,17,39.3,900000,259433.0
308,Andy Greene,D,82,5,20,25,4.6,5,0,0,0,14,2,4,104,4.8,1708,20:50,208,67,0,0,,5000000,4514150.0
309,Mattias Janmark,C,81,6,19,25,1.3,6,0,0,0,17,1,1,105,5.7,1233,15:13,44,28,10,16,38.5,2300000,1712264.0
310,Erik Johnson,D,80,7,18,25,5.1,7,0,0,1,18,0,0,144,4.9,1745,21:49,143,124,0,0,,6000000,5551886.0
311,Michal Kempný,D,71,6,19,25,5.3,6,0,0,3,19,0,0,111,5.4,1362,19:11,135,84,0,0,,2500000,1919811.0
312,Jordan Martinook,LW,82,15,10,25,2.2,14,0,1,5,10,0,0,146,10.3,1188,14:29,46,199,150,191,44.0,1800000,1193396.0
313,Casey Mittelstadt,C,77,12,13,25,1.4,9,3,0,1,6,7,0,118,10.2,1036,13:27,16,30,213,323,39.7,925000,285377.0
314,Matt Niskanen,D,80,8,17,25,3.6,7,1,0,1,15,1,1,143,5.6,1755,21:56,137,167,0,0,,5750000,5292452.0
315,Marcus Pettersson,D,84,2,23,25,5.0,1,1,0,0,18,4,1,87,2.3,1401,16:41,108,101,1,0,100.0,794167,149607.0
316,Nick Schmaltz,C,40,7,18,25,1.6,2,5,0,2,15,3,0,62,11.3,713,17:50,12,5,104,177,37.0,925000,285377.0
317,Brady Skjei,D,78,8,17,25,4.5,8,0,0,1,16,0,1,126,6.3,1656,21:14,119,178,1,0,100.0,5250000,4773584.0
318,Jake Virtanen,RW,70,15,10,25,2.4,13,2,0,1,10,0,0,154,9.7,1037,14:49,37,154,5,10,33.3,1250000,622641.0
319,Marc-Édouard Vlasic,D,72,3,22,25,3.2,3,0,0,0,21,1,0,100,3.0,1515,21:03,114,23,0,0,,7000000,6589622.0
320,Alexander Wennberg,C,75,2,23,25,0.8,0,1,1,0,16,5,2,64,3.1,1131,15:05,32,34,342,364,48.4,4900000,4410377.0
321,Pavel Zacha,C,61,13,12,25,2.3,7,4,2,2,9,2,1,99,13.1,981,16:05,24,68,348,364,48.9,894167,253380.0
322,Kenny Agostino,LW,63,6,18,24,1.6,6,0,0,0,13,5,0,79,7.6,814,12:55,14,143,15,27,35.7,700000,51886.0
323,Brian Boyle,C,73,18,6,24,2.3,10,7,1,4,3,2,1,123,14.6,981,13:26,50,145,170,163,51.1,2550000,1971698.0
324,Jordan Greenway,LW,81,12,12,24,1.7,12,0,0,0,12,0,0,109,11.0,1104,13:38,40,57,31,50,38.3,916666,276728.0
325,Josh Leivo,LW,76,14,10,24,2.3,11,3,0,2,6,4,0,151,9.3,1066,14:02,23,44,15,26,36.6,925000,285377.0
326,Jack Roslovic,C,77,9,15,24,1.9,4,5,0,0,13,2,0,74,12.2,750,9:45,21,32,91,118,43.5,894166,253379.0
327,David Savard,D,82,8,16,24,6.2,8,0,0,1,16,0,0,124,6.5,1619,19:45,123,122,0,0,,4250000,3735849.0
328,Miles Wood,LW,63,10,14,24,1.9,9,1,0,1,12,2,0,159,6.3,863,13:42,27,97,0,2,0.0,2750000,2179245.0
329,Joel Armia,RW,57,13,10,23,2.0,10,2,1,2,6,4,0,134,9.7,900,15:48,21,113,5,24,17.2,1850000,1245283.0
330,Derick Brassard,C,70,14,9,23,1.2,12,2,0,0,6,3,0,110,12.7,1050,15:00,15,102,283,305,48.1,5000000,4514150.0
331,Drake Caggiula,LW,55,12,11,23,1.9,11,0,1,2,11,0,0,96,12.5,794,14:26,26,135,16,27,37.2,1500000,882075.0
332,Filip Chytil,C,75,11,12,23,0.9,8,3,0,2,8,4,0,133,8.3,1034,13:47,21,29,68,107,38.9,894166,253379.0
333,Cal Clutterbuck,RW,73,8,15,23,1.7,5,3,0,2,14,0,1,95,8.4,1020,13:58,40,209,15,19,44.1,3500000,2957547.0
334,Braydon Coburn,D,74,4,19,23,3.4,4,0,0,0,19,0,0,113,3.5,1192,16:07,62,96,0,0,,3700000,3165094.0
335,Brian Dumoulin,D,76,3,20,23,5.7,3,0,0,0,16,0,4,99,3.0,1598,21:02,129,141,0,0,,4100000,3580188.0
336,Cam Fowler,D,59,5,18,23,3.6,4,1,0,2,12,5,1,88,5.7,1379,23:22,91,32,0,0,,6500000,6070754.0
337,Luke Glendening,C,78,10,13,23,1.3,9,0,1,1,11,0,2,102,9.8,1231,15:47,102,198,658,524,55.7,1800000,1193396.0
338,Ron Hainsey,D,81,5,18,23,5.6,4,0,1,0,18,0,0,81,6.2,1641,20:15,144,91,1,0,100.0,3000000,2438679.0
339,Brett Howden,C,66,6,17,23,0.7,6,0,0,1,15,2,0,74,8.1,986,14:56,47,64,353,376,48.4,863333,221383.0
340,Filip Hronek,D,46,5,18,23,2.9,4,1,0,0,13,4,1,73,6.8,918,19:58,32,66,0,0,,714166,66587.0
341,Brendan Leipsic,LW,62,7,16,23,1.3,6,1,0,1,13,3,0,92,7.6,855,13:47,28,56,7,6,53.8,650000,0.0
342,Adam Lowry,LW,78,12,11,23,1.8,11,0,1,3,9,0,2,105,11.4,1142,14:38,49,223,643,473,57.6,2916667,2352201.0
343,Daniel Sprong,RW,63,14,9,23,2.0,12,2,0,3,6,3,0,125,11.2,753,11:57,14,35,4,10,28.6,750000,103773.0
344,Troy Stecher,D,78,2,21,23,5.1,1,0,1,0,19,2,0,105,1.9,1554,19:55,96,91,0,0,,2325000,1738207.0
345,Kyle Turris,C,55,7,16,23,1.4,3,4,0,1,14,2,0,78,9.0,863,15:42,15,24,281,272,50.8,6000000,5551886.0
346,Josh Archibald,RW,68,12,10,22,2.4,12,0,0,1,9,0,1,92,13.0,923,13:34,39,161,12,25,32.4,675000,25943.0
347,Jordie Benn,D,81,5,17,22,4.8,5,0,0,1,17,0,0,93,5.4,1474,18:12,128,124,0,0,,1100000,466981.0
348,Dylan DeMelo,D,77,4,18,22,3.9,4,0,0,0,14,3,1,109,3.7,1485,19:17,130,121,0,0,,900000,259433.0
349,Jason Dickinson,C,67,6,16,22,1.9,6,0,0,2,16,0,0,94,6.4,896,13:22,50,106,201,268,42.9,875000,233490.0
350,Brenden Dillon,D,82,1,21,22,4.5,0,0,1,0,21,0,0,71,1.4,1455,17:45,78,201,0,0,,3270000,2718867.0
351,Nic Dowd,C,64,8,14,22,2.1,8,0,0,3,13,0,1,47,17.0,659,10:18,37,97,245,227,51.9,650000,0.0
352,Markus Granlund,C,77,12,10,22,1.6,10,2,0,1,8,1,1,123,9.8,1158,15:03,24,46,149,199,42.8,1475000,856132.0
353,Roope Hintz,LW,58,9,13,22,1.6,6,3,0,3,10,3,0,99,9.1,815,14:03,36,87,217,183,54.3,811667,167767.0
354,Troy Brouwer,RW,75,12,9,21,1.5,11,0,1,1,9,0,0,86,14.0,952,12:41,38,177,19,32,37.3,850000,207547.0
355,Kyle Clifford,LW,72,11,10,21,2.3,10,1,0,2,10,0,0,115,9.6,755,10:29,24,115,3,5,37.5,1600000,985849.0
356,Sean Kuraly,C,71,8,13,21,1.6,8,0,0,3,13,0,0,134,6.0,978,13:46,35,129,285,245,53.8,1275000,648584.0
357,Markus Nutivaara,D,80,5,16,21,4.2,5,0,0,1,16,0,0,99,5.1,1414,17:41,61,80,0,0,,2700000,2127358.0
358,Adam Pelech,D,78,5,16,21,5.9,5,0,0,0,16,0,0,110,4.5,1453,18:38,116,149,0,0,,1600000,985849.0
359,Brendan Perlini,LW,68,14,7,21,1.5,12,2,0,0,5,2,0,117,12.0,789,11:36,22,51,1,6,14.3,863333,221383.0
360,Austin Wagner,LW,62,12,9,21,2.7,12,0,0,0,9,0,0,67,17.9,554,8:56,9,142,2,4,33.3,759167,113286.0
361,Jordan Weal,C,63,8,13,21,1.2,6,2,0,1,9,4,0,75,10.7,848,13:28,26,28,333,266,55.6,1750000,1141509.0
362,David Backes,C,70,7,13,20,1.3,5,2,0,1,8,5,0,129,5.4,913,13:02,30,140,176,133,57.0,6000000,5551886.0
363,Travis Boyd,C,53,5,15,20,1.7,5,0,0,1,13,2,0,35,14.3,521,9:50,21,13,76,134,36.2,800000,155660.0
364,Ben Chiarot,D,78,5,15,20,3.8,5,0,0,1,14,0,1,111,4.5,1452,18:37,139,171,0,0,,1400000,778301.0
365,Jakob Chychrun,D,53,5,15,20,3.4,2,3,0,0,10,5,0,117,4.3,1074,20:15,77,74,0,0,,925000,285377.0
366,Matt Cullen,C,71,7,13,20,1.5,5,0,2,2,11,0,2,87,8.0,817,11:31,31,32,320,320,50.0,650000,0.0
367,Danny DeKeyser,D,52,5,15,20,3.8,5,0,0,3,15,0,0,59,8.5,1142,21:58,94,79,0,0,,5000000,4514150.0
368,Adam Erne,LW,65,7,13,20,1.7,5,2,0,3,13,0,0,70,10.0,686,10:33,26,159,11,12,47.8,800000,155660.0
369,Jesper Fast,RW,66,8,12,20,1.1,8,0,0,1,12,0,0,80,10.0,1038,15:43,47,120,7,13,35.0,1850000,1245283.0
370,Radko Gudas,D,77,4,16,20,3.9,4,0,0,0,16,0,0,136,2.9,1376,17:53,133,255,0,0,,3350000,2801886.0
371,Robert Hägg,D,82,5,15,20,3.3,5,0,0,1,15,0,0,86,5.8,1390,16:57,158,258,0,0,,1150000,518867.0
372,Ben Hutton,D,69,5,15,20,2.7,4,1,0,1,7,7,1,114,4.4,1543,22:21,102,55,0,0,,2800000,2231132.0
373,Nick Jensen,D,80,2,18,20,3.8,2,0,0,0,17,0,1,94,2.1,1588,19:51,105,82,0,0,,812500,168632.0
374,Adam Larsson,D,82,3,17,20,1.8,3,0,0,0,16,0,1,117,2.6,1773,21:37,128,256,0,0,,4166666,3649370.0
375,Oscar Lindberg,C,55,9,11,20,2.0,9,0,0,0,10,1,0,91,9.9,686,12:28,27,104,101,122,45.3,1700000,1089622.0
376,Milan Lucic,LW,79,6,14,20,0.5,4,2,0,0,12,2,0,74,8.1,1046,13:14,22,259,25,20,55.6,6000000,5551886.0
377,Jordan Oesterle,D,71,6,14,20,4.6,3,3,0,0,10,4,0,77,7.8,1342,18:54,139,58,0,0,,650000,0.0
378,Ryan Reaves,RW,80,9,11,20,1.6,6,3,0,2,11,0,0,95,9.5,870,10:52,24,305,40,54,42.6,2775000,2205188.0
379,Carter Rowney,RW,62,7,13,20,1.6,6,0,1,0,13,0,0,53,13.2,778,12:33,35,178,171,176,49.3,1133333,501571.0
380,Justin Abdelkader,LW,71,6,13,19,0.1,4,1,1,0,12,1,0,95,6.3,1093,15:24,34,185,52,51,50.5,4250000,3735849.0
