,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
41,Blake Wheeler,RW,50,15,31,46,4.1,11,4,0,2,20,11,0,113,13.3,917,18:20,30,63,3,5,37.5,8250000,7642638.0
42,Mathew Barzal,C,55,17,28,45,5.6,16,1,0,1,21,7,0,134,12.7,1030,18:44,13,22,152,198,43.4,7000000,6377300.0
43,Victor Hedman,D,54,9,36,45,7.3,8,1,0,2,13,23,0,136,6.6,1352,25:03,73,51,0,0,,7875000,7263036.0
44,Kris Letang,D,55,7,38,45,7.2,6,1,0,2,23,14,1,132,5.3,1356,24:39,65,92,0,1,0.0,7250000,6630368.0
45,Jason Robertson,LW,51,17,28,45,5.6,16,1,0,3,23,5,0,127,13.4,861,16:53,13,28,5,2,71.4,795000,96165.0
46,Oliver Bjorkstrand,RW,56,18,26,44,4.2,16,2,0,0,22,4,0,143,12.6,986,17:37,30,42,3,4,42.9,2500000,1822085.0
47,André Burakovsky,LW,53,19,25,44,5.1,15,4,0,3,15,10,0,102,18.6,800,15:06,16,22,2,2,50.0,4900000,4251533.0
48,John Carlson,D,52,10,34,44,5.9,7,3,0,1,22,12,0,128,7.8,1237,23:47,69,52,0,0,,8000000,7389570.0
49,Cale Makar,D,44,8,36,44,7.3,4,4,0,3,18,18,0,104,7.7,1070,24:19,36,49,0,0,,880833,183051.0
50,Jonathan Marchessault,C,55,18,26,44,5.4,15,3,0,4,23,3,0,176,10.2,958,17:25,14,44,41,47,46.6,5000000,4352760.0
51,Tyler Toffoli,C,52,28,16,44,6.1,19,7,2,5,12,3,1,158,17.7,911,17:31,12,75,21,33,38.9,4250000,3593558.0
52,Claude Giroux,C,54,16,27,43,4.1,15,1,0,2,17,10,0,120,13.3,978,18:06,6,32,484,328,59.6,8275000,7667944.0
53,Roope Hintz,LW,41,15,28,43,5.3,9,6,0,1,16,12,0,92,16.3,748,18:14,15,52,231,238,49.3,3150000,2480061.0
54,Phil Kessel,RW,56,20,23,43,4.5,16,4,0,3,14,9,0,115,17.4,957,17:05,9,8,1,3,25.0,8000000,7389570.0
55,T.J. Oshie,C,53,22,21,43,5.0,9,13,0,1,17,4,0,106,20.8,957,18:04,27,70,139,151,47.9,5750000,5111963.0
56,Matthew Tkachuk,LW,56,16,27,43,4.7,12,4,0,0,16,11,0,151,10.6,1017,18:09,9,132,3,4,42.9,7000000,6377300.0
57,Vincent Trocheck,C,47,17,26,43,4.7,10,7,0,2,15,11,0,123,13.8,857,18:14,28,107,431,338,56.0,4750000,4099693.0
58,Dougie Hamilton,D,55,10,32,42,8.2,7,2,1,2,16,16,0,180,5.6,1250,22:43,64,52,0,0,,5750000,5111963.0
59,William Nylander,C,51,17,25,42,4.7,13,4,0,2,18,7,0,133,12.8,847,16:36,15,12,13,10,56.5,6962366,6339204.0
60,Alex Ovechkin,LW,45,24,18,42,5.1,15,9,0,6,10,8,0,182,13.2,878,19:30,23,98,0,2,0.0,9538462,8946909.0
61,Jeff Petry,D,55,12,30,42,7.2,8,4,0,2,18,11,1,128,9.4,1251,22:44,60,97,0,0,,5500000,4858895.0
62,Bryan Rust,RW,56,22,20,42,4.8,16,6,0,6,15,5,0,154,14.3,1105,19:43,30,62,3,3,50.0,3500000,2834355.0
63,Andrei Svechnikov,RW,55,15,27,42,4.3,11,4,0,1,14,13,0,147,10.2,965,17:32,18,114,2,4,33.3,925000,227760.0
64,Shea Theodore,D,53,8,34,42,8.2,8,0,0,0,19,15,0,161,5.0,1195,22:33,43,22,0,0,,5200000,4555214.0
65,Jakob Chychrun,D,56,18,23,41,7.4,13,5,0,3,14,9,0,176,10.2,1310,23:23,89,59,0,0,,4600000,3947852.0
66,Sean Couturier,C,45,18,23,41,4.3,15,3,0,4,16,7,0,120,15.0,870,19:20,22,34,427,323,56.9,4333333,3677913.0
67,Quinn Hughes,D,56,3,38,41,4.2,3,0,0,0,19,19,0,98,3.1,1277,22:48,43,18,0,0,,916667,219325.0
68,Nick Suzuki,C,56,15,26,41,4.0,9,5,1,1,17,8,1,110,13.6,1018,18:11,38,70,350,446,44.0,863333,165337.0
69,Kevin Fiala,LW,50,20,20,40,4.6,14,6,0,5,12,8,0,162,12.3,845,16:54,13,27,5,10,33.3,3000000,2328220.0
70,Sam Reinhart,C,54,25,15,40,4.3,15,10,0,5,9,6,0,130,19.2,1055,19:32,27,15,126,150,45.7,5200000,4555214.0
71,Andrew Copp,C,55,15,24,39,4.0,9,6,0,1,17,6,1,115,13.0,1004,18:15,41,67,123,109,53.0,2280000,1599386.0
72,Conor Garland,RW,49,12,27,39,3.9,9,3,0,1,20,7,0,135,8.9,878,17:55,19,26,7,14,33.3,775000,75920.0
73,Bo Horvat,C,56,19,20,39,4.2,11,7,1,3,16,4,0,131,14.5,1114,19:53,38,64,648,577,52.9,5500000,4858895.0
74,William Karlsson,C,56,14,25,39,4.3,13,1,0,4,17,7,1,111,12.6,1045,18:40,29,29,518,441,54.0,5900000,5263803.0
75,Joel Farabee,LW,55,20,18,38,4.3,17,3,0,1,14,4,0,122,16.4,881,16:01,21,48,6,9,40.0,925000,227760.0
76,Jordan Staal,C,53,16,22,38,4.0,9,7,0,4,14,7,1,103,15.5,980,18:29,24,135,628,455,58.0,6000000,5365030.0
77,Yanni Gourde,C,56,17,19,36,4.3,15,2,0,4,15,4,0,118,14.4,956,17:04,21,51,316,333,48.7,5166666,4521471.0
78,Mike Hoffman,C,52,17,19,36,4.1,10,7,0,3,9,10,0,113,15.0,783,15:04,12,29,6,3,66.7,4000000,3340490.0
79,John Klingberg,D,53,7,29,36,4.7,5,2,0,1,14,15,0,108,6.5,1203,22:42,52,49,0,0,,4250000,3593558.0
80,Darnell Nurse,D,56,16,20,36,8.9,15,1,0,2,14,6,0,154,10.4,1435,25:38,100,117,0,0,,5600000,4960122.0
81,Brayden Schenn,C,56,16,20,36,3.3,10,6,0,2,17,3,0,113,14.2,1072,19:09,35,119,318,290,52.3,6500000,5871165.0
82,Brady Tkachuk,LW,56,17,19,36,3.2,12,5,0,3,14,5,0,220,7.7,1021,18:14,23,248,118,131,47.4,925000,227760.0
83,Carter Verhaeghe,C,43,18,18,36,5.2,16,1,1,3,17,1,0,107,16.8,763,17:44,14,33,23,26,46.9,1000000,303680.0
84,Jakub Vrána,LW,50,19,17,36,4.9,19,0,0,7,12,5,0,100,19.0,750,15:00,8,29,4,5,44.4,3350000,2682515.0
85,MacKenzie Weegar,D,54,6,30,36,7.4,6,0,0,1,25,3,2,101,5.9,1194,22:07,83,118,0,0,,3250000,2581288.0
86,Josh Bailey,C,54,8,27,35,3.6,8,0,0,1,18,9,0,77,10.4,945,17:30,19,13,14,18,43.8,5000000,4352760.0
87,Jamie Benn,LW,52,11,24,35,3.8,8,3,0,2,18,6,0,124,8.9,925,17:47,27,73,268,210,56.1,9500000,8907975.0
88,Connor Brown,RW,56,21,14,35,4.3,15,1,5,1,11,3,0,123,17.1,1022,18:15,30,22,12,15,44.4,3600000,2935582.0
89,Clayton Keller,C,56,14,21,35,3.5,10,4,0,3,15,6,0,124,11.3,933,16:40,14,20,19,22,46.3,7150000,6529141.0
90,Jordan Kyrou,C,55,14,21,35,3.6,14,0,0,2,18,3,0,98,14.3,793,14:25,13,7,6,6,50.0,758333,59048.0
91,Joshua Norris,C,56,17,18,35,3.5,11,6,0,2,10,8,0,96,17.7,922,16:28,34,72,379,345,52.3,925000,227760.0
92,Ryan Nugent-Hopkins,C,52,16,19,35,3.3,7,9,0,2,8,11,0,135,11.9,1080,20:46,29,26,73,87,45.6,6000000,5365030.0
93,Morgan Rielly,D,55,5,30,35,5.4,4,1,0,1,18,11,1,101,5.0,1299,23:37,61,63,0,0,,5000000,4352760.0
94,Chandler Stephenson,C,51,14,21,35,4.3,11,2,1,5,17,3,1,83,16.9,923,18:06,35,43,375,369,50.4,2750000,2075153.0
95,Pavel Zacha,C,50,17,18,35,3.4,12,5,0,4,12,6,0,103,16.5,858,17:09,10,42,312,294,51.5,2250000,1569018.0
96,Mats Zuccarello,LW,42,11,24,35,3.9,8,3,0,0,21,3,0,74,14.9,701,16:41,19,12,11,21,34.4,6000000,5365030.0
97,Cam Atkinson,RW,56,15,19,34,2.7,10,1,4,2,11,8,0,158,9.5,1060,18:56,30,22,7,23,23.3,5875000,5238496.0
98,Drake Batherson,C,56,17,17,34,3.2,12,5,0,3,7,10,0,111,15.3,923,16:28,29,102,5,8,38.5,736666,37115.0
99,Drew Doughty,D,56,8,26,34,5.5,2,6,0,0,13,12,1,101,7.9,1477,26:23,83,91,0,0,,11000000,10426380.0
100,Travis Konecny,C,50,11,23,34,2.9,7,4,0,1,16,7,0,100,11.0,795,15:54,16,55,6,12,33.3,5500000,4858895.0
101,Nino Niederreiter,RW,56,20,14,34,4.9,16,4,0,4,13,1,0,126,15.9,880,15:43,17,68,1,6,14.3,5250000,4605828.0
102,Jack Roslovic,C,48,12,22,34,3.0,8,4,0,1,16,6,0,85,14.1,811,16:54,22,34,232,361,39.1,2030952,1347282.0
103,Steven Stamkos,C,38,17,17,34,4.3,7,10,0,1,11,5,1,91,18.7,694,18:16,10,38,238,178,57.2,8500000,7895705.0
104,Jordan Eberle,RW,55,16,17,33,4.2,15,1,0,2,13,4,0,128,12.5,922,16:45,18,30,3,4,42.9,5500000,4858895.0
105,Taylor Hall,LW,53,10,23,33,2.9,8,2,0,1,17,6,0,136,7.4,947,17:52,15,34,7,10,41.2,8000000,7389570.0
106,Zach Hyman,C,43,15,18,33,4.0,12,3,0,4,16,2,0,115,13.0,833,19:22,21,69,18,37,32.7,2250000,1569018.0
107,Roman Josi,D,48,8,25,33,4.6,7,1,0,3,11,13,1,141,5.7,1169,24:21,83,27,0,0,,9059000,8461564.0
108,Alex Killorn,C,56,15,18,33,3.3,10,5,0,1,13,4,1,121,12.4,1003,17:54,12,59,1,2,33.3,4450000,3796012.0
109,Brock Nelson,C,56,18,15,33,3.7,11,7,0,4,13,2,0,121,14.9,999,17:50,26,36,349,358,49.4,6000000,5365030.0
110,Alex Tuch,RW,55,18,15,33,4.2,16,2,0,3,13,2,0,142,12.7,925,16:50,36,52,12,20,37.5,4750000,4099693.0
111,Tom Wilson,RW,47,13,20,33,3.5,8,4,1,4,16,4,0,83,15.7,777,16:32,25,105,11,15,42.3,5166667,4521472.0
112,Mikael Backlund,C,54,9,23,32,2.4,8,0,1,1,16,6,1,144,6.3,950,17:36,21,43,387,358,51.9,5350000,4707055.0
113,Anthony Duclair,LW,43,10,22,32,4.2,9,1,0,1,20,1,1,104,9.6,674,15:41,9,32,0,2,0.0,1700000,1012269.0
114,Filip Forsberg,C,39,12,20,32,3.2,9,3,0,3,10,10,0,129,9.3,713,18:17,14,47,3,5,37.5,6000000,5365030.0
115,Samuel Girard,D,48,5,27,32,5.7,5,0,0,0,18,9,0,79,6.3,1115,23:13,52,31,0,0,,5000000,4352760.0
116,Jordan Greenway,LW,56,6,26,32,2.5,6,0,0,0,25,1,0,80,7.5,885,15:48,28,87,16,17,48.5,2100000,1417177.0
117,Patric Hörnqvist,RW,44,14,18,32,3.3,6,8,0,2,14,4,0,145,9.7,738,16:47,23,80,2,12,14.3,5300000,4656441.0
118,Nazem Kadri,C,56,11,21,32,2.5,8,3,0,3,15,6,0,170,6.5,922,16:28,19,36,392,351,52.8,4500000,3846625.0
119,Torey Krug,D,51,2,30,32,5.2,1,1,0,0,18,12,0,111,1.8,1150,22:33,57,51,0,0,,6500000,5871165.0
120,Andrew Mangiapane,LW,56,18,14,32,3.7,15,2,1,4,11,3,0,91,19.8,933,16:40,33,51,2,15,11.8,2425000,1746165.0
121,Alec Martinez,D,53,9,23,32,7.2,6,3,0,2,17,6,0,85,10.6,1196,22:34,168,44,0,0,,4000000,3340490.0
122,Jared McCann,C,43,14,18,32,4.2,7,7,0,3,15,3,0,93,15.1,607,14:07,17,40,56,73,43.4,2940000,2267484.0
123,Victor Olofsson,RW,56,13,19,32,2.5,6,7,0,0,11,8,0,129,10.1,974,17:24,12,17,1,1,50.0,3050000,2378834.0
124,Neal Pionk,D,54,3,29,32,5.2,2,1,0,0,20,9,0,100,3.0,1187,21:58,74,137,0,0,,3000000,2328220.0
125,Nick Schmaltz,C,52,10,22,32,3.0,7,3,0,1,18,4,0,105,9.5,887,17:03,25,15,230,307,42.8,5850000,5213190.0
126,Craig Smith,C,54,13,19,32,4.2,9,4,0,4,17,2,0,132,9.8,803,14:53,8,66,10,13,43.5,3100000,2429447.0
127,Dustin Brown,RW,49,17,14,31,3.7,8,9,0,1,12,2,0,129,13.2,863,17:37,10,85,2,2,50.0,5875000,5238496.0
128,Thomas Chabot,D,49,6,25,31,3.8,5,1,0,1,19,6,0,120,5.0,1288,26:17,72,68,0,0,,8000000,7389570.0
129,Blake Coleman,C,55,14,17,31,3.9,12,1,1,3,17,0,0,122,11.5,851,15:28,20,109,2,7,22.2,1800000,1113496.0
130,Logan Couture,C,53,17,14,31,3.0,14,2,1,2,10,4,0,114,14.9,1021,19:16,39,58,444,456,49.3,8000000,7389570.0
131,Joonas Donskoi,RW,51,17,14,31,4.1,12,5,0,3,11,3,0,86,19.8,742,14:32,25,14,13,18,41.9,3900000,3239263.0
132,Christian Dvorak,C,56,17,14,31,3.1,8,8,1,4,11,3,0,95,17.9,1031,18:24,45,48,553,509,52.1,4450000,3796012.0
133,Kevin Hayes,RW,55,12,19,31,2.5,9,3,0,2,13,6,0,127,9.4,964,17:31,14,60,234,244,49.0,7142857,6521910.0
134,Jack Hughes,C,56,11,20,31,2.3,10,1,0,1,14,6,0,142,7.7,1068,19:04,15,15,216,395,35.4,925000,227760.0
135,Nick Leddy,D,56,2,29,31,4.9,1,1,0,1,19,10,0,79,2.5,1209,21:35,54,58,0,0,,5500000,4858895.0
136,Timo Meier,RW,54,12,19,31,2.9,10,2,0,0,11,8,0,155,7.7,867,16:04,24,75,8,20,28.6,6000000,5365030.0
137,Devon Toews,D,53,9,22,31,7.2,7,2,0,2,18,4,0,121,7.4,1313,24:46,87,44,0,0,,4100000,3441717.0
138,Jesper Bratt,W,46,7,23,30,2.7,5,2,0,1,16,6,1,101,6.9,740,16:05,18,31,3,6,33.3,2750000,2075153.0
139,Jeff Carter,C,54,17,13,30,3.6,15,2,0,1,10,3,0,154,11.0,895,16:34,30,41,153,161,48.7,5272727,4628834.0
140,Denis Gurianov,RW,55,12,18,30,3.0,8,4,0,2,14,4,0,130,9.2,872,15:51,12,63,0,1,0.0,2550000,1872699.0
141,Alex Iafallo,C,55,13,17,30,2.7,9,4,0,2,13,4,0,118,11.0,1094,19:53,39,26,2,5,28.6,2425000,1746165.0
142,Kasperi Kapanen,RW,40,11,19,30,3.6,10,1,0,3,16,3,0,68,16.2,621,15:32,8,41,0,1,0.0,3200000,2530674.0
143,Chris Kreider,LW,50,20,10,30,3.6,9,11,0,4,7,3,0,102,19.6,870,17:24,35,115,30,45,40.0,6500000,5871165.0
144,Charlie McAvoy,D,51,5,25,30,6.8,4,1,0,0,17,7,1,92,5.4,1224,24:00,80,65,0,0,,4900000,4251533.0
145,Mikhail Sergachev,D,56,4,26,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,21:58,73,66,0,0,,4800000,4150306.0
146,Yegor Sharangovich,C,54,16,14,30,3.0,13,2,1,3,14,0,0,114,14.0,908,16:48,20,20,26,66,28.3,775833,76763.0
147,Jason Spezza,C,54,10,20,30,3.0,9,1,0,2,16,4,0,81,12.3,596,11:02,10,26,275,208,56.9,700000,0.0
148,Brent Burns,D,56,7,22,29,4.2,5,2,0,1,17,4,1,138,5.1,1463,26:08,94,31,0,0,,8000000,7389570.0
149,Adrian Kempe,LW,56,14,15,29,2.5,9,4,1,2,5,10,0,127,11.0,948,16:56,21,47,27,41,39.7,2000000,1315950.0
150,Evgeny Kuznetsov,C,41,9,20,29,3.1,8,1,0,4,13,7,0,78,11.5,679,16:34,18,21,204,289,41.4,7800000,7187116.0
151,Anthony Mantha,RW,56,15,14,29,2.4,12,3,0,0,13,1,0,138,10.9,1015,18:07,27,49,18,23,43.9,5700000,5061349.0
152,Paul Stastny,C,56,13,16,29,2.6,11,2,0,4,10,6,0,101,12.9,975,17:25,19,38,324,268,54.7,6500000,5871165.0
153,Tim Stützle,LW,53,12,17,29,2.2,8,4,0,2,12,5,0,111,10.8,834,15:44,15,50,8,19,29.6,925000,227760.0
154,Alexander Wennberg,C,56,17,12,29,3.2,13,3,1,2,9,3,0,82,20.7,1017,18:10,36,29,388,400,49.2,4900000,4251533.0
156,Anthony Beauvillier,LW,47,15,13,28,4.0,12,3,0,5,12,1,0,109,13.8,771,16:24,13,39,2,5,28.6,2100000,1417177.0
157,Calle Järnkrok,C,49,13,15,28,3.5,10,2,1,2,9,6,0,91,14.3,823,16:48,15,30,41,54,43.2,2000000,1315950.0
158,Seth Jones,D,56,5,23,28,3.7,3,2,0,1,17,6,0,141,3.5,1413,25:14,101,102,0,0,,5400000,4757668.0
159,Kevin Labanc,RW,55,12,16,28,2.4,12,0,0,2,13,3,0,129,9.3,903,16:25,15,61,0,1,0.0,4725000,4074386.0
160,Evgeni Malkin,C,33,8,20,28,2.4,4,4,0,0,15,5,0,72,11.1,585,17:44,12,18,152,206,42.5,9500000,8907975.0
161,Sean Monahan,C,50,10,18,28,2.2,6,4,0,5,13,5,0,98,10.2,885,17:41,18,49,340,354,49.0,6375000,5744631.0
162,Jean-Gabriel Pageau,C,54,14,14,28,3.5,7,5,2,3,11,3,0,81,17.3,907,16:47,58,111,472,361,56.7,5000000,4352760.0
163,Rickard Rakell,RW,52,9,19,28,2.0,9,0,0,1,15,4,0,144,6.3,927,17:50,16,65,5,10,33.3,3789444,3127351.0
164,Sam Bennett,C,48,10,17,27,2.6,9,1,0,4,15,2,0,106,9.4,692,14:25,18,108,124,137,47.5,2550000,1872699.0
165,Mikael Granlund,C,51,13,14,27,2.6,8,5,0,1,12,2,0,74,17.6,992,19:28,42,46,243,226,51.8,3750000,3087423.0
166,Miro Heiskanen,D,55,8,19,27,4.5,5,3,0,1,11,8,0,121,6.6,1373,24:58,52,47,0,0,,894166,196548.0
167,Nils Höglander,LW,56,13,14,27,2.8,12,1,0,1,14,0,0,118,11.0,865,15:27,19,26,1,1,50.0,891667,194018.0
168,Jake Muzzin,D,53,4,23,27,5.2,2,1,1,0,22,1,0,103,3.9,1144,21:35,94,101,0,0,,5625000,4985429.0
169,Mike Reilly,D,55,0,27,27,4.2,0,0,0,0,23,4,0,98,0.0,1060,19:17,43,70,0,0,,1500000,809815.0
170,Justin Schultz,D,46,3,24,27,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01,49,28,0,0,,4000000,3340490.0
171,Pius Suter,F,55,14,13,27,2.6,13,1,0,3,11,2,0,112,12.5,898,16:20,34,28,266,359,42.6,925000,227760.0
172,Keith Yandle,D,56,3,24,27,3.1,2,1,0,1,7,17,0,113,2.7,966,17:15,27,18,0,0,,6350000,5719325.0
173,Nick Bonino,C,55,10,16,26,2.2,7,3,0,2,14,2,0,66,15.2,817,14:51,50,11,365,326,52.8,4100000,3441717.0
174,Marcus Foligno,LW,39,11,15,26,3.5,10,0,1,2,15,0,0,40,27.5,584,14:58,17,109,2,9,18.2,2875000,2201687.0
175,Mark Giordano,D,56,9,17,26,5.4,5,4,0,2,13,4,0,142,6.3,1285,22:57,110,51,0,0,,6750000,6124233.0
176,Filip Hronek,D,56,2,24,26,3.2,2,0,0,0,13,11,0,114,1.8,1310,23:23,46,67,0,0,,714166,14339.0
177,Ivan Provorov,D,56,7,19,26,4.7,7,0,0,2,9,10,0,126,5.6,1400,25:00,106,56,0,0,,6750000,6124233.0
178,Nick Ritchie,LW,56,15,11,26,2.6,10,5,0,2,7,4,0,121,12.4,861,15:22,17,102,0,4,0.0,1498925,808727.0
179,Frank Vatrano,LW,56,18,8,26,3.4,16,2,0,7,6,2,0,158,11.4,813,14:31,21,69,4,16,20.0,2533333,1855827.0
180,Mason Appleton,C,56,12,13,25,2.9,12,0,0,1,12,0,1,88,13.6,807,14:25,22,61,7,6,53.8,900000,202453.0
181,Viktor Arvidsson,LW,50,10,15,25,2.7,8,2,0,2,14,1,0,151,6.6,830,16:36,33,15,9,18,33.3,4250000,3593558.0
182,Justin Faulk,D,56,7,18,25,5.2,6,1,0,2,12,4,2,117,6.0,1359,24:16,87,127,0,0,,6500000,5871165.0
183,Janne Kuokkanen,C,50,8,17,25,1.7,7,1,0,1,14,3,0,61,13.1,739,14:46,19,10,1,8,11.1,811666,113036.0
184,Brett Pesce,D,55,4,21,25,5.4,3,1,0,0,17,4,0,89,4.5,1254,22:48,82,17,0,0,,4025000,3365797.0
185,Jesse Puljujärvi,RW,55,15,10,25,3.0,13,2,0,0,8,2,0,115,13.0,832,15:08,20,101,0,3,0.0,1175000,480828.0
186,Reilly Smith,RW,53,14,11,25,2.7,8,4,2,1,10,1,0,124,11.3,947,17:52,20,46,0,4,0.0,5000000,4352760.0
187,Jared Spurgeon,D,54,7,18,25,3.9,4,3,0,0,12,6,0,94,7.4,1193,22:05,102,52,0,0,,7575000,6959355.0
188,Miles Wood,LW,55,17,8,25,2.6,14,3,0,2,8,0,0,127,13.4,824,14:59,25,38,7,13,35.0,2750000,2075153.0
189,Josh Anderson,RW,52,17,7,24,2.5,15,1,1,5,6,1,0,125,13.6,854,16:25,25,139,7,5,58.3,5500000,4858895.0
191,Phillip Danault,C,53,5,19,24,1.9,5,0,0,0,18,0,1,73,6.8,894,16:52,28,76,476,431,52.5,3083333,2412576.0
192,Max Domi,LW,54,9,15,24,1.4,7,2,0,2,14,1,0,99,9.1,822,15:13,10,15,192,204,48.5,5300000,4656441.0
193,Oliver Ekman-Larsson,D,46,3,21,24,2.8,1,2,0,0,9,12,0,83,3.6,965,20:58,26,72,0,0,,8250000,7642638.0
