Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
173,Brooks Laich,24,WSH,C,82,21,16,37,-3,35,4.1,11,8,2,4,14,2,0,122,17.2,1152,14:03,56,83,281,315,47.1,laichbr01
174,Jere Lehtinen,34,DAL,RW,48,15,22,37,9,14,4.5,6,9,0,1,10,10,2,118,12.7,908,18:55,31,19,1,10,9.1,lehtije01
175,Brett McLean,29,FLA,C,67,14,23,37,-5,34,3.5,10,3,1,1,13,10,0,140,10.0,1088,16:14,30,22,296,328,47.4,mcleabr01
176,Michael Nylander,35,WSH,C,40,11,26,37,-19,24,3.1,6,5,0,1,13,13,0,77,14.3,766,19:09,10,4,263,272,49.2,nylanmi01
177,Taylor Pyatt,26,VAN,LW,79,16,21,37,9,60,4.1,9,7,0,2,19,2,0,167,9.6,1247,15:47,45,76,12,24,33.3,pyattta01
178,Ryan Smyth,31,COL,LW,55,14,23,37,-4,50,3.3,12,2,0,3,17,6,0,168,8.3,1079,19:37,8,31,13,20,39.4,smythry01
179,Marek Svatoš,25,COL,RW,62,26,11,37,13,32,5.7,23,3,0,6,8,3,0,140,18.6,847,13:39,7,36,1,2,33.3,svatoma01
180,Todd White,32,ATL,C,74,14,23,37,-12,36,2.7,7,6,1,4,18,5,0,111,12.6,1364,18:26,37,37,536,613,46.6,whiteto02
181,Dustin Byfuglien,22,CHI,D,67,19,17,36,-7,59,6.2,12,7,0,4,7,10,0,163,11.7,1141,17:02,30,137,0,1,0.0,byfugdu01
182,Braydon Coburn,22,PHI,D,78,9,27,36,17,74,7.9,4,5,0,2,16,10,1,113,8.0,1656,21:14,79,79,0,0,,coburbr01
183,Valtteri Filppula,23,DET,C,78,19,17,36,16,28,4.3,16,3,0,3,12,5,0,122,15.6,1323,16:58,26,35,314,307,50.6,filppva01
184,Paul Gaustad,25,BUF,C,82,10,26,36,-4,85,2.0,5,5,0,2,22,3,1,136,7.4,1407,17:10,48,195,631,518,54.9,gaustpa01
185,Matthew Lombardi,25,CGY,C,82,14,22,36,-6,67,2.6,10,2,2,4,18,3,1,181,7.7,1420,17:19,53,72,455,500,47.6,lombama01
186,Andrej Meszároš,22,OTT,D,82,9,27,36,5,50,5.7,2,6,1,1,17,10,0,160,5.6,1725,21:02,100,101,0,1,0.0,meszaan01
187,Michel Ouellet,25,TBL,RW,64,17,19,36,11,12,4.8,12,5,0,0,13,6,0,132,12.9,872,13:38,19,56,19,23,45.2,ouellmi01
188,Sergei Samsonov,29,TOT,LW,61,14,22,36,-1,16,3.5,11,3,0,2,15,7,0,109,12.8,970,15:54,17,12,0,3,0.0,samsose01
189,Jarret Stoll,25,EDM,C,81,14,22,36,-23,74,2.0,3,8,3,1,8,13,1,187,7.5,1453,17:56,61,122,677,552,55.1,stollja01
190,Dennis Wideman,24,BOS,D,81,13,23,36,11,70,8.2,4,9,0,1,12,11,0,171,7.6,2005,24:45,108,60,0,0,,widemde01
191,Jason Williams,27,CHI,RW,43,13,23,36,-2,22,4.0,7,6,0,4,10,13,0,101,12.9,713,16:35,8,27,9,6,60.0,willija01
192,Colby Armstrong,25,TOT,RW,72,13,22,35,4,56,3.2,12,1,0,3,20,1,1,113,11.5,1157,16:04,31,85,3,12,20.0,armstco01
193,Derek Armstrong,34,LAK,C,77,8,27,35,4,63,3.0,7,1,0,2,20,7,0,118,6.8,1023,13:17,29,106,379,370,50.6,armstde01
194,Adrian Aucoin,34,CGY,D,76,10,25,35,13,37,7.3,5,5,0,1,10,15,0,121,8.3,1593,20:58,55,69,0,0,,aucoiad01
195,Martin Hanzal,20,PHX,C,72,8,27,35,-7,28,2.4,6,1,1,3,16,11,0,111,7.2,1206,16:45,35,98,470,549,46.1,hanzama01
196,Jan Hlaváč,31,TOT,LW,80,12,23,35,-1,40,3.0,12,0,0,2,21,1,1,152,7.9,1212,15:09,21,68,1,7,12.5,hlavaja01
197,Niklas Kronwall,27,DET,D,65,7,28,35,25,44,8.3,7,0,0,0,20,8,0,108,6.5,1372,21:06,79,93,0,0,,kronwni01
198,Daniel Paille,23,BUF,LW,77,19,16,35,9,14,4.2,16,0,3,2,16,0,0,110,17.3,1022,13:16,24,60,15,26,36.6,paillda01
199,Alexei Ponikarovsky,27,TOR,LW,66,18,17,35,3,36,3.8,17,1,0,1,11,6,0,150,12.0,1054,15:58,21,77,1,3,25.0,ponikal01
200,Craig Rivet,33,SJS,D,74,5,30,35,3,104,7.4,3,2,0,0,11,18,1,105,4.8,1569,21:12,79,73,0,0,,rivetcr01
201,Josef Vašíček,27,NYI,C,81,16,19,35,1,53,3.6,14,0,2,2,14,5,0,126,12.7,1284,15:51,31,75,615,489,55.7,vasicjo01
202,Sergei Zubov*,37,DAL,D,46,4,31,35,6,12,6.0,2,2,0,0,15,14,2,84,4.8,1182,25:42,41,14,0,0,,zubovse01
203,Craig Conroy,36,CGY,C,79,12,22,34,6,71,2.8,11,1,0,4,19,3,0,116,10.3,1355,17:09,55,98,726,685,51.5,conrocr01
204,Bobby Holík,37,ATL,C,82,15,19,34,-14,90,2.5,12,3,0,3,15,3,1,140,10.7,1310,15:58,41,146,871,619,58.5,holikbo01
205,Antti Miettinen,27,DAL,RW,69,15,19,34,4,34,3.9,10,5,0,3,16,3,0,136,11.0,965,13:59,8,65,14,9,60.9,miettan01
206,Michael Peca,33,CBJ,C,65,8,26,34,-1,64,2.7,5,3,0,3,14,11,1,86,9.3,1207,18:34,57,74,571,513,52.7,pecami01
207,Darcy Tucker,32,TOR,RW,74,18,16,34,-8,100,2.9,11,7,0,3,13,3,0,152,11.8,1216,16:26,52,126,13,12,52.0,tuckeda01
208,Travis Zajac,22,NJD,C,82,14,20,34,-11,31,2.7,9,5,0,1,11,9,0,155,9.0,1372,16:44,15,57,528,504,51.2,zajactr01
209,Sean Avery,27,NYR,LW,57,15,18,33,6,154,4.0,13,2,0,4,15,2,1,125,12.0,903,15:50,11,119,11,17,39.3,averyse01
210,Ruslan Fedotenko,29,NYI,LW,67,16,17,33,-9,40,3.2,8,8,0,2,14,1,2,121,13.2,1119,16:42,35,104,11,17,39.3,fedotru01
211,Tom Gilbert,25,EDM,D,82,13,20,33,-6,20,6.4,10,3,0,1,12,6,2,98,13.3,1820,22:12,159,27,0,0,,gilbeto01
212,Erik Johnson,19,STL,D,69,5,28,33,-9,28,4.8,1,4,0,3,14,14,0,105,4.8,1255,18:11,64,87,0,1,0.0,johnser01
213,Glen Metropolit,33,BOS,C,82,11,22,33,-3,36,2.2,10,1,0,5,19,2,1,141,7.8,1347,16:26,34,65,604,622,49.3,metrogl01
214,Jeremy Roenick,38,SJS,C,69,14,19,33,-8,26,3.5,7,7,0,10,14,5,0,89,15.7,949,13:45,22,96,83,105,44.1,roenije01
215,Matt Stajan,24,TOR,C,82,16,17,33,-11,47,1.8,13,2,1,3,11,6,0,127,12.6,1550,18:54,47,89,614,678,47.5,stajama01
216,Steve Bernier,22,TOT,RW,76,16,16,32,-1,64,3.6,12,4,0,0,11,5,0,131,12.2,1014,13:20,34,156,6,9,40.0,bernist01
217,Vernon Fiddler,27,NSH,LW,79,11,21,32,-4,47,2.5,8,2,1,1,18,3,0,97,11.3,1101,13:56,23,52,193,191,50.3,fiddlve01
218,Ron Hainsey,26,CBJ,D,78,8,24,32,-7,25,6.2,0,8,0,0,8,15,1,161,5.0,1760,22:34,91,51,0,0,,hainsro01
219,Duncan Keith,24,CHI,D,82,12,20,32,30,56,8.7,10,1,1,0,13,5,2,148,8.1,2080,25:22,115,67,0,0,,keithdu01
220,John-Michael Liles,27,COL,D,81,6,26,32,2,26,5.7,1,5,0,1,11,15,0,163,3.7,1593,19:40,121,59,0,0,,lilesjo01
221,Paul Martin,26,NJD,D,73,5,27,32,20,22,8.1,3,2,0,2,14,12,1,93,5.4,1743,23:53,76,52,0,0,,martipa01
222,Owen Nolan,35,CGY,RW,77,16,16,32,6,71,3.2,14,1,1,3,11,5,0,163,9.8,1275,16:33,22,86,181,165,52.3,nolanow01
223,Richard Park,31,NYI,RW,82,12,20,32,-4,20,2.7,7,1,4,2,15,4,1,132,9.1,1249,15:14,62,43,314,312,50.2,parkri01
224,Tuomo Ruutu,24,TOT,LW,77,10,22,32,4,91,2.4,6,4,0,1,22,0,0,100,10.0,1224,15:54,19,171,28,38,42.4,ruututu01
225,Brent Seabrook,22,CHI,D,82,9,23,32,13,90,6.7,5,4,0,2,14,8,1,152,5.9,1763,21:30,106,167,0,1,0.0,seabrbr01
226,Jaroslav Špaček,33,BUF,D,60,9,23,32,7,42,5.8,2,7,0,1,8,15,0,95,9.5,1379,22:59,75,78,0,0,,spaceja01
227,Scott Walker,34,CAR,RW,58,14,18,32,-3,115,2.9,8,4,2,4,12,6,0,122,11.5,964,16:37,33,98,21,27,43.8,walkesc01
228,Tyler Arnason,28,COL,C,70,10,21,31,-1,16,2.4,7,3,0,1,14,7,0,179,5.6,1068,15:16,17,6,375,417,47.3,arnasty01
229,David Backes,23,STL,RW,72,13,18,31,-11,99,2.6,10,3,0,2,14,4,0,129,10.1,1057,14:41,13,240,30,37,44.8,backeda01
230,Rob Blake*,38,LAK,D,71,9,22,31,-19,98,4.3,4,5,0,2,12,10,0,144,6.3,1614,22:44,143,93,4,4,50.0,blakero01
231,Kyle Brodziak,23,EDM,C,80,14,17,31,-6,33,2.9,13,0,1,3,15,0,2,125,11.2,1033,12:55,38,40,153,144,51.5,brodzky01
232,Alexandre Burrows,26,VAN,LW,82,12,19,31,11,179,3.1,8,1,3,3,18,0,1,126,9.5,1238,15:06,45,80,13,24,35.1,burroal01
233,Jason Chimera,28,CBJ,LW,81,14,17,31,-5,98,2.6,12,1,1,3,13,4,0,198,7.1,1417,17:30,15,73,16,19,45.7,chimeja01
234,Loui Eriksson,22,DAL,LW,69,14,17,31,5,28,3.5,10,4,0,0,15,2,0,120,11.7,968,14:02,14,24,2,11,15.4,erikslo01
235,Randy Jones,26,PHI,D,71,5,26,31,8,58,5.9,4,1,0,0,15,11,0,103,4.9,1377,19:24,82,35,0,0,,jonesra01
236,Filip Kuba,31,TBL,D,75,6,25,31,-8,40,5.4,4,2,0,0,15,9,1,113,5.3,1872,24:57,129,69,0,2,0.0,kubafi01
237,Paul Ranger,23,TBL,D,72,10,21,31,-13,56,5.4,9,0,1,0,16,5,0,105,9.5,1816,25:13,117,105,0,0,,rangepa01
238,Michael Ryder,27,MTL,RW,70,14,17,31,-4,30,3.0,13,1,0,2,5,12,0,134,10.4,927,13:15,15,122,5,13,27.8,rydermi01
239,Ryan Suter,23,NSH,D,76,7,24,31,3,71,5.8,6,1,0,1,14,10,0,138,5.1,1564,20:35,75,57,0,0,,suterry01
240,Tomáš Fleischmann,23,WSH,RW,75,10,20,30,-7,18,2.4,9,1,0,1,12,8,0,107,9.3,947,12:37,11,26,15,15,50.0,fleisto01
241,Chris Kelly,27,OTT,C,75,11,19,30,3,30,2.0,10,0,1,1,16,1,2,124,8.9,1245,16:36,35,64,86,76,53.1,kellych01
242,Andrew Ladd,22,TOT,LW,63,14,16,30,13,35,3.8,13,1,0,1,12,4,0,131,10.7,804,12:46,14,138,4,4,50.0,laddan01
243,Glen Murray,35,BOS,RW,63,17,13,30,-4,50,2.9,10,7,0,2,9,4,0,158,10.8,1147,18:13,10,42,6,13,31.6,murragl01
244,Mark Parrish,30,MIN,RW,66,16,14,30,2,16,3.4,9,7,0,0,9,5,0,95,16.8,986,14:56,43,32,4,6,40.0,parrima01
245,Ruslan Salei,33,TOT,D,82,6,24,30,-4,98,5.4,5,1,0,1,16,7,1,111,5.4,1841,22:27,135,162,0,1,0.0,saleiru01
246,Scottie Upshall,24,PHI,RW,61,14,16,30,2,74,3.5,11,3,0,1,13,3,0,128,10.9,814,13:20,14,86,2,5,28.6,upshasc01
247,Justin Williams,26,CAR,RW,37,9,21,30,2,43,2.9,7,2,0,0,15,6,0,106,8.5,714,19:18,23,43,5,8,38.5,williju01
248,P.J. Axelsson,32,BOS,LW,75,13,16,29,11,15,2.7,11,0,2,2,14,0,2,100,13.0,1320,17:36,37,44,17,27,38.6,axelspj01
249,Radek Bonk,32,NSH,C,79,14,15,29,-31,40,1.0,8,6,0,1,10,5,0,138,10.1,1258,15:56,25,39,457,422,52.0,bonkra01
250,Nigel Dawes,22,NYR,LW,61,14,15,29,11,10,3.8,11,3,0,4,14,1,0,121,11.6,792,12:59,26,86,1,1,50.0,dawesni01
251,Manny Malhotra,27,CBJ,C,71,11,18,29,-3,34,2.5,9,2,0,2,16,1,1,112,9.8,1169,16:28,40,64,683,475,59.0,malhoma01
252,Tom Poti,30,WSH,D,71,2,27,29,9,46,5.3,2,0,0,0,19,8,0,99,2.0,1667,23:29,119,42,0,0,,potito01
253,Randy Robitaille,32,OTT,C,68,10,19,29,4,18,2.5,9,1,0,1,16,3,0,99,10.1,922,13:34,13,23,82,60,57.7,robitra01
254,Maxim Afinogenov,28,BUF,RW,56,10,18,28,-16,42,1.6,9,1,0,1,13,5,0,114,8.8,899,16:03,6,25,1,4,20.0,afinoma01
255,Dan Girardi,23,NYR,D,82,10,18,28,0,14,6.6,5,5,0,1,11,6,1,147,6.8,1738,21:12,123,179,0,1,0.0,girarda01
256,Jaroslav Hlinka,31,COL,LW,63,8,20,28,6,16,2.5,8,0,0,1,19,1,0,90,8.9,877,13:56,17,16,167,216,43.6,hlinkja01
257,Niko Kapanen,29,PHX,C,79,10,18,28,-1,34,2.3,5,5,0,5,8,10,0,85,11.8,1091,13:49,26,23,420,386,52.1,kapanni01
258,Jordan Staal,19,PIT,C,82,12,16,28,-5,55,1.3,9,3,0,4,11,4,1,183,6.6,1498,18:16,57,86,507,695,42.2,staaljo01
259,Pascal Dupuis,28,TOT,LW,78,12,15,27,0,32,2.1,9,0,3,1,14,0,1,143,8.4,1185,15:12,32,84,5,11,31.3,dupuipa01
260,Dan Hamhuis,25,NSH,D,80,4,23,27,-4,66,4.8,3,1,0,1,13,7,3,127,3.1,1819,22:44,69,162,0,0,,hamhuda01
261,Martin Havlát,26,CHI,RW,35,10,17,27,4,22,3.0,7,3,0,2,13,4,0,87,11.5,650,18:35,9,5,0,3,0.0,havlama01
262,Kim Johnsson,31,MIN,D,80,4,23,27,-4,42,5.3,2,2,0,0,15,8,0,87,4.6,1876,23:27,121,42,0,0,,johnski01
263,Sergei Kostitsyn,20,MTL,LW,52,9,18,27,9,51,2.9,5,3,1,0,16,2,0,49,18.4,746,14:21,23,54,8,15,34.8,kostise01
264,David Krejčí,21,BOS,C,56,6,21,27,-3,20,2.0,4,1,1,0,11,9,1,73,8.2,835,14:55,27,47,302,322,48.4,krejcda01
265,Guillaume Latendresse,20,MTL,RW,73,16,11,27,-2,41,3.0,14,2,0,3,9,2,0,116,13.8,895,12:15,27,134,2,6,25.0,latengu01
266,Milan Lucic,19,BOS,LW,77,8,19,27,-2,89,2.1,7,1,0,4,17,2,0,88,9.1,933,12:07,28,179,4,4,50.0,lucicmi01
267,Jamal Mayers,33,STL,RW,80,12,15,27,-19,91,1.3,11,0,1,3,14,0,1,153,7.8,1275,15:56,38,101,384,299,56.2,mayerja01
268,David Perron,19,STL,LW,62,13,14,27,16,38,3.7,10,3,0,1,12,2,0,68,19.1,778,12:33,7,65,5,9,35.7,perroda01
269,Roman Hamrlík,33,MTL,D,77,5,21,26,7,38,5.5,2,3,0,3,13,8,0,129,3.9,1781,23:08,187,138,0,0,,hamrlro01
270,Toni Lydman,30,BUF,D,82,4,22,26,1,74,4.3,1,3,0,0,21,0,1,86,4.7,1776,21:40,144,155,0,1,0.0,lydmato01
271,Ladislav Nagy,28,LAK,LW,38,9,17,26,-2,18,2.8,7,2,0,1,7,10,0,78,11.5,524,13:48,11,28,44,39,53.0,nagyla01
272,Matt Niskanen,21,DAL,D,78,7,19,26,22,36,7.2,5,2,0,0,13,6,0,99,7.1,1598,20:30,62,47,0,0,,niskama01
273,Johnny Oduya,26,NJD,D,75,6,20,26,27,46,7.7,4,2,0,0,14,6,0,63,9.5,1427,19:02,79,71,0,0,,oduyajo01
274,Rostislav Olesz,22,FLA,LW,56,14,12,26,3,16,2.8,9,5,0,2,8,4,0,139,10.1,956,17:04,25,69,7,3,70.0,oleszro01
275,Joni Pitkänen,24,EDM,D,63,8,18,26,-5,56,4.9,6,1,1,1,9,9,0,101,7.9,1520,24:07,59,32,0,0,,pitkajo01
276,Stéphane Robidas,30,DAL,D,82,9,17,26,0,85,5.6,2,7,0,2,9,7,1,153,5.9,1693,20:39,109,220,0,0,,robidst01
277,Peter Schaefer,30,BOS,LW,63,9,17,26,4,18,2.3,9,0,0,0,11,6,0,91,9.9,943,14:58,16,32,3,4,42.9,schaepe01
278,Mike Sillinger,36,NYI,C,52,14,12,26,-10,28,2.4,9,3,2,2,9,3,0,94,14.9,968,18:36,25,28,578,448,56.3,sillimi01
279,Maxime Talbot,23,PIT,C,63,12,14,26,8,53,2.6,10,0,2,1,13,1,0,80,15.0,974,15:28,37,66,231,282,45.0,talboma01
280,David Výborný,33,CBJ,RW,66,7,19,26,-8,34,1.7,5,2,0,0,9,10,0,106,6.6,1022,15:29,23,36,21,36,36.8,vyborda01
281,Daniel Winnik,22,PHX,C,79,11,15,26,-3,25,2.1,11,0,0,1,12,1,2,122,9.0,1114,14:06,46,75,65,89,42.2,winnida01
282,James Wisniewski,23,CHI,D,68,7,19,26,12,103,5.4,5,1,1,0,15,4,0,82,8.5,1156,17:00,67,113,0,0,,wisnija01
283,Richard Zedník,32,FLA,LW,54,15,11,26,-5,43,2.6,9,6,0,5,8,3,0,140,10.7,950,17:35,26,51,0,2,0.0,zedniri01
284,Dan Boyle,31,TBL,D,37,4,21,25,-29,57,1.9,2,2,0,1,9,12,0,74,5.4,979,26:27,68,49,0,0,,boyleda01
285,Curtis Glencross,25,TOT,LW,62,15,10,25,8,53,3.6,14,1,0,1,9,1,0,104,14.4,705,11:22,12,94,13,12,52.0,glenccu01
286,Kamil Kreps,23,FLA,C,76,8,17,25,10,29,2.3,7,1,0,2,14,3,0,99,8.1,986,12:59,30,45,411,352,53.9,krepska01
287,Derek Morris,29,PHX,D,82,8,17,25,8,83,6.3,6,2,0,0,9,8,0,135,5.9,1781,21:43,115,81,0,1,0.0,morride01
288,Brendan Morrison,32,VAN,C,39,9,16,25,-3,18,2.6,6,3,0,3,5,11,0,54,16.7,600,15:23,13,17,167,203,45.1,morribr01
289,Scott Niedermayer*,34,ANA,D,48,8,17,25,-2,16,5.0,1,7,0,3,7,9,1,87,9.2,1148,23:54,46,35,0,0,,niedesc01
290,Marty Reasoner,30,EDM,C,82,11,14,25,-17,50,1.1,11,0,0,0,11,2,1,113,9.7,1227,14:58,53,23,478,428,52.8,reasoma01
291,Sami Salo,33,VAN,D,63,8,17,25,8,38,6.1,2,6,0,1,5,11,1,122,6.6,1490,23:39,79,36,0,0,,salosa01
292,Bryan Smolinski,36,MTL,C,64,8,17,25,-6,20,1.8,7,1,0,2,11,6,0,89,9.0,840,13:08,36,45,382,356,51.8,smolibr01
293,Doug Weight,37,TOT,C,67,10,15,25,4,32,2.4,8,2,0,1,7,8,0,96,10.4,979,14:37,21,48,290,324,47.2,weighdo01
294,Rene Bourque,26,CHI,LW,62,10,14,24,6,42,2.2,5,0,5,2,11,1,2,103,9.7,947,15:16,22,72,2,6,25.0,bourqre01
295,Daniel Carcillo,23,PHX,LW,57,13,11,24,1,324,2.9,10,3,0,1,6,5,0,106,12.3,725,12:43,10,109,4,1,80.0,carcida01
296,Erik Christensen,24,TOT,C,59,11,13,24,-10,30,1.9,9,2,0,0,7,6,0,132,8.3,788,13:21,2,35,277,197,58.4,chriser01
297,Trevor Daley,24,DAL,D,82,5,19,24,-1,85,4.8,5,0,0,1,13,5,1,87,5.7,1624,19:48,63,32,1,0,100.0,daleytr01
298,Hal Gill,32,TOT,D,81,3,21,24,6,68,4.6,3,0,0,0,20,0,1,86,3.5,1620,20:00,143,127,0,0,,gillha01
299,Jeff Hamilton,30,CAR,RW,58,9,15,24,-8,10,2.0,2,7,0,1,6,9,0,116,7.8,626,10:48,12,17,38,41,48.1,hamilje01
300,Mattias Öhlund,31,VAN,D,53,9,15,24,-1,79,5.1,5,4,0,2,8,7,0,128,7.0,1260,23:46,96,64,0,0,,ohlunma01
301,Jay Pandolfo,33,NJD,LW,54,12,12,24,10,22,2.9,12,0,0,1,12,0,0,78,15.4,933,17:17,32,32,3,4,42.9,pandoja01
302,Tom Preissing,29,LAK,D,77,8,16,24,-6,16,4.3,2,6,0,1,12,4,0,93,8.6,1377,17:53,42,22,2,7,22.2,preisto01
303,Christoph Schubert,25,OTT,D,82,8,16,24,7,64,4.3,7,1,0,0,10,6,0,137,5.8,1113,13:34,36,187,1,3,25.0,schubch01
304,Stu Barnes,37,DAL,C,79,12,11,23,-3,26,1.9,10,0,2,4,7,0,4,71,16.9,1076,13:38,25,14,343,284,54.7,barnest01
305,Matt Cooke,29,TOT,LW,78,10,13,23,1,91,1.9,9,0,1,1,11,2,0,86,11.6,1027,13:10,38,198,12,16,42.9,cookema01
306,Chad Larose,25,CAR,LW,58,11,12,23,6,46,2.3,10,0,1,2,10,1,1,117,9.4,815,14:03,15,73,6,13,31.6,larosch01
307,Bryan McCabe,32,TOR,D,54,5,18,23,-2,81,3.8,1,4,0,2,6,12,0,107,4.7,1367,25:19,96,109,0,0,,mccabbr01
308,Steve Montador,28,FLA,D,73,8,15,23,1,73,4.3,6,2,0,0,10,5,0,96,8.3,850,11:39,21,95,0,0,,montast01
309,Teemu Selänne*,37,ANA,RW,26,12,11,23,5,8,3.3,5,7,0,2,6,5,0,87,13.8,471,18:07,2,6,34,33,50.7,selante01
310,Brad Stuart,28,TOT,D,72,6,17,23,-10,69,3.8,4,2,0,1,9,8,0,132,4.5,1523,21:10,95,118,0,4,0.0,stuarbr02
311,Bryan Berard,30,NYI,D,54,5,17,22,-17,48,2.7,1,4,0,2,6,11,0,87,5.7,953,17:38,59,37,0,0,,berarbr01
312,Sean Bergenheim,23,NYI,LW,78,10,12,22,-3,62,2.0,9,1,0,1,11,1,0,155,6.5,878,11:15,20,138,9,6,60.0,bergese01
313,Eric Brewer,28,STL,D,77,1,21,22,-18,91,3.2,1,0,0,0,11,10,0,101,1.0,1896,24:38,123,92,0,0,,breweer01
314,David Clarkson,23,NJD,RW,81,9,13,22,1,183,1.9,9,0,0,1,11,2,0,151,6.0,975,12:02,12,150,6,9,40.0,clarkda03
315,Mathieu Darche,31,TBL,LW,73,7,15,22,-14,20,0.8,5,1,1,0,14,1,0,120,5.8,1053,14:26,37,125,42,46,47.7,darchma01
316,Christian Ehrhoff,25,SJS,D,77,1,21,22,9,72,6.2,0,1,0,1,16,4,1,97,1.0,1673,21:44,108,92,0,0,,ehrhoch01
317,Dan Fritsche,22,CBJ,C,69,10,12,22,2,22,2.3,8,1,1,4,12,0,0,109,9.2,852,12:21,27,65,59,62,48.8,fritsda01
318,Mike Grier,33,SJS,RW,78,9,13,22,-8,24,1.3,5,1,3,4,12,0,1,132,6.8,1264,16:13,58,119,22,64,25.6,griermi01
319,Ben Guite,29,COL,RW,79,11,11,22,1,47,1.7,11,0,0,2,9,1,1,103,10.7,1033,13:05,66,115,386,419,48.0,guitebe01
320,František Kaberle,34,CAR,D,80,0,22,22,-4,30,2.8,0,0,0,0,12,10,0,89,0.0,1372,17:09,82,28,0,0,,kaberfr01
321,Dean McAmmond,34,OTT,LW,68,9,13,22,1,12,1.8,6,0,3,1,11,0,2,67,13.4,785,11:32,18,43,112,147,43.2,mcammde01
322,Jay McClement,24,STL,C,81,9,13,22,-17,26,0.8,9,0,0,2,13,0,0,110,8.2,1128,13:55,41,62,366,334,52.3,mccleja01
323,Jiří Novotný,24,CBJ,C,65,8,14,22,-10,24,1.1,7,1,0,0,8,4,2,91,8.8,1152,17:43,39,103,375,415,47.5,novotji01
324,Steve Ott,25,DAL,C,73,11,11,22,2,147,1.9,10,0,1,2,8,1,2,89,12.4,1056,14:28,26,182,183,128,58.8,ottst01
325,Fernando Pisani,31,EDM,RW,56,13,9,22,-5,28,2.0,9,4,0,3,8,1,0,96,13.5,926,16:32,14,41,2,5,28.6,pisanfe01
326,Keith Ballard,25,PHX,D,82,6,15,21,7,85,5.5,3,2,1,1,13,2,0,105,5.7,1744,21:16,162,169,0,0,,ballake01
327,François Beauchemin,27,ANA,D,82,2,19,21,-9,59,4.5,2,0,0,2,11,7,1,144,1.4,2076,25:19,71,97,0,1,0.0,beaucfr01
328,Brett Clark,31,COL,D,57,5,16,21,5,33,4.4,4,1,0,0,11,5,0,87,5.7,1320,23:09,143,70,0,0,,clarkbr01
329,Chris Gratton,32,TBL,C,60,10,11,21,-7,77,1.8,9,1,0,1,8,3,0,92,10.9,762,12:42,16,84,326,277,54.1,grattch01
330,Michal Handzuš,30,LAK,C,82,7,14,21,-21,45,-0.1,4,0,3,0,12,1,1,89,7.9,1250,15:14,55,69,532,635,45.6,handzmi01
331,Scott Hannan,29,COL,D,82,2,19,21,-5,55,3.8,2,0,0,0,17,1,1,79,2.5,1844,22:29,153,58,1,0,100.0,hannasc01
332,Shane O'Brien,24,TBL,D,77,4,17,21,-2,154,4.3,4,0,0,1,15,1,1,69,5.8,1634,21:13,97,125,0,0,,obriesh01
333,Mason Raymond,22,VAN,LW,49,9,12,21,1,2,2.3,8,1,0,0,7,5,0,80,11.3,614,12:31,8,23,24,39,38.1,raymoma01
334,Fredrik Sjöström,24,TOT,RW,69,12,9,21,-2,22,2.1,8,2,2,2,7,2,0,110,10.9,837,12:07,21,103,6,30,16.7,sjostfr01
335,Kyle Wellwood,24,TOR,C,59,8,13,21,-12,0,1.2,3,5,0,1,6,7,0,57,14.0,746,12:39,18,5,178,147,54.8,wellwky01
336,Ian White,23,TOR,D,81,5,16,21,-9,44,3.1,5,0,0,2,15,1,0,116,4.3,1523,18:48,79,96,0,0,,whiteia01
337,Kyle Calder,29,LAK,LW,65,7,13,20,-11,18,1.0,4,3,0,0,10,3,0,70,10.0,845,13:00,13,26,7,11,38.9,caldeky01
338,Alexander Edler,21,VAN,D,75,8,12,20,6,42,5.5,4,4,0,0,6,6,0,124,6.5,1600,21:20,76,58,1,0,100.0,edleral01
339,Martin Gélinas,37,NSH,LW,57,9,11,20,5,20,1.9,8,0,1,1,11,0,0,110,8.2,805,14:07,12,50,11,11,50.0,gelinma01
340,Torrey Mitchell,23,SJS,C,82,10,10,20,-3,50,1.5,7,1,2,0,9,0,1,110,9.1,1174,14:19,66,113,342,350,49.4,mitchto01
341,Chris Neil,28,OTT,RW,68,6,14,20,-3,199,0.9,6,0,0,1,14,0,0,78,7.7,868,12:46,10,204,0,0,,neilch01
342,Ville Peltonen,34,FLA,LW,56,5,15,20,-2,20,1.1,4,1,0,0,13,2,0,108,4.6,886,15:49,31,33,3,13,18.8,peltovi01
343,Robyn Regehr,27,CGY,D,82,5,15,20,11,79,5.0,3,1,1,0,12,2,1,93,5.4,1750,21:20,88,154,0,0,,regehro01
344,Brent Sopel,31,CHI,D,58,1,19,20,9,28,3.8,1,0,0,0,14,1,4,56,1.8,1178,20:18,122,35,0,0,,sopelbr01
345,Jozef Stümpel,35,FLA,RW,52,7,13,20,-11,10,0.9,4,3,0,1,10,3,0,64,10.9,903,17:22,22,39,329,313,51.2,stumpjo01
346,Fedor Tyutin,24,NYR,D,82,5,15,20,5,43,5.6,4,1,0,0,9,5,1,131,3.8,1676,20:27,112,218,0,0,,tyutife01
347,Shea Weber,22,NSH,D,54,6,14,20,-6,49,3.3,1,5,0,2,9,5,0,152,3.9,1053,19:30,44,115,0,0,,webersh01
